episode,reward,ep_block_prob,ep_accepted_requests,avg_latency,executionTime
222,68.0,0.01,99.0,40.2,0.12
223,52.0,0.02,98.0,51.49,0.15
224,66.0,0.04,96.0,30.31,0.11
225,74.0,0.01,99.0,41.65,0.12
226,52.0,0.03,97.0,47.33,1.19
227,60.0,0.03,97.0,91.21,0.11
228,86.0,0.01,99.0,85.63,0.11
229,88.0,0.02,98.0,52.84,0.11
230,86.0,0.05,95.0,54.27,0.1
231,66.0,0.01,99.0,27.25,0.11
232,66.0,0.03,97.0,48.66,0.1
233,70.0,0.03,97.0,57.84,0.11
234,82.0,0.03,97.0,57.53,0.12
235,82.0,0.03,97.0,56.05,0.11
236,88.0,0.04,96.0,52.59,0.1
237,58.0,0.04,96.0,13.63,0.13
238,66.0,0.01,99.0,20.11,0.11
239,72.0,0.02,98.0,48.31,0.11
240,78.0,0.02,98.0,60.74,0.11
241,80.0,0.02,98.0,37.55,0.12
242,76.0,0.03,97.0,38.65,0.12
243,72.0,0.02,98.0,82.93,0.11
244,84.0,0.01,99.0,51.44,0.11
245,48.0,0.06,94.0,53.01,0.11
246,54.0,0.03,97.0,44.36,1.18
247,52.0,0.03,97.0,29.65,0.15
248,74.0,0.0,100.0,46.67,0.16
249,84.0,0.02,98.0,69.17,0.17
250,86.0,0.0,100.0,47.32,0.12
251,82.0,0.01,99.0,61.4,0.12
252,72.0,0.03,97.0,54.05,0.13
253,66.0,0.02,98.0,85.32,0.12
254,80.0,0.03,97.0,96.88,0.13
255,54.0,0.02,98.0,53.4,0.11
256,76.0,0.01,99.0,29.21,0.11
257,74.0,0.05,95.0,60.52,0.12
258,78.0,0.01,99.0,33.58,0.1
259,50.0,0.0,100.0,87.37,0.1
260,72.0,0.01,99.0,54.36,0.11
261,78.0,0.0,100.0,78.06,0.11
262,70.0,0.0,100.0,69.74,0.11
263,72.0,0.0,100.0,66.2,0.12
264,40.0,0.02,98.0,36.75,0.11
265,80.0,0.0,100.0,64.35,0.13
266,60.0,0.01,99.0,54.89,0.12
267,66.0,0.05,95.0,45.25,1.26
268,62.0,0.05,95.0,68.74,0.11
269,90.0,0.01,99.0,35.97,0.12
270,46.0,0.02,98.0,48.3,0.12
271,82.0,0.02,98.0,69.4,0.11
272,70.0,0.0,100.0,64.63,0.12
273,84.0,0.02,98.0,28.23,0.12
274,86.0,0.03,97.0,69.77,0.11
275,56.0,0.04,96.0,30.35,0.11
276,74.0,0.01,99.0,82.25,0.11
277,92.0,0.0,100.0,25.96,0.12
278,54.0,0.05,95.0,62.49,0.11
279,62.0,0.01,99.0,40.75,0.11
280,68.0,0.04,96.0,68.44,0.11
281,66.0,0.01,99.0,35.84,0.11
282,78.0,0.03,97.0,85.96,0.11
283,94.0,0.01,99.0,37.56,0.13
284,80.0,0.0,100.0,91.85,0.12
285,54.0,0.03,97.0,45.21,0.11
286,82.0,0.02,98.0,79.57,0.12
287,48.0,0.08,92.0,75.58,1.19
288,56.0,0.01,99.0,108.58,0.11
289,78.0,0.04,96.0,51.23,0.11
290,66.0,0.02,98.0,68.47,0.11
291,84.0,0.0,100.0,79.31,0.11
292,72.0,0.0,100.0,26.03,0.12
293,70.0,0.0,100.0,50.91,0.12
294,82.0,0.02,98.0,41.26,0.1
295,86.0,0.01,99.0,54.43,0.1
296,66.0,0.04,96.0,45.91,0.11
297,52.0,0.03,97.0,35.75,0.11
298,84.0,0.02,98.0,55.83,0.11
299,70.0,0.02,98.0,42.05,0.11
300,86.0,0.03,97.0,48.47,0.11
301,78.0,0.02,98.0,62.15,0.12
302,74.0,0.02,98.0,25.15,0.12
303,68.0,0.03,97.0,64.25,0.11
304,76.0,0.02,98.0,22.09,0.13
305,78.0,0.03,97.0,78.34,0.11
