1,-36.0,0.58,42.0,172.68,5.95,0.37
1,-48.0,0.59,41.0,190.06,5.87,0.37
1,-62.0,0.65,35.0,174.36,5.74,0.37
1,-36.0,0.48,52.0,183.51,5.75,0.37
1,-34.0,0.59,41.0,150.96,6.12,0.37
2,-42.0,0.5,50.0,193.29,11.44,0.29

-78.0,0.48,52.0,239.64,9.68,0.29
3,-78.0,0.5,50.0,230.95,10.68,0.28
4,24.0,0.32,68.0,77.04,7.47,0.34
4,40.0,0.28,72.0,34.47,5.64,0.34
4,42.0,0.24,76.0,53.96,5.34,0.34
5,14.0,0.29,71.0,115.08,1.83,0.31

5,-42.0,0.58,42.0,143.72,10.12,0.31
6,50.0,0.19,81.0,80.63,6.27,0.32

6,-16.0,0.39,61.0,156.56,3.85,0.32

7,-60.0,0.51,49.0,188.73,2.0,0.31
7,36.0,0.26,74.0,73.79,4.02,0.31


8,30.0,0.26,74.0,86.42,4.39,0.3
8,20.0,0.3,70.0,97.31,9.49,0.3
8,42.0,0.25,75.0,57.68,7.71,0.3
9,34.0,0.27,73.0,91.78,4.01,0.29
,28.0,0.24,76.0,97.98,4.53,0.29
9,38.0,0.19,81.0,109.51,7.45,0.29
10,2.0,0.44,56.0,103.67,1.6,0.3

10,46.0,0.2,80.0,80.19,11.22,0.3

10,18.0,0.3,70.0,91.75,4.91,0.3
11,54.0,0.16,84.0,90.29,8.31,0.2911,34.0,0.3,70.0,46.37,1.79,0.29

11,46.0,0.23,77.0,43.0,6.53,0.29
11,52.0,0.21,79.0,56.65,6.48,0.29
12,34.0,0.26,74.0,86.63,2.48,0.3
12,66.0,0.14,86.0,46.06,7.63,0.3
12,42.0,0.25,75.0,40.68,8.27,0.3
12,6.0,0.41,59.0,65.27,1.79,0.3

12,30.0,0.33,67.0,64.17,1.6,0.3
13,64.0,0.16,84.0,55.19,4.0,0.3
13,42.0,0.23,77.0,72.99,2.92,0.3

13,50.0,0.13,87.0,79.2,12.23,0.3
14,36.0,0.28,72.0,54.07,3.99,0.314,60.0,0.16,84.0,57.32,4.12,0.3

15,48.0,0.2,80.0,67.26,6.46,0.31

1515,58.0,0.15,85.0,91.78,7.54,0.31

16,38.0,0.27,73.0,54.35,2.09,0.31
16,76.0,0.11,89.0,20.09,5.16,0.31
16,62.0,0.11,89.0,49.44,9.19,0.31

17,22.0,0.38,62.0,37.16,1.42,0.38
17,16.0,0.39,61.0,32.41,8.4,0.38

17,68.0,0.09,91.0,69.13,11.36,0.38
17,80.0,0.05,95.0,48.77,8.57,0.38
17,54.0,0.18,82.0,26.86,3.04,0.38
18,56.0,0.17,83.0,54.89,4.25,0.4
8,68.0,0.13,87.0,36.19,4.64,0.418,74.0,0.09,91.0,50.06,9.02,0.4
19,24.0,0.3,70.0,94.75,6.92,0.29


19,60.0,0.17,83.0,36.28,8.01,0.29

20,24.0,0.3,70.0,70.35,2.0,0.32
2
20,66.0,0.07,93.0,65.39,9.16,0.32
20,74.0,0.07,93.0,70.72,11.58,0.32
20,48.0,0.18,82.0,55.69,3.11,0.32
21,34.0,0.12,88.0,105.08,6.86,0.3
,52.0,0.17,83.0,74.07,8.77,0.3
21,70.0,0.11,89.0,47.32,8.06,0.3
21,72.0,0.12,88.0,43.42,10.0,0.3
22,82.0,0.03,97.0,50.13,13.32,0.33
2,30.0,0.28,72.0,54.13,6.9,0.33

22,48.0,0.21,79.0,72.78,4.03,0.33

23,78.0,0.04,96.0,55.07,5.33,0.323,60.0,0.09,91.0,66.45,10.04,0.3
24,72.0,0.08,92.0,68.39,9.4,0.29

24,64.0,0.07,93.0,73.96,6.19,0.29
24,78.0,0.09,91.0,30.95,10.04,0.29
25,58.0,0.16,84.0,48.05,9.65,0.3
25,52.0,0.21,79.0,46.09,2.35,0.3
25,60.0,0.17,83.0,49.58,4.16,0.3
26,54.0,0.2,80.0,33.92,13.38,0.3
26,78.0,0.05,95.0,48.15,10.8,0.3
27,74.0,0.06,94.0,60.77,4.69,0.28
227,62.0,0.12,88.0,84.03,8.43,0.2827,86.0,0.03,97.0,47.57,10.49,0.28
27,68.0,0.11,89.0,69.93,10.45,0.28
