1,70.0,0.17
1,62.0,0.17
1,76.0,0.17
1,78.0,0.17
1,82.0,0.17
1,74.0,0.17
2,46.0,0.17
2,50.0,0.17
2,60.0,0.17
3,78.0,0.17
3,60.0,0.17
3,64.0,0.17
4,90.0,0.17
4,88.0,0.17
4,92.0,0.17
5,84.0,0.17
5,88.0,0.16
5,82.0,0.16
6,88.0,0.18
6,86.0,0.18
7,40.0,0.18
7,50.0,0.18
7,44.0,0.18
8,72.0,0.17
8,68.0,0.17
8,76.0,0.17
9,76.0,0.16
9,72.0,0.16
9,70.0,0.16
10,24.0,0.17
10,24.0,0.17
10,30.0,0.17
11,72.0,0.2
11,82.0,0.2
12,54.0,0.17
12,60.0,0.17
13,72.0,0.17
13,70.0,0.17
14,48.0,0.18
15,88.0,0.17
15,74.0,0.17
15,76.0,0.17
16,88.0,0.17
17,86.0,0.18
17,84.0,0.18
17,92.0,0.18
17,90.0,0.18
18,54.0,0.17
18,58.0,0.17
18,60.0,0.17
19,86.0,0.16
19,88.0,0.16
19,76.0,0.16
20,68.0,0.16
20,62.0,0.16
20,70.0,0.16
21,54.0,0.16
21,54.0,0.16
21,54.0,0.16
22,84.0,0.17
22,82.0,0.17
22,84.0,0.17
22,82.0,0.17
23,58.0,0.16
23,56.0,0.16
24,90.0,0.17
24,94.0,0.17
24,92.0,0.17
24,90.0,0.17
25,34.0,0.16
25,34.0,0.16
25,34.0,0.16
26,92.0,0.17
26,92.0,0.17
26,92.0,0.17
27,92.0,0.17
27,88.0,0.17
27,88.0,0.17
28,46.0,0.17
28,50.0,0.17
28,46.0,0.17
29,90.0,0.16
29,90.0,0.16
29,90.0,0.16
30,32.0,0.17
30,24.0,0.17
30,28.0,0.17
31,56.0,0.17
31,58.0,0.17
31,56.0,0.17
32,50.0,0.17
32,50.0,0.17
32,50.0,0.17
33,10.0,0.16
33,12.0,0.16
33,16.0,0.16
33,14.0,0.16
34,88.0,0.17
34,96.0,0.17
34,92.0,0.17
35,58.0,0.16
35,36.0,0.16
35,52.0,0.16
36,84.0,0.17
36,90.0,0.17
36,88.0,0.17
36,94.0,0.17
37,62.0,0.17
37,62.0,0.17
37,60.0,0.17
37,66.0,0.17
37,66.0,0.17
38,54.0,0.17
38,58.0,0.16
38,56.0,0.17
38,44.0,0.16
39,42.0,0.17
39,38.0,0.17
39,38.0,0.17
39,40.0,0.17
39,40.0,0.17
40,48.0,0.16
40,54.0,0.16
40,52.0,0.16
40,54.0,0.16
41,42.0,0.17
41,38.0,0.17
41,42.0,0.17
42,72.0,0.17
42,70.0,0.17
43,92.0,0.17
43,84.0,0.17
43,80.0,0.17
44,34.0,0.16
44,46.0,0.16
44,44.0,0.16
45,70.0,0.17
45,72.0,0.17
45,68.0,0.17
46,58.0,0.17
46,50.0,0.17
46,50.0,0.17
46,52.0,0.17
46,62.0,0.17
47,74.0,0.17
47,70.0,0.17
47,62.0,0.17
47,66.0,0.17
47,68.0,0.17
48,66.0,0.17
48,62.0,0.17
49,62.0,0.17
49,66.0,0.17
49,60.0,0.17
50,70.0,0.16
50,74.0,0.16
50,72.0,0.16
51,70.0,0.17
51,68.0,0.17
52,58.0,0.17
52,66.0,0.17
52,56.0,0.17
53,74.0,0.17
53,74.0,0.17
54,84.0,0.16
54,82.0,0.17
54,92.0,0.16
55,8.0,0.16
55,8.0,0.16
56,90.0,0.17
56,94.0,0.17
56,88.0,0.17
57,70.0,0.17
57,72.0,0.17
57,66.0,0.17
58,42.0,0.16
58,42.0,0.16
59,30.0,0.17
59,34.0,0.17
59,30.0,0.17
59,34.0,0.17
60,14.0,0.16
60,28.0,0.16
60,8.0,0.16
61,90.0,0.16
61,88.0,0.16
61,92.0,0.16
62,36.0,0.17
62,46.0,0.17
62,34.0,0.17
63,52.0,0.16
63,70.0,0.16
63,68.0,0.16
63,60.0,0.16
64,92.0,0.17
64,88.0,0.17
64,86.0,0.17
65,6.0,0.16
65,6.0,0.16
65,2.0,0.16
66,72.0,0.17
66,64.0,0.17
66,68.0,0.17
66,70.0,0.17
67,76.0,0.17
67,64.0,0.17
67,70.0,0.17
68,80.0,0.18
68,80.0,0.18
68,84.0,0.18
69,76.0,0.17
69,72.0,0.17
69,78.0,0.17
70,70.0,0.17
70,74.0,0.17
70,72.0,0.17
70,72.0,0.17
71,60.0,0.17
71,60.0,0.17
71,60.0,0.17
71,62.0,0.17
71,62.0,0.17
72,42.0,0.17
72,54.0,0.17
72,44.0,0.17
73,68.0,0.17
73,62.0,0.17
73,60.0,0.17
74,82.0,0.17
74,86.0,0.17
74,88.0,0.17
75,86.0,0.17
75,86.0,0.17
75,86.0,0.17
75,80.0,0.17
75,84.0,0.17
76,80.0,0.17
76,80.0,0.17
76,80.0,0.17
77,72.0,0.18
77,68.0,0.18
77,72.0,0.18
78,88.0,0.21
78,92.0,0.21
