episode,reward,ep_block_prob,ep_accepted_requests,avg_latency,executionTime
31,36.0,0.24,76.0,98.25,0.25
31,28.0,0.24,76.0,79.85,0.25
32,46.0,0.23,77.0,54.87,0.24
32,60.0,0.13,87.0,78.54,0.24
32,46.0,0.19,81.0,82.49,0.24
32,38.0,0.2,80.0,64.15,0.24
32,30.0,0.25,75.0,101.59,0.24
32,40.0,0.26,74.0,83.56,0.24
33,38.0,0.21,79.0,50.08,0.24
33,34.0,0.18,82.0,119.47,0.24
33,40.0,0.25,75.0,52.89,0.24
33,52.0,0.22,78.0,99.96,0.24
34,42.0,0.21,79.0,91.33,0.24
34,32.0,0.26,74.0,88.98,0.24
34,44.0,0.2,80.0,99.11,0.24
34,8.0,0.34,66.0,100.61,0.24
34,54.0,0.13,87.0,40.22,0.24
35,54.0,0.17,83.0,70.35,0.25
35,44.0,0.17,83.0,105.3,0.25
35,50.0,0.2,80.0,72.52,0.25
36,44.0,0.23,77.0,75.75,0.25
36,52.0,0.17,83.0,77.0,0.25
36,50.0,0.19,81.0,85.18,0.25
36,66.0,0.13,87.0,22.83,0.25
37,38.0,0.24,76.0,112.27,0.25
37,32.0,0.23,77.0,122.51,0.25
37,32.0,0.17,83.0,42.6,0.25
37,34.0,0.27,73.0,117.86,0.25
38,40.0,0.26,74.0,82.21,0.25
38,38.0,0.19,81.0,101.22,0.25
38,30.0,0.22,78.0,120.84,0.25
38,48.0,0.22,78.0,137.28,0.25
38,48.0,0.16,84.0,111.49,0.25
38,44.0,0.23,77.0,45.22,0.25
38,56.0,0.17,83.0,49.28,0.25
39,54.0,0.18,82.0,50.31,0.24
339,30.0,0.26,74.0,56.67,0.24
39,48.0,0.22,78.0,93.5,0.24
40,48.0,0.23,77.0,80.37,0.25
41,44.0,0.14,86.0,66.99,0.25
41,54.0,0.15,85.0,66.91,0.25
41,36.0,0.21,79.0,85.69,0.25
41,56.0,0.15,85.0,41.93,0.25
41,58.0,0.16,84.0,65.61,0.25
42,30.0,0.25,75.0,38.02,0.25
42,40.0,0.22,78.0,88.5,0.25
42,46.0,0.19,81.0,60.87,0.25
42,34.0,0.26,74.0,58.19,0.25
42,54.0,0.18,82.0,67.57,0.25
43,24.0,0.27,73.0,146.22,0.25
43,52.0,0.17,83.0,73.93,0.25
43,38.0,0.23,77.0,61.34,0.25
44,48.0,0.14,86.0,67.4,0.25
44,34.0,0.22,78.0,71.07,0.25
44,42.0,0.2,80.0,70.78,0.25
44,30.0,0.19,81.0,99.03,0.25
44,46.0,0.22,78.0,67.28,0.25
44,50.0,0.19,81.0,91.71,0.25
45,50.0,0.18,82.0,67.05,0.26
45,32.0,0.22,78.0,81.81,0.26
45,26.0,0.23,77.0,65.26,0.26
45,46.0,0.14,86.0,50.91,0.26
45,40.0,0.17,83.0,87.97,0.26
45,32.0,0.26,74.0,133.47,0.26
46,2.0,0.31,69.0,81.38,0.26
46,50.0,0.21,79.0,89.34,0.26
46,60.0,0.15,85.0,77.7,0.26
46,42.0,0.26,74.0,76.09,0.26
47,42.0,0.2,80.0,95.23,0.27
47,26.0,0.18,82.0,149.2,0.27
47,52.0,0.14,86.0,68.6,0.27
47,54.0,0.17,83.0,18.51,0.27
47,56.0,0.14,86.0,55.83,0.27
48,36.0,0.21,79.0,114.1,0.26
48,44.0,0.18,82.0,94.92,0.26
48,50.0,0.19,81.0,95.61,0.26
48,68.0,0.11,89.0,32.39,0.26
48,46.0,0.2,80.0,116.07,0.26
49,54.0,0.16,84.0,97.05,0.25
49,52.0,0.16,84.0,56.77,0.25
49,44.0,0.2,80.0,124.24,0.25
50,60.0,0.15,85.0,94.43,0.25
50,44.0,0.19,81.0,129.95,0.25
50,44.0,0.19,81.0,42.36,0.25
50,60.0,0.11,89.0,62.99,0.25
51,46.0,0.16,84.0,56.18,0.25
51,38.0,0.15,85.0,67.6,0.25
51,30.0,0.2,80.0,83.95,0.25
51,32.0,0.24,76.0,82.61,0.25
52,72.0,0.11,89.0,113.39,0.26
2,34.0,0.22,78.0,62.22,0.26
52,40.0,0.16,84.0,38.75,0.26
52,44.0,0.16,84.0,83.05,0.26
53,56.0,0.17,83.0,106.83,0.25
53,44.0,0.16,84.0,40.88,0.25
53,44.0,0.19,81.0,117.79,0.25
53,44.0,0.21,79.0,92.92,0.25
53,48.0,0.16,84.0,29.52,0.25
53,54.0,0.16,84.0,90.25,0.25
53,38.0,0.19,81.0,84.15,0.25
54,58.0,0.13,87.0,87.31,0.25
54,44.0,0.23,77.0,108.35,0.25
54,60.0,0.15,85.0,81.64,0.25
54,46.0,0.22,78.0,43.46,0.25
54,66.0,0.12,88.0,74.78,0.25
55,48.0,0.16,84.0,73.05,0.25
55,38.0,0.22,78.0,106.8,0.25
5,22.0,0.28,72.0,78.46,0.25
55,40.0,0.19,81.0,94.3,0.25
56,58.0,0.14,86.0,64.48,0.24
56,38.0,0.27,73.0,74.82,0.24
56,48.0,0.21,79.0,84.3,0.24
56,60.0,0.14,86.0,100.75,0.24
56,24.0,0.31,69.0,93.67,0.24
57,28.0,0.27,73.0,64.8,0.25
57,14.0,0.26,74.0,87.46,0.25
57,38.0,0.22,78.0,78.64,0.25
57,60.0,0.19,81.0,67.91,0.25
57,34.0,0.25,75.0,76.36,0.25
58,28.0,0.29,71.0,85.16,0.24
558,34.0,0.23,77.0,47.05,0.24
58,64.0,0.14,86.0,54.35,0.24
59,62.0,0.13,87.0,66.18,0.26
59,34.0,0.24,76.0,76.78,0.26
60,44.0,0.24,76.0,46.05,0.26
60,56.0,0.15,85.0,104.14,0.26
60,62.0,0.16,84.0,78.33,0.26
60,34.0,0.22,78.0,84.93,0.26
60,36.0,0.21,79.0,75.97,0.26
60,58.0,0.16,84.0,68.16,0.26
61,58.0,0.12,88.0,64.15,0.25
61,44.0,0.22,78.0,56.45,0.26
61,34.0,0.27,73.0,67.81,0.26
61,44.0,0.19,81.0,74.9,0.26
61,40.0,0.22,78.0,66.1,0.25
61,28.0,0.23,77.0,117.74,0.25
61,52.0,0.17,83.0,102.74,0.26
62,48.0,0.2,80.0,88.19,0.25
62,34.0,0.21,79.0,120.03,0.25
62,46.0,0.2,80.0,65.74,0.25
62,64.0,0.14,86.0,56.51,0.25
62,42.0,0.22,78.0,89.31,0.25
62,24.0,0.24,76.0,88.28,0.25
63,34.0,0.25,75.0,61.97,0.26
63,58.0,0.19,81.0,56.38,0.26
63,26.0,0.24,76.0,53.82,0.26
63,32.0,0.2,80.0,95.35,0.26
64,54.0,0.18,82.0,143.3,0.25
64,38.0,0.14,86.0,107.01,0.25
64,54.0,0.19,81.0,108.85,0.26
64,50.0,0.17,83.0,88.67,0.25
64,32.0,0.21,79.0,81.63,0.25
64,36.0,0.21,79.0,78.48,0.25
65,46.0,0.2,80.0,139.02,0.24
65,38.0,0.25,75.0,65.79,0.25
65,44.0,0.19,81.0,97.32,0.24
65,32.0,0.28,72.0,94.69,0.24
65,24.0,0.27,73.0,45.36,0.25
65,46.0,0.18,82.0,72.26,0.24
66,58.0,0.16,84.0,87.14,0.25
66,42.0,0.19,81.0,132.82,0.25
66,38.0,0.21,79.0,72.67,0.25
66,44.0,0.21,79.0,126.27,0.25
66,46.0,0.23,77.0,110.11,0.26
67,40.0,0.21,79.0,90.29,0.26
67,44.0,0.18,82.0,91.07,0.26
67,54.0,0.19,81.0,35.2,0.26
67,32.0,0.25,75.0,86.2,0.26
67,44.0,0.19,81.0,59.41,0.26
68,46.0,0.15,85.0,57.67,0.26
8,50.0,0.19,81.0,97.27,0.26
68,44.0,0.17,83.0,134.1,0.26
68,42.0,0.19,81.0,71.95,0.26
68,42.0,0.21,79.0,75.44,0.26
69,48.0,0.18,82.0,40.54,0.24
69,60.0,0.17,83.0,88.39,0.24
69,24.0,0.28,72.0,57.42,0.24
69,60.0,0.19,81.0,68.61,0.24
70,32.0,0.17,83.0,74.99,0.27
70,70.0,0.1,90.0,85.04,0.27
70,48.0,0.16,84.0,74.06,0.26
70,42.0,0.2,80.0,144.38,0.26
71,48.0,0.22,78.0,100.78,0.24
71,28.0,0.29,71.0,54.42,0.24
71,52.0,0.12,88.0,78.99,0.24
71,32.0,0.27,73.0,143.24,0.24
72,52.0,0.17,83.0,89.91,0.24
72,42.0,0.22,78.0,69.39,0.24
72,42.0,0.26,74.0,155.08,0.24
73,32.0,0.22,78.0,54.09,0.24
73,32.0,0.28,72.0,122.46,0.25
73,58.0,0.17,83.0,84.98,0.24
73,50.0,0.1,90.0,114.92,0.24
73,46.0,0.19,81.0,56.19,0.24
73,36.0,0.16,84.0,142.53,0.24
74,38.0,0.22,78.0,110.4,0.24
74,38.0,0.2,80.0,57.82,0.24
74,52.0,0.21,79.0,117.46,0.24
74,42.0,0.17,83.0,44.83,0.24
74,50.0,0.2,80.0,68.1,0.24
74,40.0,0.2,80.0,98.94,0.24
75,50.0,0.17,83.0,82.13,0.24
75,24.0,0.27,73.0,114.45,0.24
75,52.0,0.15,85.0,74.77,0.24
75,34.0,0.28,72.0,49.57,0.24
76,36.0,0.2,80.0,67.28,0.25
776,58.0,0.19,81.0,74.81,0.25
76,40.0,0.21,79.0,68.17,0.25
77,40.0,0.18,82.0,67.0,0.29
77,42.0,0.25,75.0,102.75,0.29
77,36.0,0.19,81.0,88.85,0.29
77,50.0,0.16,84.0,92.65,0.29
77,54.0,0.14,86.0,71.33,0.29
78,40.0,0.24,76.0,76.58,0.27
78,52.0,0.16,84.0,39.6,0.27
78,46.0,0.15,85.0,56.65,0.27
78,58.0,0.14,86.0,102.9,0.27
78,50.0,0.13,87.0,71.38,0.27
78,42.0,0.17,83.0,63.88,0.27
78,46.0,0.25,75.0,137.53,0.27
79,60.0,0.15,85.0,85.63,0.26
79,42.0,0.2,80.0,48.05,0.26
79,46.0,0.23,77.0,109.51,0.26
80,48.0,0.22,78.0,85.74,0.28
80,38.0,0.22,78.0,122.78,0.28
80,54.0,0.15,85.0,43.47,0.28
80,50.0,0.19,81.0,121.77,0.28
80,34.0,0.27,73.0,69.36,0.28
80,40.0,0.22,78.0,144.46,0.28
81,32.0,0.23,77.0,91.01,0.26
81,44.0,0.22,78.0,91.45,0.26
81,28.0,0.25,75.0,115.11,0.26
82,66.0,0.13,87.0,120.33,0.25
82,56.0,0.21,79.0,105.54,0.25
82,44.0,0.21,79.0,111.69,0.25
82,64.0,0.11,89.0,129.97,0.25
82,34.0,0.25,75.0,87.27,0.25
82,48.0,0.2,80.0,69.83,0.25
83,66.0,0.13,87.0,80.03,0.26
83,38.0,0.25,75.0,63.44,0.26
83,76.0,0.1,90.0,63.85,0.26
83,38.0,0.19,81.0,85.81,0.26
83,42.0,0.23,77.0,38.41,0.26
83,40.0,0.22,78.0,97.8,0.26
83,34.0,0.24,76.0,114.87,0.26
84,42.0,0.2,80.0,118.05,0.25
84,54.0,0.17,83.0,137.05,0.25
84,40.0,0.18,82.0,95.5,0.25
85,50.0,0.21,79.0,137.63,0.25
85,52.0,0.19,81.0,50.46,0.26
86,44.0,0.2,80.0,116.89,0.25
886,54.0,0.16,84.0,52.69,0.25
86,48.0,0.2,80.0,71.92,0.25
86,56.0,0.17,83.0,81.58,0.25
86,38.0,0.22,78.0,126.98,0.25
87,46.0,0.16,84.0,139.46,0.25
87,28.0,0.2,80.0,103.6,0.25
87,42.0,0.18,82.0,54.79,0.25
87,42.0,0.21,79.0,97.72,0.25
88,44.0,0.18,82.0,89.78,0.25
88,46.0,0.18,82.0,49.59,0.25
8,30.0,0.26,74.0,140.23,0.25
89,46.0,0.14,86.0,88.22,0.26
89,52.0,0.16,84.0,95.94,0.26
89,70.0,0.13,87.0,59.45,0.26
89,46.0,0.19,81.0,83.55,0.26
90,60.0,0.16,84.0,74.81,0.25
90,50.0,0.2,80.0,68.17,0.25
90,38.0,0.18,82.0,96.86,0.25
91,64.0,0.14,86.0,52.55,0.25
91,48.0,0.19,81.0,80.05,0.25
91,46.0,0.18,82.0,117.19,0.25
91,24.0,0.23,77.0,53.97,0.25
91,30.0,0.25,75.0,101.22,0.25
91,46.0,0.13,87.0,78.36,0.25
92,44.0,0.17,83.0,70.58,0.24
92,42.0,0.16,84.0,102.74,0.24
92,42.0,0.19,81.0,55.56,0.24
92,52.0,0.17,83.0,103.32,0.24
92,58.0,0.15,85.0,50.55,0.24
93,56.0,0.15,85.0,70.84,0.26
93,46.0,0.23,77.0,75.74,0.26
93,34.0,0.26,74.0,62.9,0.26
94,40.0,0.14,86.0,72.93,0.28
94,68.0,0.11,89.0,84.02,0.28
95,36.0,0.3,70.0,87.86,0.24
95,44.0,0.14,86.0,54.12,0.25
95,40.0,0.18,82.0,30.31,0.25
95,58.0,0.17,83.0,83.51,0.25
96,52.0,0.18,82.0,77.15,0.28
96,52.0,0.19,81.0,74.33,0.28
96,60.0,0.16,84.0,74.93,0.28
97,16.0,0.23,77.0,73.34,0.26
97,38.0,0.28,72.0,120.03,0.26
97,54.0,0.12,88.0,57.61,0.26
98,46.0,0.17,83.0,174.59,0.28
98,54.0,0.16,84.0,98.94,0.28
98,52.0,0.11,89.0,75.37,0.28
99,40.0,0.17,83.0,76.65,0.28
99,42.0,0.14,86.0,39.02,0.28
100,48.0,0.16,84.0,115.05,0.25
100,46.0,0.25,75.0,104.5,0.25
100,34.0,0.21,79.0,105.28,0.25
101,34.0,0.18,82.0,72.85,0.34
101,44.0,0.16,84.0,103.12,0.34
101,50.0,0.21,79.0,92.98,0.34
102,28.0,0.23,77.0,101.15,0.35
2,38.0,0.2,80.0,54.34,0.35
102,36.0,0.26,74.0,126.51,0.35
103,54.0,0.13,87.0,121.5,0.32
103,32.0,0.23,77.0,123.31,0.32
103,50.0,0.21,79.0,66.5,0.32
103,62.0,0.16,84.0,128.38,0.32
104,58.0,0.18,82.0,106.86,0.3
104,48.0,0.2,80.0,124.38,0.3
104,50.0,0.18,82.0,55.32,0.3
104,18.0,0.29,71.0,126.27,0.3
105,52.0,0.17,83.0,83.79,0.32
105,44.0,0.22,78.0,111.66,0.32
106,38.0,0.22,78.0,116.47,0.3
106,54.0,0.2,80.0,127.75,0.3
106,34.0,0.31,69.0,76.53,0.3
106,10.0,0.27,73.0,107.2,0.3
106,60.0,0.13,87.0,59.24,0.3
107,60.0,0.16,84.0,87.69,0.3
107,52.0,0.15,85.0,89.71,0.3
107,50.0,0.18,82.0,68.24,0.3
107,54.0,0.17,83.0,101.71,0.3
108,62.0,0.15,85.0,58.82,0.29
108,52.0,0.2,80.0,25.26,0.29
109,48.0,0.15,85.0,32.55,0.29
109,42.0,0.15,85.0,66.32,0.29
109,18.0,0.3,70.0,83.26,0.29
110,60.0,0.15,85.0,49.28,0.31
110,50.0,0.18,82.0,126.69,0.31
110,60.0,0.16,84.0,76.38,0.31
110,64.0,0.12,88.0,51.02,0.31
110,46.0,0.18,82.0,66.39,0.31
111,64.0,0.17,83.0,132.4,0.31
111,32.0,0.22,78.0,130.44,0.31
112,52.0,0.19,81.0,119.16,0.3
112,32.0,0.19,81.0,125.45,0.3
112,52.0,0.12,88.0,72.63,0.3
113,44.0,0.18,82.0,140.6,0.32
113,26.0,0.27,73.0,98.56,0.32
113,38.0,0.18,82.0,170.51,0.32
113,52.0,0.18,82.0,76.42,0.32
113,52.0,0.18,82.0,119.84,0.32
113,18.0,0.23,77.0,46.4,0.32
113,26.0,0.25,75.0,104.19,0.32
114,50.0,0.2,80.0,52.08,0.29
114,48.0,0.18,82.0,46.91,0.29
114,46.0,0.19,81.0,76.4,0.29
114,30.0,0.24,76.0,75.49,0.29
115,44.0,0.2,80.0,83.95,0.29
115,30.0,0.3,70.0,74.26,0.29
115,46.0,0.2,80.0,109.84,0.29
116,30.0,0.24,76.0,57.07,0.31
116,46.0,0.17,83.0,81.25,0.31
116,58.0,0.13,87.0,65.78,0.31
116,44.0,0.2,80.0,57.67,0.31
116,52.0,0.14,86.0,132.17,0.31
117,44.0,0.19,81.0,60.58,0.3
117,64.0,0.11,89.0,100.25,0.3
117,40.0,0.16,84.0,58.31,0.3
118,64.0,0.13,87.0,89.48,0.29
118,44.0,0.16,84.0,44.43,0.3
118,38.0,0.2,80.0,105.49,0.29
119,34.0,0.24,76.0,86.78,0.3
119,40.0,0.16,84.0,29.26,0.3
119,58.0,0.13,87.0,86.01,0.3
119,22.0,0.27,73.0,94.61,0.3
120,42.0,0.19,81.0,128.36,0.29
120,54.0,0.15,85.0,141.81,0.29
121,60.0,0.14,86.0,109.11,0.3
121,62.0,0.14,86.0,71.27,0.3
122,52.0,0.15,85.0,45.86,0.3
22,64.0,0.13,87.0,70.43,0.3
122,44.0,0.17,83.0,83.95,0.29
122,58.0,0.15,85.0,99.47,0.3
122,50.0,0.18,82.0,80.64,0.3
123,30.0,0.21,79.0,99.42,0.3
123,50.0,0.13,87.0,45.74,0.3
124,58.0,0.17,83.0,68.99,0.3
124,44.0,0.17,83.0,64.18,0.3
124,36.0,0.17,83.0,64.81,0.3
124,44.0,0.16,84.0,55.62,0.3
125,28.0,0.15,85.0,68.74,0.3
125,62.0,0.16,84.0,37.6,0.3
125,46.0,0.13,87.0,59.93,0.3
126,56.0,0.19,81.0,92.07,0.37
126,54.0,0.18,82.0,94.63,0.37
126,48.0,0.16,84.0,77.22,0.37
126,56.0,0.2,80.0,50.74,0.37
126,34.0,0.22,78.0,39.25,0.37
127,34.0,0.2,80.0,68.78,0.3
127,58.0,0.2,80.0,96.03,0.3
127,44.0,0.17,83.0,59.2,0.3
128,22.0,0.3,70.0,72.03,0.29
128,58.0,0.14,86.0,53.7,0.29
128,50.0,0.17,83.0,61.93,0.29
129,60.0,0.16,84.0,59.86,0.3
129,50.0,0.22,78.0,102.54,0.3
129,54.0,0.13,87.0,34.78,0.3
130,26.0,0.18,82.0,88.12,0.3
130,60.0,0.15,85.0,71.98,0.3
131,52.0,0.2,80.0,101.54,0.34
132,40.0,0.23,77.0,43.36,0.4
132,28.0,0.2,80.0,73.64,0.4
133,70.0,0.13,87.0,61.52,0.37
33,48.0,0.21,79.0,44.64,0.37
133,62.0,0.11,89.0,68.15,0.37
134,46.0,0.14,86.0,77.56,0.33
134,60.0,0.15,85.0,74.05,0.33
134,44.0,0.19,81.0,91.83,0.33
135,56.0,0.16,84.0,74.6,0.31
135,64.0,0.16,84.0,64.96,0.31
136,62.0,0.1,90.0,49.76,0.38
136,56.0,0.08,92.0,73.78,0.38
136,62.0,0.12,88.0,37.68,0.38
136,52.0,0.18,82.0,98.66,0.38
137,42.0,0.18,82.0,99.39,0.37
137,34.0,0.25,75.0,60.89,0.37
137,62.0,0.13,87.0,72.86,0.37
138,56.0,0.14,86.0,86.16,0.36
38,60.0,0.1,90.0,108.78,0.36
139,34.0,0.25,75.0,90.64,0.39
140,42.0,0.16,84.0,110.45,0.4
40,60.0,0.16,84.0,95.51,0.4
141,28.0,0.22,78.0,100.5,0.32
141,36.0,0.23,77.0,56.18,0.32
141,62.0,0.12,88.0,26.48,0.32
142,32.0,0.21,79.0,119.43,0.3
142,66.0,0.11,89.0,68.53,0.3
142,54.0,0.16,84.0,85.81,0.3
142,56.0,0.17,83.0,106.74,0.3
142,50.0,0.17,83.0,92.28,0.3
143,56.0,0.14,86.0,90.2,0.31
143,46.0,0.24,76.0,81.33,0.31
143,50.0,0.17,83.0,91.08,0.31
143,64.0,0.13,87.0,98.11,0.31
144,28.0,0.21,79.0,54.14,0.31
144,50.0,0.18,82.0,61.82,0.31
144,56.0,0.14,86.0,40.98,0.31
144,36.0,0.17,83.0,99.38,0.31
145,42.0,0.16,84.0,98.63,0.32
145,62.0,0.17,83.0,80.27,0.32
145,46.0,0.13,87.0,48.59,0.32
146,70.0,0.1,90.0,45.77,0.34
146,48.0,0.2,80.0,71.65,0.34
146,32.0,0.2,80.0,60.73,0.34
147,56.0,0.16,84.0,41.09,0.31
147,36.0,0.21,79.0,74.87,0.31
148,40.0,0.2,80.0,57.16,0.33
148,32.0,0.2,80.0,65.39,0.33
148,44.0,0.15,85.0,73.54,0.34
149,54.0,0.14,86.0,54.34,0.45
149,58.0,0.18,82.0,43.22,0.45
149,46.0,0.17,83.0,96.35,0.45
150,28.0,0.2,80.0,90.71,0.51
150,34.0,0.17,83.0,50.62,0.5
150,52.0,0.19,81.0,47.23,0.5
151,44.0,0.17,83.0,93.16,0.45
151,42.0,0.17,83.0,76.12,0.45
1,52.0,0.18,82.0,40.42,0.45
152,54.0,0.17,83.0,50.77,0.34
152,32.0,0.17,83.0,47.07,0.34
52,44.0,0.19,81.0,64.28,0.34
153,26.0,0.23,77.0,59.19,0.35
153,52.0,0.07,93.0,38.52,0.35
153,42.0,0.13,87.0,32.63,0.35
153,52.0,0.18,82.0,66.81,0.35
154,56.0,0.14,86.0,27.45,0.35
154,32.0,0.24,76.0,77.39,0.35
154,44.0,0.12,88.0,60.65,0.35
154,22.0,0.24,76.0,97.24,0.35
154,30.0,0.18,82.0,62.43,0.35
155,68.0,0.13,87.0,55.66,0.33
55,70.0,0.05,95.0,53.38,0.33
156,60.0,0.14,86.0,49.82,0.33
156,50.0,0.15,85.0,45.18,0.34
156,62.0,0.12,88.0,76.13,0.33
157,44.0,0.15,85.0,53.71,0.34
157,48.0,0.14,86.0,47.94,0.34
157,42.0,0.2,80.0,39.67,0.34
158,42.0,0.22,78.0,50.15,0.37
158,50.0,0.23,77.0,48.66,0.37
158,60.0,0.16,84.0,57.57,0.37
158,44.0,0.18,82.0,73.23,0.37
159,30.0,0.24,76.0,85.46,0.36
159,52.0,0.16,84.0,60.83,0.36
159,46.0,0.16,84.0,80.08,0.36
159,48.0,0.21,79.0,54.98,0.36
159,68.0,0.13,87.0,28.67,0.36
160,58.0,0.07,93.0,42.85,0.42
160,48.0,0.11,89.0,60.7,0.42
160,48.0,0.15,85.0,79.5,0.42
