episode,reward,ep_block_prob,ep_accepted_requests,avg_latency,executionTime
297,58.0,0.03,97.0,9.66,0.14
298,50.0,0.17,83.0,31.21,0.12
299,90.0,0.01,99.0,18.49,0.14
300,60.0,0.14,86.0,28.59,0.12
301,72.0,0.03,97.0,26.37,0.14
302,94.0,0.0,100.0,20.79,0.13
303,26.0,0.24,76.0,20.21,0.13
304,56.0,0.18,82.0,21.99,0.13
305,94.0,0.01,99.0,8.76,0.13
306,60.0,0.11,89.0,45.9,0.12
307,20.0,0.34,66.0,36.57,0.11
308,72.0,0.02,98.0,29.95,0.14
309,44.0,0.22,78.0,14.85,0.12
310,50.0,0.19,81.0,26.78,0.12
311,98.0,0.0,100.0,12.66,0.13
312,92.0,0.01,99.0,29.03,0.14
313,64.0,0.09,91.0,30.12,0.13
314,82.0,0.02,98.0,39.4,0.13
315,12.0,0.32,68.0,26.99,0.12
316,58.0,0.16,84.0,35.29,0.13
317,20.0,0.34,66.0,48.62,0.13
318,96.0,0.02,98.0,14.89,0.13
319,44.0,0.17,83.0,79.59,0.12
320,64.0,0.09,91.0,28.64,0.13
321,64.0,0.03,97.0,30.13,0.12
322,52.0,0.18,82.0,25.46,0.12
323,40.0,0.2,80.0,21.98,0.13
324,90.0,0.0,100.0,28.22,0.13
325,62.0,0.01,99.0,28.27,0.12
326,26.0,0.28,72.0,34.68,0.12
327,70.0,0.02,98.0,31.25,0.12
328,6.0,0.28,72.0,15.44,0.12
329,96.0,0.01,99.0,35.3,0.12
330,76.0,0.03,97.0,52.7,0.12
331,62.0,0.05,95.0,18.57,0.13
332,10.0,0.32,68.0,24.43,0.12
333,94.0,0.03,97.0,16.34,0.13
334,42.0,0.18,82.0,48.91,0.13
335,94.0,0.0,100.0,34.61,0.13
336,48.0,0.16,84.0,40.95,0.13
337,98.0,0.0,100.0,26.96,0.18
338,46.0,0.11,89.0,15.25,0.15
339,60.0,0.09,91.0,34.87,0.12
340,54.0,0.15,85.0,26.59,0.13
341,48.0,0.15,85.0,11.79,0.13
342,-10.0,0.46,54.0,20.33,0.13
343,20.0,0.31,69.0,48.07,0.13
344,66.0,0.03,97.0,28.24,0.14
345,56.0,0.16,84.0,39.2,0.13
346,94.0,0.0,100.0,8.02,0.13
347,66.0,0.07,93.0,17.57,0.13
348,24.0,0.26,74.0,19.75,0.12
349,28.0,0.27,73.0,22.29,0.12
350,6.0,0.33,67.0,13.37,0.11
351,76.0,0.01,99.0,29.83,0.12
352,26.0,0.22,78.0,36.32,0.13
353,80.0,0.02,98.0,31.01,0.13
354,62.0,0.03,97.0,34.48,0.12
355,48.0,0.16,84.0,10.72,0.12
356,94.0,0.0,100.0,20.41,0.13
357,4.0,0.36,64.0,26.86,0.12
358,54.0,0.14,86.0,27.29,0.13
359,16.0,0.27,73.0,67.0,0.12
360,2.0,0.4,60.0,17.8,0.11
361,54.0,0.13,87.0,57.07,0.12
362,42.0,0.21,79.0,43.97,0.12
363,48.0,0.19,81.0,28.53,0.12
364,72.0,0.04,96.0,20.96,0.12
365,48.0,0.16,84.0,25.37,0.12
366,90.0,0.02,98.0,57.5,0.13
367,62.0,0.09,91.0,18.67,0.13
368,30.0,0.27,73.0,79.79,0.11
369,96.0,0.0,100.0,37.73,0.12
370,96.0,0.01,99.0,46.74,0.14
371,26.0,0.32,68.0,16.69,0.13
372,94.0,0.0,100.0,64.03,0.14
373,98.0,0.01,99.0,19.28,0.12
374,92.0,0.01,99.0,16.37,0.12
375,94.0,0.01,99.0,33.63,0.12
376,62.0,0.14,86.0,48.86,0.12
377,96.0,0.02,98.0,16.58,0.13
378,60.0,0.12,88.0,39.53,0.12
379,96.0,0.02,98.0,29.09,0.12
380,8.0,0.37,63.0,22.03,0.11
381,72.0,0.01,99.0,21.95,0.12
382,74.0,0.04,96.0,29.52,0.13
383,82.0,0.02,98.0,27.96,0.13
384,-10.0,0.38,62.0,53.0,0.11
385,96.0,0.0,100.0,21.41,0.13
386,60.0,0.14,86.0,20.7,0.12
387,98.0,0.0,100.0,42.2,0.13
388,50.0,0.16,84.0,41.15,0.12
389,20.0,0.3,70.0,44.99,0.12
390,76.0,0.0,100.0,41.06,0.13
391,96.0,0.01,99.0,20.77,0.14
392,64.0,0.14,86.0,15.02,0.16
393,80.0,0.04,96.0,23.16,0.14
394,-8.0,0.4,60.0,12.75,0.11
395,64.0,0.12,88.0,33.76,0.12
396,96.0,0.0,100.0,7.63,0.15
397,58.0,0.14,86.0,29.81,0.14
398,10.0,0.4,60.0,78.47,0.11
399,62.0,0.04,96.0,16.39,0.12
400,48.0,0.2,80.0,27.85,0.12
401,58.0,0.14,86.0,23.91,0.12
402,66.0,0.03,97.0,39.51,0.13
403,92.0,0.0,100.0,24.35,0.13
404,4.0,0.38,62.0,52.94,0.11
405,74.0,0.02,98.0,26.37,0.13
406,96.0,0.01,99.0,40.39,0.12
407,14.0,0.34,66.0,28.55,0.11
408,94.0,0.01,99.0,35.73,0.13
409,14.0,0.31,69.0,53.8,0.11
410,30.0,0.24,76.0,41.51,0.12
411,76.0,0.01,99.0,61.25,0.13
412,52.0,0.17,83.0,104.38,0.13
413,64.0,0.14,86.0,80.77,0.12
414,92.0,0.03,97.0,61.0,0.13
415,84.0,0.03,97.0,45.69,0.13
416,72.0,0.03,97.0,43.16,0.12
417,70.0,0.06,94.0,60.08,0.13
418,60.0,0.15,85.0,87.82,0.13
419,76.0,0.06,94.0,42.44,0.12
420,30.0,0.26,74.0,27.75,0.12
421,64.0,0.12,88.0,61.35,0.12
422,84.0,0.02,98.0,81.96,0.13
423,24.0,0.26,74.0,108.43,0.12
424,74.0,0.06,94.0,59.4,0.12
425,82.0,0.08,92.0,68.54,0.12
426,34.0,0.24,76.0,70.18,0.12
427,48.0,0.18,82.0,62.21,0.12
428,56.0,0.08,92.0,50.51,0.13
429,84.0,0.01,99.0,65.97,0.12
430,84.0,0.05,95.0,47.07,0.13
431,24.0,0.2,80.0,39.91,0.12
432,78.0,0.05,95.0,47.13,0.13
433,14.0,0.31,69.0,72.57,0.12
434,76.0,0.02,98.0,84.18,0.13
435,24.0,0.32,68.0,68.14,0.12
436,54.0,0.14,86.0,64.78,0.13
437,74.0,0.07,93.0,18.7,0.13
438,92.0,0.02,98.0,31.23,0.13
439,36.0,0.22,78.0,57.73,0.12
440,86.0,0.02,98.0,47.53,0.13
441,92.0,0.01,99.0,47.89,0.13
442,26.0,0.27,73.0,45.82,0.13
443,76.0,0.02,98.0,17.75,0.13
444,90.0,0.02,98.0,50.02,0.13
445,76.0,0.02,98.0,39.49,0.13
446,58.0,0.06,94.0,44.28,0.12
447,18.0,0.3,70.0,30.5,0.12
448,62.0,0.04,96.0,35.32,0.14
449,94.0,0.02,98.0,27.81,0.13
450,90.0,0.04,96.0,39.83,0.13
451,72.0,0.03,97.0,17.89,0.12
452,58.0,0.03,97.0,24.91,0.13
453,54.0,0.15,85.0,20.38,0.12
454,20.0,0.31,69.0,43.91,0.12
455,54.0,0.19,81.0,35.71,0.12
456,20.0,0.28,72.0,69.27,0.11
457,26.0,0.26,74.0,30.65,0.12
458,62.0,0.05,95.0,21.41,0.13
459,26.0,0.26,74.0,74.06,0.12
460,60.0,0.14,86.0,66.86,0.13
461,64.0,0.05,95.0,45.71,0.13
462,88.0,0.02,98.0,37.8,0.14
463,62.0,0.07,93.0,61.88,0.13
464,90.0,0.02,98.0,39.42,0.12
465,22.0,0.35,65.0,89.26,0.12
466,76.0,0.01,99.0,51.34,0.12
467,86.0,0.05,95.0,25.21,0.13
468,76.0,0.02,98.0,33.94,0.13
469,56.0,0.17,83.0,34.47,0.12
470,50.0,0.19,81.0,44.96,0.12
471,28.0,0.3,70.0,35.79,0.11
472,12.0,0.34,66.0,49.97,0.12
473,96.0,0.02,98.0,23.69,0.13
474,56.0,0.19,81.0,42.6,0.12
475,44.0,0.13,87.0,26.19,0.12
476,42.0,0.23,77.0,71.0,0.12
477,46.0,0.2,80.0,62.57,0.13
478,66.0,0.03,97.0,53.68,0.14
479,58.0,0.05,95.0,58.34,0.13
480,22.0,0.27,73.0,63.57,0.13
481,36.0,0.25,75.0,50.52,0.13
482,74.0,0.08,92.0,57.05,0.14
483,56.0,0.17,83.0,79.61,0.14
484,44.0,0.14,86.0,67.45,0.14
485,14.0,0.34,66.0,103.85,0.14
486,24.0,0.35,65.0,143.47,0.13
487,62.0,0.1,90.0,133.09,0.15
488,70.0,0.14,86.0,137.12,0.15
489,80.0,0.1,90.0,127.09,0.15
490,74.0,0.08,92.0,117.53,0.15
491,58.0,0.17,83.0,103.73,0.14
492,68.0,0.11,89.0,234.56,0.15
493,26.0,0.21,79.0,149.7,0.15
494,56.0,0.12,88.0,106.54,0.13
495,74.0,0.04,96.0,83.26,0.14
496,74.0,0.1,90.0,72.99,0.13
497,18.0,0.3,70.0,67.66,0.13
498,56.0,0.14,86.0,41.02,0.14
499,92.0,0.01,99.0,48.68,0.13
500,66.0,0.05,95.0,22.08,0.13
501,12.0,0.31,69.0,88.29,0.12
502,66.0,0.03,97.0,11.29,0.14
503,52.0,0.05,95.0,15.18,0.13
504,30.0,0.28,72.0,43.05,0.12
505,72.0,0.02,98.0,35.77,0.14
506,68.0,0.04,96.0,69.26,0.13
507,54.0,0.16,84.0,35.26,0.12
508,90.0,0.04,96.0,39.78,0.13
509,4.0,0.37,63.0,73.18,0.12
510,16.0,0.31,69.0,31.18,0.12
511,94.0,0.02,98.0,24.24,0.13
512,72.0,0.05,95.0,38.4,0.14
513,64.0,0.1,90.0,76.97,0.13
514,34.0,0.21,79.0,48.95,0.12
515,30.0,0.28,72.0,75.19,0.14
516,74.0,0.04,96.0,72.42,0.15
517,76.0,0.07,93.0,66.58,0.14
518,90.0,0.03,97.0,54.19,0.13
519,70.0,0.04,96.0,29.59,0.14
520,62.0,0.11,89.0,56.02,0.13
521,20.0,0.33,67.0,54.88,0.13
522,92.0,0.02,98.0,40.16,0.13
523,94.0,0.01,99.0,27.12,0.13
524,18.0,0.29,71.0,52.58,0.12
525,26.0,0.24,76.0,37.8,0.12
526,-4.0,0.4,60.0,79.08,0.12
527,32.0,0.21,79.0,119.36,0.13
528,76.0,0.06,94.0,92.92,0.14
529,54.0,0.17,83.0,71.76,0.12
530,86.0,0.03,97.0,33.01,0.13
531,88.0,0.02,98.0,36.83,0.13
532,38.0,0.21,79.0,78.69,0.13
533,50.0,0.13,87.0,75.39,0.13
534,60.0,0.05,95.0,45.97,0.13
535,56.0,0.16,84.0,36.67,0.12
536,78.0,0.03,97.0,31.79,0.14
537,32.0,0.26,74.0,97.82,0.13
538,40.0,0.25,75.0,46.05,0.12
539,44.0,0.2,80.0,56.73,0.13
540,88.0,0.05,95.0,54.63,0.13
541,52.0,0.17,83.0,63.82,0.13
542,60.0,0.09,91.0,28.99,0.14
543,52.0,0.05,95.0,27.85,0.15
544,34.0,0.21,79.0,72.4,0.14
545,74.0,0.03,97.0,57.86,0.15
546,88.0,0.04,96.0,49.62,0.13
547,64.0,0.03,97.0,33.62,0.15
548,96.0,0.0,100.0,53.56,0.13
549,78.0,0.02,98.0,47.92,0.13
550,56.0,0.16,84.0,53.97,0.14
551,56.0,0.16,84.0,62.67,0.13
552,62.0,0.14,86.0,41.12,0.13
553,46.0,0.14,86.0,39.77,0.13
554,88.0,0.04,96.0,40.79,0.12
555,80.0,0.03,97.0,68.47,0.13
556,78.0,0.03,97.0,50.23,0.13
557,56.0,0.02,98.0,17.66,0.14
558,74.0,0.04,96.0,29.58,0.13
559,54.0,0.12,88.0,30.73,0.13
560,96.0,0.0,100.0,25.29,0.13
561,48.0,0.13,87.0,24.77,0.13
562,12.0,0.28,72.0,28.59,0.13
563,30.0,0.24,76.0,44.39,0.13
564,14.0,0.31,69.0,69.61,0.13
565,72.0,0.04,96.0,62.9,0.13
566,58.0,0.01,99.0,25.67,0.13
567,52.0,0.12,88.0,45.7,0.13
568,66.0,0.14,86.0,52.01,0.12
569,70.0,0.05,95.0,26.95,0.13
570,24.0,0.3,70.0,65.39,0.12
571,58.0,0.18,82.0,58.6,0.12
572,54.0,0.15,85.0,52.49,0.13
573,90.0,0.03,97.0,46.13,0.14
574,64.0,0.15,85.0,39.12,0.13
575,78.0,0.04,96.0,42.84,0.13
576,48.0,0.1,90.0,32.23,0.13
577,30.0,0.24,76.0,65.22,0.13
578,60.0,0.06,94.0,51.6,0.14
579,64.0,0.07,93.0,24.23,0.13
