episode,r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,executionTime
1441,92,100,102.879131,1,2,92,0.02,98,19.08,16,0.28
1442,-76,100,102.879131,1,4,-76,0.54,46,247.3,2.04,0.28
1443,-4,100,102.879131,1,1,-4,0.45,55,79.95,1.16,0.28
1444,-54,100,102.879131,1,4,-54,0.58,42,209.08,1.73,0.28
1445,-88,100,102.879131,-1,4,-88,0.62,38,307.48,6.77,0.28
1446,-82,100,102.879131,-1,4,-82,0.51,49,244.1,12.73,0.28
1447,74,100,102.879131,1,3,74,0.11,89,16.79,2.63,0.28
1448,-88,100,102.879131,-1,4,-88,0.56,44,285.72,1.73,0.28
1449,-64,100,103.53606,-1,5,-64,0.49,51,213.98,6.37,0.33
1450,-34,100,103.53606,1,4,-34,0.53,47,187.06,13.81,0.33
1451,-74,100,103.53606,-1,5,-74,0.51,49,217.3,1.61,0.33
1452,-94,100,103.53606,-1,5,-94,0.55,45,285.73,13.4,0.33
1453,84,100,103.53606,1,3,84,0.07,93,12.88,3.96,0.33
1454,78,100,103.53606,1,0,78,0.08,92,22.52,15.8,0.33
1455,-70,100,103.53606,1,4,-70,0.57,43,220.14,13.81,0.33
1456,-78,100,103.53709,1,4,-78,0.55,45,226.2,4,0.33
1457,-40,100,104.178094,1,0,-40,0.52,48,179.59,7.5,0.29
1458,-88,100,104.178094,-1,5,-88,0.54,46,271.95,1.09,0.29
1459,90,100,104.178094,1,3,90,0.03,97,28.47,4.5,0.29
1460,-26,100,104.178094,-1,5,-26,0.56,44,155.93,1.32,0.29
1461,92,100,104.178094,1,2,92,0,100,25.6,16,0.29
1462,100,100,104.178094,1,3,100,0,100,11.24,16,0.29
1463,68,100,104.178094,1,3,68,0.09,91,39.28,7.56,0.29
1464,98,100,104.178094,1,1,98,0.01,99,11.9,8,0.29
1465,-90,100,104.800259,-1,4,-90,0.54,46,292.46,5.98,0.29
1466,80,100,104.800259,1,0,80,0.05,95,42.29,7.98,0.29
1467,98,100,104.800259,1,0,98,0,100,10.05,16,0.29
1468,-76,100,104.800259,-1,5,-76,0.53,47,252.71,11.98,0.29
1469,-88,100,104.800259,-1,5,-88,0.51,49,300.21,12.26,0.29
1470,-84,100,104.800259,-1,4,-84,0.69,31,288.62,2.56,0.29
1471,-78,100,104.800259,-1,4,-78,0.59,41,223.52,7.75,0.29
1472,-44,100,104.800259,1,4,-44,0.57,43,187.18,1.22,0.29
1473,-80,100,105.436797,1,4,-80,0.55,45,229.64,1.98,0.3
1474,28,100,105.436797,1,4,28,0.23,77,80.15,1.98,0.3
1475,-80,100,105.436797,-1,4,-80,0.64,36,295.17,6.23,0.3
1476,26,100,105.436797,1,0,26,0.27,73,87.97,15.67,0.3
1477,-90,100,105.437776,-1,5,-90,0.66,34,226.62,6.47,0.3
1478,92,100,105.437776,1,3,92,0,100,23.66,15.96,0.3
1479,72,100,105.437776,1,2,72,0.08,92,43.38,8,0.3
1480,94,100,105.437776,1,2,94,0.01,99,31.42,15.97,0.3
1481,0,100,106.091697,1,4,0,0.4,60,102.33,3.39,0.28
1482,-82,100,106.091697,-1,5,-82,0.57,43,246.79,7.88,0.28
1483,86,100,106.091697,1,1,86,0.06,94,25.4,15.06,0.28
1484,-64,100,106.091697,-1,5,-64,0.56,44,213.78,5.84,0.28
1485,-90,100,106.091697,-1,5,-90,0.63,37,223.24,13.4,0.28
1486,100,100,106.091697,1,2,100,0,100,13.81,16,0.28
1487,80,100,106.091697,1,2,80,0.09,91,18.57,1.98,0.28
1488,-32,100,106.091697,1,1,-32,0.36,64,158.12,15.54,0.28
1489,12,100,106.702788,1,0,12,0.35,65,71.16,7.64,0.3
1490,-86,100,106.702788,-1,5,-86,0.66,34,227.77,3.06,0.3
1491,-84,100,106.702788,-1,5,-84,0.52,48,298.82,3.09,0.3
1492,-84,100,106.702788,-1,4,-84,0.64,36,266.43,6.18,0.3
1493,90,100,106.702788,1,2,90,0.02,98,19.29,8.13,0.3
1494,42,100,106.702788,1,0,42,0.25,75,31.68,2.64,0.3
1495,92,100,106.702788,1,2,92,0.03,97,31.75,15.61,0.3
1496,-10,100,106.702788,1,3,-10,0.46,54,141.79,16,0.3
1497,98,100,107.321018,1,3,98,0,100,24.31,15.88,0.28
1498,100,100,107.321018,1,3,100,0,100,3.94,8,0.28
1499,42,100,107.321018,1,0,42,0.22,78,59.97,7.97,0.28
1500,78,100,107.321018,1,3,78,0.1,90,22.35,6.52,0.29
1501,96,100,107.321018,1,3,96,0.02,98,14.48,15.84,0.28
1502,16,100,107.321018,1,2,16,0.23,77,87.5,7.6,0.28
1503,-86,100,107.321018,-1,4,-86,0.62,38,288.56,15.39,0.28
1504,10,100,107.321018,-1,5,10,0.42,58,30.01,1.89,0.28
1505,24,100,107.909176,1,3,24,0.27,73,69.46,9.13,0.28
1506,24,100,107.909176,1,0,24,0.37,63,32.17,1.89,0.28
1507,100,100,107.909176,1,3,100,0,100,20.39,3.99,0.28
1508,100,100,107.909176,1,1,100,0,100,16.05,8,0.28
1509,-84,100,107.909176,-1,4,-84,0.55,45,238.73,13.27,0.28
1510,88,100,107.909176,1,3,88,0.06,94,9.79,2.23,0.28
1511,100,100,107.909176,1,0,100,0,100,6.13,8,0.28
1512,100,100,107.909176,1,0,100,0,100,4.81,8,0.28
1513,42,100,108.510999,1,0,42,0.15,85,54.97,15.4,0.27
1514,86,100,108.510999,1,1,86,0.06,94,19.49,1.96,0.27
1515,-96,100,108.510999,-1,4,-96,0.57,43,281.61,5.95,0.27
1516,42,100,108.510999,-1,3,42,0.28,72,19.8,1.97,0.27
1517,-2,100,108.510999,1,1,-2,0.27,73,132.23,7.35,0.27
1518,38,100,108.510999,1,3,38,0.24,76,59.31,7.91,0.27
1519,100,100,108.510999,1,3,100,0,100,10.18,4,0.27
1520,96,100,108.510999,1,2,96,0,100,15.23,15.76,0.27
1521,-82,100,109.098117,-1,5,-82,0.61,39,245.21,1.13,0.28
1522,34,100,109.098117,1,1,34,0.32,68,42.93,1.07,0.28
1523,98,100,109.098117,1,1,98,0.01,99,7.9,7.92,0.28
1524,100,100,109.098117,1,3,100,0,100,15.4,7.96,0.28
1525,96,100,109.098117,1,1,96,0.01,99,19.25,15.84,0.28
1526,96,100,109.098117,1,0,96,0.01,99,13.35,15.27,0.28
1527,44,100,109.098117,1,3,44,0.19,81,50.64,15.15,0.28
1528,100,100,109.098117,1,3,100,0,100,14.29,7.96,0.28
1529,100,100,109.668982,1,0,100,0,100,8.19,7.94,0.27
1530,34,100,109.668982,1,4,34,0.32,68,33.4,1,0.27
1531,100,100,109.668982,1,0,100,0,100,10.11,16,0.27
1532,86,100,109.668982,1,0,86,0.04,96,19.38,1.99,0.27
1533,92,100,109.668982,1,0,92,0.04,96,20.81,7.26,0.27
1534,96,100,109.668982,1,2,96,0,100,16.98,16,0.27
1535,62,100,109.668982,1,1,62,0.12,88,61.05,2.24,0.27
1536,92,100,109.668982,1,3,92,0.01,99,23.94,15.58,0.27
1537,94,100,110.261932,1,1,94,0,100,13.91,15.85,0.25
1538,-76,100,110.261932,-1,5,-76,0.56,44,275.88,13.31,0.25
1539,88,100,110.261932,1,2,88,0.03,97,35.3,15.97,0.25
1540,-16,100,110.261932,-1,3,-16,0.43,57,111.09,2.6,0.25
1541,88,100,110.261932,1,1,88,0.06,94,22.29,15.83,0.25
1542,22,100,110.261932,-1,4,22,0.34,66,47.29,2.25,0.25
1543,96,100,110.261932,1,2,96,0.01,99,18.95,16,0.25
1544,94,100,110.261932,1,2,94,0.01,99,17.7,16,0.25
1545,98,100,110.85728,1,1,98,0,100,31.01,16,0.28
1546,-68,100,110.85728,1,0,-68,0.43,57,217.45,5.43,0.28
1547,80,100,110.85728,1,1,80,0.09,91,19.05,1.99,0.28
1548,14,100,110.85728,1,2,14,0.39,61,35.08,1.66,0.28
1549,100,100,110.85728,1,2,100,0,100,7.07,16,0.28
1550,98,100,110.85728,1,3,98,0.01,99,10.05,7.8,0.28
1551,76,100,110.85728,1,2,76,0.08,92,28.06,8.32,0.28
1552,-18,100,110.85728,1,0,-18,0.4,60,139.37,14.26,0.28
1553,-92,100,111.449675,-1,1,-92,0.55,45,284.6,13.04,0.27
1554,96,100,111.449675,1,2,96,0,100,28.99,7.44,0.27
1555,98,100,111.449675,1,2,98,0,100,15.36,7.93,0.27
1556,98,100,111.449675,1,3,98,0,100,15,16,0.27
1557,84,100,111.449675,1,1,84,0.05,95,21.42,15.51,0.27
1558,86,100,111.449675,1,1,86,0.04,96,28.72,7.99,0.27
1559,90,100,111.449675,1,2,90,0.01,99,22.74,16,0.27
1560,100,100,111.449675,1,2,100,0,100,4.5,16,0.27
1561,96,100,112.056103,1,0,96,0.01,99,26.57,11.88,0.27
1562,94,100,112.056103,1,2,94,0,100,22.76,16,0.27
1563,98,100,112.056103,1,2,98,0,100,16.75,7.93,0.27
1564,22,100,112.056103,-1,1,22,0.36,64,52.62,2.3,0.27
1565,26,100,112.056103,1,0,26,0.2,80,99.34,14.13,0.27
1566,-82,100,112.056103,-1,4,-82,0.64,36,260.51,3.98,0.27
1567,92,100,112.056103,1,0,92,0.03,97,24.98,15.53,0.27
1568,-96,100,112.056103,-1,5,-96,0.61,39,305.93,11.57,0.27
1569,96,100,112.631234,1,2,96,0,100,25.26,15.85,0.29
1570,100,100,112.631234,1,3,100,0,100,18.04,3.99,0.29
1571,74,100,112.631234,1,0,74,0.03,97,49.53,3.52,0.29
1572,98,100,112.631234,1,3,98,0,100,39.57,16,0.29
1573,88,100,112.631234,1,3,88,0.02,98,37.94,7.06,0.29
1574,84,100,112.631234,1,1,84,0.06,94,39,3.3,0.29
1575,94,100,112.631234,1,2,94,0.01,99,22.73,7.81,0.29
1576,100,100,112.631234,1,1,100,0,100,14.43,15.99,0.29
1577,90,100,113.242859,1,2,90,0.01,99,24.79,15,0.25
1578,100,100,113.242859,1,2,100,0,100,26.77,4,0.25
1579,92,100,113.242859,1,1,92,0.02,98,17.48,7.79,0.25
1580,100,100,113.242859,1,2,100,0,100,21.43,4.84,0.25
1581,98,100,113.242859,1,3,98,0,100,10.85,15.92,0.25
1582,94,100,113.242859,1,2,94,0,100,15.61,16,0.25
1583,86,100,113.242859,1,2,86,0.06,94,6.84,2.06,0.25
1584,90,100,113.242859,1,1,90,0,100,35.1,3.98,0.25
1585,90,100,113.801661,1,2,90,0.01,99,20.59,7.93,0.27
1586,98,100,113.803875,1,1,98,0,100,10.69,16,0.27
1587,96,100,113.803875,1,3,96,0,100,25.24,8.36,0.27
1588,94,100,113.803875,1,1,94,0,100,28.36,15.76,0.27
1589,70,100,113.803875,1,3,70,0.08,92,56.59,3.16,0.27
1590,92,100,113.803875,1,0,92,0.01,99,28.45,15.15,0.27
1591,86,100,113.803875,1,3,86,0.04,96,31.26,2.06,0.27
1592,100,100,113.803875,1,1,100,0,100,12.43,16,0.27
1593,92,100,114.40866,1,1,92,0.02,98,40.12,15.95,0.25
1594,84,100,114.40866,1,0,84,0,100,45.87,7.56,0.25
1595,94,100,114.40866,1,3,94,0,100,22.07,16,0.25
1596,98,100,114.40866,1,0,98,0,100,11.44,8,0.25
1597,88,100,114.40866,1,3,88,0,100,25.27,16,0.25
1598,100,100,114.40866,1,3,100,0,100,10.72,15.92,0.25
1599,96,100,114.40866,1,0,96,0,100,17.78,8,0.25
1600,28,100,114.40866,1,2,28,0.34,66,29.07,1.12,0.25
1601,38,100,114.981996,-1,2,38,0.28,72,46.32,1.57,0.26
1602,94,100,114.981996,1,2,94,0.01,99,55.74,3.03,0.26
1603,92,100,114.981996,1,2,92,0.02,98,38.79,11.99,0.26
1604,90,100,114.981996,1,3,90,0,100,38.71,15.92,0.26
1605,98,100,114.981996,1,3,98,0,100,16.3,15.92,0.26
1606,94,100,114.981996,1,0,94,0,100,33.96,7.46,0.26
1607,98,100,114.981996,1,1,98,0,100,24.35,16,0.26
1608,92,100,114.981996,1,2,92,0.04,96,14.08,7.93,0.26
1609,92,100,115.582787,1,0,92,0.02,98,30.53,7.78,0.25
1610,98,100,115.583882,1,0,98,0,100,20.89,15.76,0.25
1611,96,100,115.583882,1,2,96,0,100,45.95,16,0.25
1612,86,100,115.583882,1,1,86,0.06,94,22.91,2.86,0.25
1613,100,100,115.583882,1,2,100,0,100,15.26,3.94,0.25
1614,100,100,115.583882,1,2,100,0,100,16.79,16,0.25
1615,82,100,115.583882,1,3,82,0.01,99,33.97,16,0.25
1616,88,100,115.583882,1,0,88,0.02,98,21.81,7.51,0.25
1617,98,100,116.153449,1,2,98,0,100,21.32,15.92,0.25
1618,96,100,116.153449,1,3,96,0,100,35.52,7.72,0.25
1619,98,100,116.153449,1,2,98,0,100,18.76,7.48,0.25
1620,94,100,116.153449,1,0,94,0,100,31.03,15.44,0.25
1621,100,100,116.153449,1,1,100,0,100,19.84,8,0.25
1622,98,100,116.153449,1,0,98,0,100,12,16,0.25
1623,88,100,116.153449,1,3,88,0.02,98,35.85,13.95,0.25
1624,94,100,116.153449,1,1,94,0.01,99,27.78,4.05,0.25
1625,98,100,116.715812,1,1,98,0,100,5.62,8.08,0.25
1626,94,100,116.715812,1,0,94,0,100,17.5,16,0.25
1627,88,100,116.715812,1,2,88,0.01,99,31.42,16,0.25
1628,100,100,116.715812,1,0,100,0,100,8.77,7.87,0.25
1629,96,100,116.715812,1,1,96,0,100,18.09,7.89,0.25
1630,98,100,116.715812,1,3,98,0,100,24,7.64,0.25
1631,96,100,116.715812,1,2,96,0,100,36.71,16,0.25
1632,88,100,116.715812,1,2,88,0,100,26,16,0.25
1633,78,100,117.268087,1,2,78,0.04,96,38.88,3.71,0.25
1634,94,100,117.269125,1,3,94,0,100,18.25,16,0.25
1635,100,100,117.269125,1,0,100,0,100,8.62,8,0.25
1636,94,100,117.269125,1,1,94,0,100,44.81,16,0.25
1637,96,100,117.269125,1,0,96,0,100,16.23,16,0.25
1638,92,100,117.269125,1,3,92,0.02,98,18.23,2.17,0.25
1639,100,100,117.269125,1,0,100,0,100,7.35,8,0.25
1640,86,100,117.269125,1,3,86,0.05,95,37.44,7.37,0.25
1641,96,100,117.835145,1,3,96,0.01,99,16.64,8,0.25
1642,86,100,117.835145,1,0,86,0,100,35.68,12.8,0.25
1643,98,100,117.835145,1,0,98,0,100,25.94,7.94,0.25
1644,94,100,117.835145,1,1,94,0,100,20.97,16,0.25
1645,100,100,117.835145,1,2,100,0,100,23.25,16,0.25
1646,98,100,117.835145,1,3,98,0,100,34.75,7.93,0.25
1647,94,100,117.835145,1,3,94,0.01,99,43.47,15.76,0.25
1648,94,100,117.835145,1,3,94,0,100,30.29,15.6,0.25
1649,100,100,118.421084,1,3,100,0,100,7.82,16,0.25
1650,100,100,118.421084,1,3,100,0,100,14.03,8,0.25
1651,78,100,118.421084,1,3,78,0.06,94,35.33,15.24,0.25
1652,100,100,118.421084,1,2,100,0,100,10.41,16,0.25
1653,94,100,118.421084,1,1,94,0,100,50.37,4,0.25
1654,80,100,118.421084,1,0,80,0.1,90,16.84,1.8,0.25
1655,88,100,118.421084,1,0,88,0,100,43.05,8,0.25
1656,94,100,118.421084,1,2,94,0,100,20.69,16,0.25
1657,100,100,118.968002,1,0,100,0,100,33.48,16,0.26
1658,64,100,118.968002,1,2,64,0.16,84,36.18,2.29,0.26
1659,98,100,118.968002,1,1,98,0,100,40.41,3.48,0.26
1660,100,100,118.968002,1,2,100,0,100,17.09,7.78,0.26
1661,100,100,118.968002,1,2,100,0,100,19.04,7.93,0.26
1662,88,100,118.968002,1,2,88,0,100,25.68,16,0.26
1663,86,100,118.968002,1,3,86,0.06,94,20.43,7.18,0.26
1664,86,100,118.968002,1,3,86,0,100,44.12,6.92,0.26
1665,90,100,119.527482,1,1,90,0.02,98,51.6,3.54,0.25
1666,94,100,119.527482,1,1,94,0,100,40.19,16,0.25
1667,90,100,119.527482,1,1,90,0,100,28.58,15.76,0.25
1668,90,100,119.527482,1,1,90,0,100,52.75,6.81,0.25
1669,90,100,119.527482,1,3,90,0,100,49.39,7.24,0.25
1670,96,100,119.527482,1,0,96,0,100,21.09,14.64,0.25
1671,92,100,119.527482,1,3,92,0,100,32.34,14.96,0.25
1672,96,100,119.527482,1,2,96,0,100,37.63,8,0.25
1673,88,100,120.080294,1,3,88,0.05,95,30.43,3.32,0.26
1674,88,100,120.080294,1,2,88,0,100,43.39,13.52,0.26
1675,100,100,120.080294,1,3,100,0,100,12.38,8,0.26
1676,100,100,120.080294,1,1,100,0,100,10.92,15.92,0.26
1677,100,100,120.080294,1,1,100,0,100,21.79,16,0.26
1678,86,100,120.080294,1,1,86,0,100,39.23,16,0.26
1679,88,100,120.080294,1,1,88,0,100,42.03,15.04,0.26
1680,92,100,120.080294,1,1,92,0,100,14.42,15.92,0.26
1681,100,100,120.656765,1,1,100,0,100,22.58,16,0.26
1682,86,100,120.656765,1,2,86,0.06,94,27.01,2,0.26
1683,98,100,120.656765,1,1,98,0,100,19.64,7.52,0.26
1684,98,100,120.656765,1,0,98,0,100,31.51,13.6,0.26
1685,76,100,120.656765,1,2,76,0.04,96,46.73,7.78,0.26
1686,100,100,120.656765,1,3,100,0,100,7.5,16,0.26
1687,86,100,120.656765,1,2,86,0,100,24.36,16,0.26
1688,100,100,120.656765,1,0,100,0,100,9.42,16,0.26
1689,96,100,121.225268,1,1,96,0,100,17.77,15.76,0.26
1690,98,100,121.226268,1,2,98,0,100,23.52,16,0.25
1691,100,100,121.226268,1,1,100,0,100,15.71,8,0.26
1692,90,100,121.226268,1,2,90,0,100,34.16,15.7,0.26
1693,78,100,121.226268,1,2,78,0.09,91,24.87,1.87,0.26
1694,90,100,121.226268,1,3,90,0,100,40.95,16,0.26
1695,66,100,121.226268,1,2,66,0.09,91,53.21,3.14,0.26
1696,88,100,121.226268,1,3,88,0.05,95,25.47,3.64,0.26
1697,78,100,121.792278,1,1,78,0,100,51.53,14.08,0.26
1698,98,100,121.792278,1,2,98,0,100,31.91,15.58,0.26
1699,98,100,121.792278,1,2,98,0,100,26.52,16,0.26
1700,82,100,121.793278,1,2,82,0,100,55.4,16,0.26
1701,100,100,121.793278,1,3,100,0,100,6.86,16,0.26
1702,98,100,121.793278,1,1,98,0,100,18.55,16,0.26
1703,92,100,121.793278,1,1,92,0,100,27.34,15.64,0.26
1704,98,100,121.793278,1,1,98,0,100,19.03,7.96,0.26
1705,92,100,122.354704,1,3,92,0,100,23.54,16,0.25
1706,90,100,122.354704,1,2,90,0,100,40.52,15.64,0.25
1707,88,100,122.354704,1,1,88,0.02,98,23.63,15.3,0.25
1708,96,100,122.354704,1,3,96,0,100,21.22,16,0.25
1709,98,100,122.354704,1,2,98,0,100,28.9,16,0.25
1710,92,100,122.354704,1,0,92,0,100,40.86,14.66,0.25
1711,100,100,122.354704,1,0,100,0,100,9.38,16,0.25
1712,86,100,122.354704,1,1,86,0,100,39.29,15.84,0.25
1713,88,100,122.937339,1,1,88,0,100,24.96,16,0.26
1714,96,100,122.937339,1,2,96,0,100,28.51,15.64,0.26
1715,98,100,122.937339,1,0,98,0,100,26.07,8,0.26
1716,100,100,122.937339,1,0,100,0,100,15.53,7.82,0.26
1717,98,100,122.937339,1,2,98,0,100,18.75,16,0.26
1718,78,100,122.937339,1,1,78,0,100,63.66,15.88,0.26
1719,42,100,122.937339,1,1,42,0.26,74,61.86,1.55,0.26
1720,90,100,122.937339,1,2,90,0.02,98,66.08,5.31,0.26
1721,96,100,123.521581,1,0,96,0,100,41.79,7.3,0.26
1722,98,100,123.521581,1,2,98,0,100,12.09,15.92,0.26
1723,96,100,123.521581,1,0,96,0,100,31.38,7.74,0.26
1724,100,100,123.521581,1,3,100,0,100,2.49,16,0.26
1725,98,100,123.521581,1,1,98,0,100,18.16,16,0.26
1726,92,100,123.521581,1,2,92,0,100,62.61,4,0.26
1727,96,100,123.521581,1,3,96,0,100,18.01,16,0.26
1728,100,100,123.521581,1,0,100,0,100,11.49,16,0.26
1729,98,100,124.089076,1,0,98,0,100,12.45,15.76,0.26
1730,96,100,124.089076,1,1,96,0,100,34.7,8,0.26
1731,84,100,124.089076,1,3,84,0,100,54.95,15.92,0.26
1732,84,100,124.089076,1,1,84,0,100,45.95,8,0.26
1733,94,100,124.089076,1,2,94,0,100,25.62,15.88,0.26
1734,98,100,124.089076,1,3,98,0,100,14.71,15.86,0.26
1735,86,100,124.089076,1,0,86,0,100,42.95,15.28,0.26
1736,90,100,124.090092,1,1,90,0,100,39.11,16,0.26
1737,100,100,124.677646,1,3,100,0,100,23.22,8,0.26
1738,98,100,124.677646,1,0,98,0.01,99,20.67,7.42,0.26
1739,84,100,124.677646,1,2,84,0.04,96,28.81,14.91,0.26
1740,94,100,124.677646,1,3,94,0,100,32.51,16,0.26
1741,84,100,124.677646,1,2,84,0.01,99,41.06,12.93,0.26
1742,96,100,124.677646,1,2,96,0,100,18.51,16,0.26
1743,82,100,124.678653,1,2,82,0.04,96,42.07,6.72,0.26
1744,84,100,124.678653,1,2,84,0.01,99,36.51,15.86,0.26
1745,90,100,125.22912,1,2,90,0.02,98,35.77,3.41,0.26
1746,100,100,125.22912,1,3,100,0,100,11.38,15.92,0.26
1747,100,100,125.22912,1,1,100,0,100,21.51,15.16,0.26
1748,82,100,125.22912,1,1,82,0,100,63.47,5.73,0.26
1749,98,100,125.22912,1,0,98,0.01,99,17.97,7.17,0.26
1750,92,100,125.22912,1,3,92,0,100,43.06,16,0.26
1751,96,100,125.22912,1,0,96,0,100,32.02,7.21,0.26
1752,94,100,125.22912,1,3,94,0,100,26.85,7.25,0.26
1753,82,100,125.797374,1,0,82,0,100,57.94,16,0.25
1754,100,100,125.797374,1,2,100,0,100,21.38,15.85,0.25
1755,90,100,125.797374,1,0,90,0,100,23.22,15.92,0.25
1756,100,100,125.798387,1,0,100,0,100,24.46,7.32,0.25
1757,58,100,125.798387,1,0,58,0.13,87,67.23,2.66,0.25
1758,70,100,125.798387,1,0,70,0,100,54.47,14.04,0.25
1759,72,100,125.798387,1,2,72,0.13,87,37.84,1.76,0.25
1760,80,100,125.798387,1,1,80,0.06,94,35.99,3.23,0.25
1761,92,100,126.371534,-1,1,92,0,100,31.2,7.88,0.26
1762,94,100,126.371534,1,2,94,0,100,24.27,7.12,0.26
1763,94,100,126.371534,1,0,94,0,100,20.57,16,0.26
1764,96,100,126.371534,1,1,96,0,100,31,4,0.26
1765,98,100,126.371534,1,3,98,0,100,11.58,15.85,0.26
1766,90,100,126.371534,1,2,90,0,100,34.78,15.28,0.26
1767,98,100,126.371534,1,0,98,0,100,23.74,16,0.26
1768,84,100,126.371534,1,0,84,0,100,55.05,12.56,0.26
1769,88,100,126.927683,1,2,88,0,100,35.65,16,0.25
1770,98,100,126.927683,1,2,98,0,100,19.41,15.92,0.25
1771,92,100,126.927683,1,1,92,0,100,31.23,15.85,0.25
1772,82,100,126.927683,1,1,82,0.02,98,65.41,3.24,0.25
1773,74,100,126.927683,1,0,74,0.08,92,29.77,14.53,0.25
1774,96,100,126.927683,1,1,96,0,100,16.45,16,0.25
1775,82,100,126.927683,1,1,82,0.04,96,52.33,1.99,0.25
1776,86,100,126.927683,1,1,86,0,100,46.03,7.24,0.25
1777,100,100,127.474934,1,3,100,0,100,29.34,16,0.25
1778,82,100,127.474934,1,1,82,0.01,99,46.52,13.87,0.25
1779,90,100,127.474934,1,0,90,0.05,95,14.19,3.73,0.25
1780,90,100,127.474934,1,2,90,0,100,36.13,16,0.25
1781,94,100,127.474934,1,2,94,0,100,32,16,0.25
1782,92,100,127.474934,1,2,92,0,100,31.16,16,0.25
1783,96,100,127.474934,1,3,96,0,100,35.83,16,0.25
1784,90,100,127.474934,1,1,90,0,100,45.37,16,0.25
1785,94,100,128.032815,1,3,94,0,100,35.82,16,0.25
1786,98,100,128.032815,1,2,98,0,100,23.43,15.52,0.25
1787,100,100,128.033814,1,1,100,0,100,25.33,16,0.25
1788,80,100,128.033814,1,0,80,0.01,99,63.04,6.7,0.25
1789,88,100,128.033814,1,3,88,0.02,98,46.06,6.57,0.25
1790,98,100,128.033814,1,3,98,0,100,14.29,7.88,0.25
1791,84,100,128.033814,1,2,84,0.01,99,59.62,3.78,0.25
1792,90,100,128.033814,1,0,90,0,100,36.84,15.76,0.25
1793,92,100,128.608786,1,3,92,0,100,26.52,7.7,0.25
1794,86,100,128.608786,1,2,86,0,100,38.37,16,0.25
1795,86,100,128.608786,1,0,86,0,100,33.15,14.72,0.25
1796,88,100,128.608786,1,2,88,0,100,26.16,7.64,0.25
1797,96,100,128.608786,1,0,96,0,100,20.35,7.44,0.25
1798,88,100,128.608786,1,1,88,0,100,48.15,15.84,0.25
1799,84,100,128.608786,1,3,84,0.04,96,34.67,6.65,0.25
1800,94,100,128.608786,1,2,94,0,100,30.53,16,0.25
1801,90,100,129.166193,1,3,90,0.04,96,33.19,1.9,0.26
1802,80,100,129.166193,1,0,80,0.07,93,43.37,3.68,0.26
1803,100,100,129.166193,1,2,100,0,100,12.49,16,0.26
1804,88,100,129.166193,1,1,88,0,100,43.23,7.58,0.26
1805,92,100,129.166193,1,2,92,0,100,41.88,7.22,0.26
1806,92,100,129.166193,1,0,92,0,100,46.4,16,0.26
1807,90,100,129.166193,1,3,90,0.03,97,45.53,3.88,0.26
1808,94,100,129.166193,1,1,94,0,100,49.4,16,0.26
1809,82,100,129.731491,1,0,82,0.07,93,43.29,2.85,0.25
1810,84,100,129.731491,1,1,84,0.02,98,49.87,3.1,0.25
1811,88,100,129.731491,1,0,88,0,100,38.93,15.76,0.25
1812,86,100,129.731491,1,3,86,0.01,99,40.51,3.41,0.25
1813,94,100,129.731491,1,2,94,0,100,20.35,16,0.25
1814,92,100,129.731491,1,1,92,0,100,17.49,16,0.25
1815,98,100,129.731491,1,0,98,0,100,19.86,15.92,0.25
1816,96,100,129.731491,1,1,96,0,100,24.73,16,0.25
1817,88,100,130.294504,1,1,88,0.04,96,20.17,3.52,0.26
1818,96,100,130.294504,1,3,96,0,100,23.07,16,0.26
1819,100,100,130.294504,1,1,100,0,100,12.69,15.88,0.26
1820,100,100,130.294504,1,3,100,0,100,10.98,16,0.26
1821,88,100,130.294504,1,0,88,0.01,99,31.11,7.58,0.26
1822,82,100,130.294504,1,2,82,0.03,97,42.05,3.59,0.26
1823,78,100,130.294504,1,3,78,0,100,48.32,15.36,0.26
1824,98,100,130.294504,1,2,98,0,100,22.09,15.52,0.26
1825,98,100,130.860703,1,2,98,0,100,19.77,7.79,0.25
1826,88,100,130.860703,1,2,88,0,100,22.73,16,0.25
1827,56,100,130.860703,1,0,56,0.15,85,49.33,2.69,0.25
1828,94,100,130.860703,1,1,94,0,100,12.45,16,0.25
1829,56,100,130.860703,1,0,56,0.14,86,71.62,2.57,0.25
1830,96,100,130.860703,1,0,96,0,100,13.86,15.92,0.25
1831,98,100,130.860703,1,2,98,0,100,23.66,16,0.25
1832,88,100,130.860703,1,0,88,0,100,38.69,16,0.25
1833,98,100,131.417736,1,3,98,0,100,18.88,16,0.26
1834,94,100,131.417736,1,1,94,0.03,97,21.89,7.78,0.26
1835,96,100,131.417736,1,2,96,0,100,16.66,15.85,0.26
1836,96,100,131.417736,1,3,96,0,100,38.21,16,0.26
1837,94,100,131.417736,1,3,94,0,100,28.68,16,0.26
1838,92,100,131.417736,1,1,92,0,100,26.16,16,0.26
1839,70,100,131.417736,1,1,70,0.07,93,73.48,3.09,0.26
1840,96,100,131.417736,1,1,96,0.01,99,20.23,7.51,0.26
1841,88,100,131.987262,1,2,88,0,100,43.29,15.32,0.25
1842,84,100,131.987262,1,0,84,0.06,94,24.96,7.7,0.25
1843,92,100,131.987262,1,0,92,0.02,98,25.55,3.93,0.25
1844,94,100,131.987262,1,1,94,0,100,22.23,16,0.25
