episode,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,executionTime
533,28.0,0.29,71.0,41.31,1.0,0.12
534,88.0,0.0,100.0,25.61,16.0,0.13
535,96.0,0.0,100.0,13.64,2.0,0.12
536,94.0,0.02,98.0,21.05,2.0,0.12
537,92.0,0.01,99.0,20.27,2.0,0.12
538,96.0,0.0,100.0,22.13,16.0,0.13
539,94.0,0.0,100.0,25.16,8.0,0.12
540,16.0,0.39,61.0,36.42,1.0,0.12
541,92.0,0.0,100.0,39.3,8.0,0.13
542,98.0,0.0,100.0,12.87,4.0,0.12
543,96.0,0.0,100.0,31.33,4.0,0.13
544,100.0,0.0,100.0,11.01,4.0,0.13
545,86.0,0.0,100.0,35.66,4.0,0.12
546,100.0,0.0,100.0,13.07,4.0,0.13
547,86.0,0.0,100.0,40.95,4.0,0.13
548,32.0,0.31,69.0,25.6,1.0,0.12
549,92.0,0.0,100.0,22.47,4.0,0.14
550,98.0,0.0,100.0,9.71,4.0,0.13
551,34.0,0.3,70.0,38.26,1.0,0.12
552,22.0,0.37,63.0,18.85,1.0,0.12
553,94.0,0.0,100.0,22.41,4.0,0.14
554,96.0,0.0,100.0,19.31,8.0,0.13
555,10.0,0.43,57.0,29.64,1.0,0.12
556,90.0,0.03,97.0,21.28,2.0,0.13
557,94.0,0.0,100.0,30.81,4.0,0.13
558,76.0,0.0,100.0,56.33,8.0,0.14
559,92.0,0.01,99.0,20.44,2.0,0.14
560,16.0,0.32,68.0,69.08,1.0,0.14
561,82.0,0.04,96.0,25.78,2.0,0.14
562,98.0,0.0,100.0,15.07,4.0,0.13
563,8.0,0.36,64.0,89.21,1.0,0.12
564,92.0,0.0,100.0,30.71,16.0,0.13
565,26.0,0.37,63.0,21.77,1.0,0.12
566,100.0,0.0,100.0,22.27,4.0,0.13
567,24.0,0.35,65.0,36.41,1.0,0.13
568,94.0,0.0,100.0,29.27,4.0,0.13
569,92.0,0.0,100.0,31.07,4.0,0.13
570,92.0,0.0,100.0,34.35,8.0,0.19
571,96.0,0.0,100.0,17.95,16.0,0.2
572,98.0,0.0,100.0,25.57,16.0,0.16
573,94.0,0.0,100.0,27.38,8.0,0.19
574,100.0,0.0,100.0,15.7,8.0,0.22
575,92.0,0.0,100.0,32.81,8.0,0.25
576,100.0,0.0,100.0,7.73,4.0,0.13
577,36.0,0.31,69.0,29.96,1.0,0.13
578,46.0,0.27,73.0,11.62,1.0,0.13
579,28.0,0.34,66.0,28.36,1.0,0.13
580,86.0,0.0,100.0,37.57,16.0,0.14
581,86.0,0.04,96.0,23.96,2.0,0.13
582,44.0,0.23,77.0,35.85,1.0,0.14
583,30.0,0.35,65.0,13.24,1.0,0.12
584,84.0,0.03,97.0,35.83,2.0,0.13
585,82.0,0.06,94.0,31.57,2.0,0.13
586,24.0,0.35,65.0,26.37,1.0,0.16
587,96.0,0.01,99.0,17.23,2.0,0.26
588,98.0,0.0,100.0,12.74,4.0,0.17
589,100.0,0.0,100.0,5.65,16.0,0.2
590,14.0,0.36,64.0,64.33,1.0,0.18
591,92.0,0.0,100.0,28.93,16.0,0.15
592,94.0,0.0,100.0,36.37,8.0,0.19
593,24.0,0.38,62.0,42.11,1.0,0.15
594,88.0,0.02,98.0,35.01,2.0,0.22
595,86.0,0.05,95.0,34.44,2.0,0.15
596,98.0,0.0,100.0,10.95,16.0,0.17
597,84.0,0.03,97.0,26.97,2.0,0.15
598,84.0,0.0,100.0,42.8,4.0,0.15
599,98.0,0.0,100.0,9.73,16.0,0.13
600,100.0,0.0,100.0,6.22,2.0,0.14
601,100.0,0.0,100.0,7.65,4.0,0.13
602,88.0,0.02,98.0,20.78,2.0,0.14
603,22.0,0.37,63.0,30.63,1.0,0.14
604,28.0,0.32,68.0,44.03,1.0,0.14
605,92.0,0.0,100.0,36.96,4.0,0.14
606,94.0,0.0,100.0,19.53,16.0,0.15
607,40.0,0.3,70.0,22.3,1.0,0.13
608,96.0,0.0,100.0,20.09,4.0,0.14
609,98.0,0.0,100.0,10.75,8.0,0.14
610,98.0,0.0,100.0,12.61,16.0,0.13
611,96.0,0.0,100.0,22.69,4.0,0.13
612,32.0,0.31,69.0,28.79,1.0,0.13
613,82.0,0.04,96.0,25.72,2.0,0.13
614,34.0,0.28,72.0,47.59,1.0,0.12
615,94.0,0.0,100.0,21.07,16.0,0.13
616,40.0,0.3,70.0,26.56,1.0,0.18
617,76.0,0.0,100.0,50.48,8.0,0.15
618,94.0,0.0,100.0,15.98,8.0,0.14
619,100.0,0.0,100.0,9.46,8.0,0.13
620,14.0,0.43,57.0,22.14,1.0,0.12
621,96.0,0.0,100.0,26.6,4.0,0.13
622,98.0,0.0,100.0,21.12,4.0,0.14
623,84.0,0.07,93.0,18.55,2.0,0.13
624,96.0,0.0,100.0,16.27,16.0,0.14
625,100.0,0.0,100.0,7.08,4.0,0.13
626,90.0,0.05,95.0,13.09,2.0,0.13
627,94.0,0.0,100.0,20.24,16.0,0.14
628,26.0,0.37,63.0,35.78,1.0,0.14
629,90.0,0.0,100.0,27.41,4.0,0.15
630,82.0,0.03,97.0,37.88,2.0,0.14
631,92.0,0.0,100.0,16.45,16.0,0.15
632,84.0,0.0,100.0,31.48,16.0,0.14
633,90.0,0.0,100.0,20.9,4.0,0.21
634,90.0,0.0,100.0,19.9,4.0,0.2
635,94.0,0.0,100.0,21.16,4.0,0.17
636,98.0,0.0,100.0,11.5,2.0,0.21
637,96.0,0.02,98.0,11.33,2.0,0.16
638,22.0,0.37,63.0,25.27,1.0,0.17
639,90.0,0.03,97.0,18.87,2.0,0.2
640,50.0,0.25,75.0,35.9,1.0,0.14
641,24.0,0.34,66.0,58.92,1.0,0.13
642,96.0,0.0,100.0,23.29,8.0,0.13
643,96.0,0.0,100.0,15.81,4.0,0.13
644,98.0,0.01,99.0,12.1,2.0,0.13
645,92.0,0.0,100.0,26.86,4.0,0.13
646,90.0,0.0,100.0,23.58,4.0,0.13
647,90.0,0.0,100.0,16.31,8.0,0.13
648,94.0,0.0,100.0,15.96,16.0,0.16
649,80.0,0.0,100.0,42.97,16.0,0.13
650,28.0,0.29,71.0,40.08,1.0,0.12
651,46.0,0.27,73.0,18.71,1.0,0.12
652,84.0,0.02,98.0,18.95,2.0,0.15
653,98.0,0.0,100.0,12.93,8.0,0.13
654,8.0,0.45,55.0,22.78,1.0,0.12
655,98.0,0.0,100.0,14.92,4.0,0.13
656,22.0,0.37,63.0,25.21,1.0,0.12
657,90.0,0.0,100.0,23.86,4.0,0.14
658,80.0,0.0,100.0,28.3,16.0,0.13
659,94.0,0.0,100.0,21.83,16.0,0.13
660,82.0,0.0,100.0,36.34,8.0,0.13
661,76.0,0.06,94.0,30.62,2.0,0.12
662,80.0,0.0,100.0,37.72,16.0,0.13
663,26.0,0.34,66.0,42.26,1.0,0.12
664,98.0,0.0,100.0,31.32,8.0,0.12
665,96.0,0.0,100.0,32.8,4.0,0.12
666,96.0,0.0,100.0,23.21,16.0,0.13
667,98.0,0.0,100.0,15.55,8.0,0.12
668,90.0,0.02,98.0,28.98,2.0,0.14
669,90.0,0.0,100.0,28.66,8.0,0.15
670,44.0,0.28,72.0,17.94,1.0,0.17
671,100.0,0.0,100.0,8.52,4.0,0.14
672,92.0,0.0,100.0,25.39,4.0,0.14
673,84.0,0.0,100.0,47.69,4.0,0.14
674,32.0,0.3,70.0,46.91,1.0,0.13
675,88.0,0.01,99.0,24.13,2.0,0.14
676,92.0,0.0,100.0,24.08,4.0,0.13
677,12.0,0.38,62.0,52.59,1.0,0.12
678,88.0,0.0,100.0,26.7,8.0,0.13
679,96.0,0.0,100.0,16.89,4.0,0.13
680,86.0,0.0,100.0,30.13,16.0,0.13
681,94.0,0.0,100.0,19.17,8.0,0.13
682,34.0,0.31,69.0,20.26,1.0,0.13
683,82.0,0.03,97.0,29.1,2.0,0.13
684,84.0,0.01,99.0,30.28,2.0,0.12
685,92.0,0.0,100.0,29.69,4.0,0.13
686,94.0,0.0,100.0,40.5,8.0,0.13
687,98.0,0.0,100.0,22.27,16.0,0.13
688,100.0,0.0,100.0,5.67,16.0,0.14
689,98.0,0.01,99.0,7.19,2.0,0.12
690,100.0,0.0,100.0,8.21,16.0,0.18
691,92.0,0.0,100.0,25.14,8.0,0.13
692,40.0,0.3,70.0,24.78,1.0,0.12
693,82.0,0.04,96.0,42.94,2.0,0.13
694,90.0,0.03,97.0,40.62,2.0,0.13
695,94.0,0.0,100.0,26.04,8.0,0.13
696,36.0,0.31,69.0,16.32,1.0,0.12
697,96.0,0.0,100.0,17.48,4.0,0.13
698,94.0,0.0,100.0,27.69,8.0,0.13
699,92.0,0.02,98.0,27.7,2.0,0.14
700,100.0,0.0,100.0,13.9,16.0,0.13
701,78.0,0.02,98.0,57.64,2.0,0.13
702,26.0,0.35,65.0,43.8,1.0,0.13
703,88.0,0.0,100.0,38.83,8.0,0.13
704,96.0,0.0,100.0,12.4,16.0,0.12
705,88.0,0.0,100.0,29.92,8.0,0.18
706,92.0,0.0,100.0,32.19,4.0,0.12
707,46.0,0.27,73.0,14.13,1.0,0.12
708,16.0,0.38,62.0,38.04,1.0,0.12
709,82.0,0.06,94.0,37.9,2.0,0.13
710,90.0,0.0,100.0,36.66,4.0,0.14
711,92.0,0.02,98.0,27.99,2.0,0.16
712,94.0,0.0,100.0,28.75,16.0,0.13
713,86.0,0.0,100.0,42.94,4.0,0.14
714,96.0,0.0,100.0,17.54,4.0,0.12
715,84.0,0.0,100.0,40.44,8.0,0.13
716,26.0,0.35,65.0,23.17,1.0,0.12
717,30.0,0.33,67.0,23.76,1.0,0.12
718,92.0,0.03,97.0,18.32,2.0,0.13
719,96.0,0.0,100.0,15.83,8.0,0.13
720,98.0,0.0,100.0,9.15,16.0,0.13
721,28.0,0.34,66.0,36.46,1.0,0.13
722,98.0,0.0,100.0,12.6,16.0,0.14
723,80.0,0.03,97.0,41.2,2.0,0.13
724,100.0,0.0,100.0,6.97,8.0,0.13
725,86.0,0.0,100.0,32.49,4.0,0.13
726,98.0,0.0,100.0,24.27,4.0,0.14
727,94.0,0.0,100.0,17.98,8.0,0.14
728,98.0,0.0,100.0,16.66,16.0,0.14
729,12.0,0.44,56.0,30.29,1.0,0.12
730,98.0,0.01,99.0,13.91,2.0,0.13
731,86.0,0.0,100.0,33.45,8.0,0.13
732,100.0,0.0,100.0,11.21,4.0,0.13
733,86.0,0.0,100.0,22.39,8.0,0.13
734,74.0,0.02,98.0,46.72,2.0,0.18
735,100.0,0.0,100.0,9.78,4.0,0.14
736,88.0,0.01,99.0,29.9,2.0,0.13
737,100.0,0.0,100.0,8.87,16.0,0.14
738,86.0,0.0,100.0,41.94,16.0,0.12
739,96.0,0.02,98.0,16.88,2.0,0.13
740,38.0,0.29,71.0,36.33,1.0,0.12
741,16.0,0.33,67.0,77.81,1.0,0.12
742,40.0,0.27,73.0,40.76,1.0,0.13
743,78.0,0.02,98.0,41.84,2.0,0.13
744,86.0,0.0,100.0,43.77,4.0,0.14
745,20.0,0.33,67.0,61.69,1.0,0.14
746,96.0,0.0,100.0,26.97,4.0,0.13
747,86.0,0.01,99.0,31.64,2.0,0.16
748,24.0,0.33,67.0,47.31,1.0,0.12
749,86.0,0.0,100.0,31.76,4.0,0.13
750,96.0,0.0,100.0,17.36,4.0,0.13
751,96.0,0.0,100.0,22.09,4.0,0.15
752,96.0,0.0,100.0,20.93,4.0,0.13
753,98.0,0.0,100.0,18.72,4.0,0.15
754,82.0,0.06,94.0,18.91,2.0,0.13
755,98.0,0.0,100.0,11.03,4.0,0.14
756,92.0,0.02,98.0,15.47,2.0,0.13
757,96.0,0.0,100.0,14.76,4.0,0.13
758,86.0,0.02,98.0,24.7,2.0,0.13
759,96.0,0.02,98.0,12.67,2.0,0.12
760,94.0,0.02,98.0,18.61,2.0,0.19
761,94.0,0.0,100.0,23.75,8.0,0.16
762,94.0,0.01,99.0,14.01,2.0,0.13
763,94.0,0.0,100.0,26.82,8.0,0.16
764,90.0,0.0,100.0,24.39,16.0,0.15
765,98.0,0.0,100.0,16.97,8.0,0.14
766,40.0,0.28,72.0,34.05,1.0,0.12
767,90.0,0.0,100.0,27.46,8.0,0.13
768,100.0,0.0,100.0,8.58,16.0,0.13
769,84.0,0.01,99.0,26.22,2.0,0.13
770,88.0,0.03,97.0,24.99,2.0,0.13
771,90.0,0.0,100.0,36.43,8.0,0.12
772,90.0,0.02,98.0,28.76,2.0,0.13
773,94.0,0.0,100.0,15.51,4.0,0.13
774,82.0,0.02,98.0,26.15,2.0,0.12
775,96.0,0.0,100.0,13.8,4.0,0.12
776,12.0,0.42,58.0,15.92,1.0,0.11
777,28.0,0.31,69.0,48.05,1.0,0.12
778,92.0,0.0,100.0,24.32,16.0,0.12
779,78.0,0.0,100.0,52.4,16.0,0.12
780,100.0,0.0,100.0,7.91,16.0,0.12
781,88.0,0.03,97.0,18.52,2.0,0.12
782,92.0,0.0,100.0,20.04,4.0,0.12
783,78.0,0.0,100.0,46.55,4.0,0.13
784,90.0,0.0,100.0,24.16,4.0,0.13
785,98.0,0.0,100.0,13.02,16.0,0.12
786,24.0,0.36,64.0,35.68,1.0,0.12
787,92.0,0.02,98.0,14.18,2.0,0.13
788,40.0,0.3,70.0,15.86,1.0,0.12
789,88.0,0.04,96.0,10.01,2.0,0.12
790,92.0,0.0,100.0,28.82,16.0,0.13
791,92.0,0.0,100.0,43.45,4.0,0.13
792,94.0,0.01,99.0,34.15,2.0,0.13
793,88.0,0.0,100.0,34.37,16.0,0.13
794,98.0,0.0,100.0,17.17,8.0,0.13
795,26.0,0.35,65.0,40.25,1.0,0.12
796,100.0,0.0,100.0,12.47,16.0,0.12
797,100.0,0.0,100.0,10.71,8.0,0.12
798,80.0,0.0,100.0,40.84,8.0,0.13
799,82.0,0.06,94.0,23.52,2.0,0.12
800,96.0,0.0,100.0,24.18,8.0,0.12
801,84.0,0.0,100.0,28.5,8.0,0.12
802,86.0,0.01,99.0,40.18,2.0,0.14
803,22.0,0.33,67.0,65.89,1.0,0.14
804,100.0,0.0,100.0,5.55,4.0,0.13
805,100.0,0.0,100.0,10.13,8.0,0.13
806,16.0,0.38,62.0,49.1,1.0,0.12
807,10.0,0.43,57.0,45.64,1.0,0.12
808,90.0,0.0,100.0,23.72,16.0,0.13
809,88.0,0.0,100.0,29.18,16.0,0.13
810,94.0,0.0,100.0,20.11,16.0,0.13
811,92.0,0.0,100.0,27.56,8.0,0.13
812,100.0,0.0,100.0,5.71,16.0,0.15
813,96.0,0.0,100.0,14.2,8.0,0.13
814,96.0,0.0,100.0,16.85,4.0,0.12
815,96.0,0.0,100.0,21.19,16.0,0.13
816,84.0,0.0,100.0,26.07,16.0,0.14
817,90.0,0.0,100.0,39.58,8.0,0.14
818,98.0,0.0,100.0,10.27,2.0,0.13
819,88.0,0.0,100.0,30.78,16.0,0.13
820,96.0,0.0,100.0,34.23,16.0,0.13
821,100.0,0.0,100.0,10.21,8.0,0.13
822,94.0,0.03,97.0,12.12,2.0,0.18
823,94.0,0.0,100.0,23.43,4.0,0.14
824,94.0,0.0,100.0,29.18,4.0,0.13
825,96.0,0.0,100.0,20.53,4.0,0.13
826,90.0,0.0,100.0,29.94,8.0,0.12
827,36.0,0.25,75.0,54.06,1.0,0.12
828,38.0,0.29,71.0,51.22,1.0,0.12
829,86.0,0.04,96.0,24.58,2.0,0.16
830,94.0,0.0,100.0,17.84,8.0,0.15
831,24.0,0.35,65.0,24.95,1.0,0.12
832,90.0,0.0,100.0,20.61,4.0,0.12
833,20.0,0.37,63.0,36.57,1.0,0.12
834,82.0,0.03,97.0,29.45,2.0,0.13
835,92.0,0.0,100.0,18.87,8.0,0.13
836,88.0,0.0,100.0,31.55,16.0,0.13
837,28.0,0.32,68.0,61.75,1.0,0.13
838,40.0,0.28,72.0,26.73,1.0,0.12
839,94.0,0.0,100.0,18.62,16.0,0.13
840,40.0,0.28,72.0,27.26,1.0,0.12
841,42.0,0.28,72.0,21.36,1.0,0.16
842,94.0,0.0,100.0,39.21,8.0,0.13
843,82.0,0.0,100.0,45.87,4.0,0.13
844,90.0,0.03,97.0,17.08,2.0,0.12
845,98.0,0.0,100.0,18.81,16.0,0.13
846,96.0,0.0,100.0,13.62,4.0,0.13
847,86.0,0.02,98.0,21.91,2.0,0.13
848,18.0,0.41,59.0,32.19,1.0,0.13
849,82.0,0.04,96.0,31.4,2.0,0.14
850,28.0,0.34,66.0,34.81,1.0,0.12
851,100.0,0.0,100.0,22.26,16.0,0.12
852,34.0,0.32,68.0,30.59,1.0,0.12
853,80.0,0.04,96.0,32.68,2.0,0.12
854,20.0,0.36,64.0,55.17,1.0,0.12
855,96.0,0.0,100.0,19.6,4.0,0.17
856,92.0,0.03,97.0,15.52,2.0,0.13
857,90.0,0.0,100.0,30.76,8.0,0.14
858,94.0,0.0,100.0,19.86,4.0,0.13
859,82.0,0.0,100.0,35.51,4.0,0.12
860,92.0,0.0,100.0,33.3,8.0,0.12
861,96.0,0.0,100.0,14.59,8.0,0.12
862,100.0,0.0,100.0,10.85,4.0,0.13
863,96.0,0.0,100.0,27.3,8.0,0.13
864,84.0,0.0,100.0,38.76,4.0,0.16
865,90.0,0.0,100.0,27.21,8.0,0.15
866,34.0,0.32,68.0,35.61,1.0,0.13
867,90.0,0.0,100.0,33.25,8.0,0.13
868,96.0,0.0,100.0,18.92,16.0,0.13
869,94.0,0.0,100.0,28.05,8.0,0.13
870,92.0,0.0,100.0,26.49,16.0,0.13
871,78.0,0.03,97.0,61.94,2.0,0.13
872,82.0,0.0,100.0,40.15,16.0,0.14
873,88.0,0.0,100.0,42.48,16.0,0.14
874,80.0,0.0,100.0,48.03,4.0,0.18
875,74.0,0.0,100.0,57.42,4.0,0.13
876,96.0,0.0,100.0,11.16,8.0,0.13
877,100.0,0.0,100.0,12.85,8.0,0.13
878,34.0,0.29,71.0,37.46,1.0,0.12
879,82.0,0.0,100.0,37.96,8.0,0.13
880,92.0,0.0,100.0,15.14,4.0,0.13
881,94.0,0.0,100.0,13.98,4.0,0.13
882,80.0,0.0,100.0,39.4,8.0,0.13
883,100.0,0.0,100.0,6.38,16.0,0.13
884,94.0,0.0,100.0,24.6,16.0,0.12
885,90.0,0.0,100.0,29.82,16.0,0.13
886,92.0,0.0,100.0,34.62,16.0,0.13
887,94.0,0.0,100.0,31.11,16.0,0.18
888,90.0,0.0,100.0,15.52,8.0,0.13
889,100.0,0.0,100.0,12.41,4.0,0.13
890,98.0,0.01,99.0,6.98,2.0,0.13
891,96.0,0.0,100.0,27.89,8.0,0.13
892,80.0,0.0,100.0,43.63,4.0,0.14
893,94.0,0.0,100.0,22.29,16.0,0.14
894,28.0,0.28,72.0,46.63,1.0,0.13
895,32.0,0.34,66.0,13.95,1.0,0.12
896,80.0,0.05,95.0,47.28,2.0,0.14
897,88.0,0.0,100.0,31.66,16.0,0.15
898,92.0,0.03,97.0,17.58,2.0,0.13
899,100.0,0.0,100.0,11.1,4.0,0.12
900,96.0,0.01,99.0,14.94,2.0,0.13
901,100.0,0.0,100.0,10.53,8.0,0.13
902,96.0,0.0,100.0,14.23,16.0,0.14
903,34.0,0.29,71.0,39.54,1.0,0.12
904,100.0,0.0,100.0,11.28,8.0,0.13
905,98.0,0.0,100.0,15.17,8.0,0.13
906,86.0,0.05,95.0,20.96,2.0,0.13
907,84.0,0.0,100.0,33.91,8.0,0.15
908,88.0,0.02,98.0,28.34,2.0,0.12
909,88.0,0.0,100.0,30.0,16.0,0.13
910,98.0,0.0,100.0,17.36,4.0,0.16
911,98.0,0.0,100.0,20.87,4.0,0.13
912,88.0,0.0,100.0,34.92,4.0,0.14
913,94.0,0.0,100.0,26.59,16.0,0.14
914,26.0,0.36,64.0,24.87,1.0,0.12
915,90.0,0.0,100.0,31.08,16.0,0.12
916,100.0,0.0,100.0,10.13,4.0,0.13
917,18.0,0.39,61.0,49.41,1.0,0.12
918,86.0,0.0,100.0,38.8,4.0,0.13
919,88.0,0.0,100.0,29.22,8.0,0.13
920,98.0,0.0,100.0,13.03,4.0,0.13
921,98.0,0.0,100.0,13.0,16.0,0.13
922,86.0,0.0,100.0,26.74,4.0,0.13
923,90.0,0.0,100.0,23.8,8.0,0.14
924,92.0,0.0,100.0,25.3,8.0,0.12
925,92.0,0.0,100.0,31.33,16.0,0.12
926,94.0,0.0,100.0,24.76,4.0,0.13
927,94.0,0.0,100.0,23.06,4.0,0.13
928,100.0,0.0,100.0,23.41,8.0,0.12
929,90.0,0.02,98.0,32.98,2.0,0.12
930,88.0,0.0,100.0,27.3,8.0,0.12
931,80.0,0.0,100.0,53.17,4.0,0.13
932,82.0,0.02,98.0,46.98,2.0,0.13
933,98.0,0.0,100.0,14.57,8.0,0.13
934,92.0,0.0,100.0,31.5,16.0,0.12
935,90.0,0.0,100.0,34.72,8.0,0.13
936,96.0,0.0,100.0,10.14,8.0,0.13
937,32.0,0.32,68.0,24.09,1.0,0.12
938,72.0,0.0,100.0,51.55,8.0,0.12
939,88.0,0.0,100.0,29.06,8.0,0.12
940,16.0,0.39,61.0,43.6,1.0,0.11
941,88.0,0.04,96.0,20.84,2.0,0.12
942,92.0,0.01,99.0,20.67,2.0,0.13
943,100.0,0.0,100.0,6.83,8.0,0.12
944,98.0,0.0,100.0,20.39,8.0,0.12
945,74.0,0.0,100.0,44.54,2.0,0.12
946,92.0,0.0,100.0,23.42,8.0,0.13
947,98.0,0.0,100.0,15.71,8.0,0.13
948,90.0,0.01,99.0,28.78,2.0,0.17
949,88.0,0.0,100.0,37.61,16.0,0.13
950,92.0,0.0,100.0,23.71,4.0,0.13
951,98.0,0.0,100.0,11.96,8.0,0.14
952,88.0,0.0,100.0,19.82,8.0,0.14
953,34.0,0.25,75.0,46.07,1.0,0.12
954,88.0,0.01,99.0,31.83,2.0,0.13
955,100.0,0.0,100.0,10.49,8.0,0.12
956,86.0,0.03,97.0,26.48,2.0,0.16
957,78.0,0.02,98.0,47.6,2.0,0.12
958,12.0,0.42,58.0,41.31,1.0,0.11
959,32.0,0.32,68.0,20.17,1.0,0.12
960,88.0,0.0,100.0,30.01,2.0,0.13
961,92.0,0.0,100.0,21.71,8.0,0.12
962,22.0,0.37,63.0,26.76,1.0,0.11
963,32.0,0.28,72.0,43.54,1.0,0.12
964,92.0,0.02,98.0,31.62,2.0,0.12
965,100.0,0.0,100.0,8.64,8.0,0.12
966,98.0,0.0,100.0,16.29,16.0,0.13
967,98.0,0.0,100.0,16.05,8.0,0.13
968,96.0,0.0,100.0,15.46,16.0,0.13
969,94.0,0.0,100.0,16.0,16.0,0.13
970,88.0,0.03,97.0,25.54,2.0,0.12
971,30.0,0.32,68.0,37.15,1.0,0.12
972,98.0,0.0,100.0,20.08,8.0,0.12
973,98.0,0.0,100.0,29.89,2.0,0.13
974,80.0,0.0,100.0,51.06,16.0,0.12
975,84.0,0.05,95.0,20.92,2.0,0.13
976,96.0,0.0,100.0,20.16,16.0,0.13
977,100.0,0.0,100.0,9.04,8.0,0.13
978,94.0,0.0,100.0,46.06,16.0,0.12
979,82.0,0.03,97.0,47.27,2.0,0.13
980,100.0,0.0,100.0,9.27,4.0,0.13
981,100.0,0.0,100.0,12.61,8.0,0.17
982,98.0,0.0,100.0,20.81,16.0,0.14
983,28.0,0.34,66.0,31.59,1.0,0.13
984,94.0,0.0,100.0,21.9,16.0,0.13
985,96.0,0.0,100.0,23.62,16.0,0.13
986,92.0,0.0,100.0,21.9,8.0,0.13
987,90.0,0.05,95.0,2.37,2.0,0.13
988,24.0,0.35,65.0,30.16,1.0,0.12
989,90.0,0.01,99.0,27.4,2.0,0.12
990,84.0,0.04,96.0,25.22,2.0,0.12
991,16.0,0.42,58.0,22.01,1.0,0.11
992,24.0,0.29,71.0,65.05,1.0,0.12
993,30.0,0.3,70.0,41.07,1.0,0.12
994,30.0,0.3,70.0,45.27,1.0,0.12
995,92.0,0.0,100.0,30.36,16.0,0.14
996,84.0,0.0,100.0,30.96,8.0,0.14
997,98.0,0.0,100.0,17.15,4.0,0.13
998,94.0,0.03,97.0,19.66,2.0,0.13
999,40.0,0.26,74.0,34.7,1.0,0.12
1000,96.0,0.0,100.0,17.32,16.0,0.14
1001,92.0,0.0,100.0,21.34,8.0,0.13
1002,90.0,0.0,100.0,26.17,4.0,0.13
1003,74.0,0.0,100.0,47.23,16.0,0.17
1004,88.0,0.0,100.0,33.84,16.0,0.13
1005,94.0,0.0,100.0,28.18,4.0,0.13
1006,18.0,0.4,60.0,47.42,1.0,0.11
1007,100.0,0.0,100.0,22.05,8.0,0.12
1008,96.0,0.0,100.0,19.72,8.0,0.15
1009,90.0,0.0,100.0,31.24,8.0,0.15
1010,92.0,0.0,100.0,19.45,4.0,0.16
1011,100.0,0.0,100.0,8.56,16.0,0.15
1012,84.0,0.0,100.0,43.82,16.0,0.13
1013,94.0,0.0,100.0,27.73,2.0,0.13
1014,44.0,0.28,72.0,26.06,1.0,0.13
1015,88.0,0.05,95.0,9.85,2.0,0.12
1016,92.0,0.0,100.0,31.2,16.0,0.12
1017,96.0,0.0,100.0,32.46,16.0,0.13
1018,66.0,0.03,97.0,61.77,2.0,0.13
1019,90.0,0.0,100.0,31.64,4.0,0.13
1020,98.0,0.0,100.0,11.79,4.0,0.13
1021,98.0,0.0,100.0,25.29,16.0,0.12
1022,94.0,0.0,100.0,20.8,8.0,0.12
1023,84.0,0.01,99.0,34.35,2.0,0.13
1024,4.0,0.4,60.0,74.52,1.0,0.11
1025,92.0,0.02,98.0,13.27,2.0,0.13
1026,92.0,0.0,100.0,19.29,4.0,0.17
1027,86.0,0.04,96.0,15.99,2.0,0.14
1028,80.0,0.05,95.0,27.99,2.0,0.13
1029,28.0,0.35,65.0,46.92,1.0,0.14
1030,98.0,0.0,100.0,11.08,8.0,0.16
1031,90.0,0.0,100.0,27.48,4.0,0.16
1032,92.0,0.0,100.0,25.43,4.0,0.13
1033,90.0,0.01,99.0,24.35,2.0,0.13
1034,82.0,0.0,100.0,41.43,8.0,0.14
1035,84.0,0.03,97.0,29.66,2.0,0.13
1036,88.0,0.03,97.0,39.04,2.0,0.17
1037,92.0,0.0,100.0,28.77,4.0,0.23
1038,96.0,0.02,98.0,3.5,2.0,0.14
1039,28.0,0.36,64.0,12.15,1.0,0.13
1040,98.0,0.0,100.0,10.41,8.0,0.17
1041,90.0,0.0,100.0,33.11,4.0,0.14
1042,80.0,0.0,100.0,45.14,4.0,0.15
1043,38.0,0.29,71.0,25.05,1.0,0.13
1044,96.0,0.0,100.0,16.19,8.0,0.13
1045,90.0,0.05,95.0,12.02,2.0,0.13
1046,82.0,0.06,94.0,23.15,2.0,0.13
1047,88.0,0.01,99.0,34.88,2.0,0.15
1048,26.0,0.31,69.0,40.48,1.0,0.17
1049,44.0,0.28,72.0,22.27,1.0,0.19
1050,74.0,0.04,96.0,50.66,2.0,0.2
1051,32.0,0.31,69.0,39.4,1.0,0.13
1052,86.0,0.04,96.0,38.19,2.0,0.13
1053,84.0,0.0,100.0,34.78,16.0,0.14
1054,30.0,0.34,66.0,32.89,1.0,0.15
1055,16.0,0.41,59.0,16.59,1.0,0.17
1056,100.0,0.0,100.0,13.28,16.0,0.13
1057,92.0,0.0,100.0,18.68,16.0,0.13
1058,90.0,0.0,100.0,41.18,4.0,0.16
1059,96.0,0.0,100.0,26.23,8.0,0.15
1060,32.0,0.32,68.0,34.24,1.0,0.17
1061,98.0,0.0,100.0,24.5,4.0,0.15
1062,94.0,0.0,100.0,27.88,8.0,0.14
1063,98.0,0.0,100.0,15.88,8.0,0.14
1064,88.0,0.05,95.0,23.67,2.0,0.14
1065,96.0,0.02,98.0,2.89,2.0,0.13
1066,76.0,0.01,99.0,48.35,2.0,0.15
