1,40.0,0.19,81.0,66.8,4.59,0.26
1,38.0,0.21,79.0,71.3,4.21,0.26


1,42.0,0.19,81.0,71.31,4.23,0.26
2,22.0,0.16,84.0,121.82,6.89,0.29
,54.0,0.17,83.0,48.4,9.86,0.29
2,50.0,0.17,83.0,65.14,6.17,0.29
2,48.0,0.11,89.0,89.97,9.71,0.29
3,48.0,0.14,86.0,71.89,6.81,0.27

3,34.0,0.25,75.0,79.53,9.08,0.27
4,22.0,0.26,74.0,92.67,8.72,0.24
4,32.0,0.25,75.0,71.45,9.51,0.24

4,54.0,0.16,84.0,71.02,7.21,0.24
4,42.0,0.15,85.0,88.88,2.78,0.24
5,34.0,0.27,73.0,75.51,3.44,0.29
5,46.0,0.2,80.0,93.3,5.84,0.28

5,46.0,0.22,78.0,67.1,7.44,0.28

5,54.0,0.2,80.0,52.46,6.06,0.28
5,2.0,0.26,74.0,128.64,8.73,0.28
6,34.0,0.21,79.0,81.17,12.25,0.2766,30.0,0.23,77.0,66.97,4.69,0.27
6,42.0,0.18,82.0,73.69,2.77,0.27
7,52.0,0.12,88.0,80.73,9.13,0.25
,30.0,0.2,80.0,95.16,9.28,0.25
7,32.0,0.26,74.0,73.98,9.75,0.25
7,46.0,0.21,79.0,62.55,3.49,0.25
7,18.0,0.31,69.0,88.55,1.31,0.25
8,42.0,0.26,74.0,38.18,11.82,0.2588,52.0,0.17,83.0,57.09,7.78,0.25
8,56.0,0.18,82.0,73.0,5.28,0.25
8,60.0,0.16,84.0,54.85,8.97,0.25
8,68.0,0.16,84.0,40.17,4.91,0.25
9,-2.0,0.24,76.0,153.56,4.44,0.24
9,44.0,0.25,75.0,55.64,9.69,0.24
9,32.0,0.26,74.0,87.23,2.81,0.24
10,32.0,0.22,78.0,91.74,2.54,0.24

10,42.0,0.16,84.0,93.41,5.57,0.24
10,16.0,0.3,70.0,112.09,9.72,0.24
11,40.0,0.2,80.0,68.57,6.54,0.24

11,62.0,0.18,82.0,31.88,4.86,0.24

11,52.0,0.23,77.0,27.53,9.09,0.24

12,14.0,0.29,71.0,98.05,2.87,0.24
12,48.0,0.21,79.0,63.77,8.27,0.24

12,18.0,0.25,75.0,97.27,11.58,0.24
13,48.0,0.16,84.0,64.77,2.99,0.24
13,28.0,0.24,76.0,84.68,8.2,0.24
13,50.0,0.2,80.0,82.14,5.49,0.24
13,26.0,0.23,77.0,90.43,6.81,0.24
13,40.0,0.26,74.0,40.63,8.37,0.24
13,32.0,0.26,74.0,76.08,9.14,0.24
13,10.0,0.24,76.0,130.26,6.73,0.24
14,58.0,0.15,85.0,71.03,8.75,0.25
14,26.0,0.23,77.0,91.54,8.94,0.25

14,32.0,0.25,75.0,97.08,6.96,0.25
14,16.0,0.21,79.0,106.58,3.27,0.25
14,0.0,0.28,72.0,133.86,11.57,0.25
15,40.0,0.2,80.0,84.85,7.38,0.24

15,36.0,0.24,76.0,63.33,4.47,0.24
15,62.0,0.15,85.0,80.31,9.58,0.24
15,36.0,0.17,83.0,102.57,4.0,0.24
16,20.0,0.32,68.0,88.06,1.2,0.25

16,24.0,0.25,75.0,103.28,12.59,0.25
16,30.0,0.25,75.0,77.16,1.74,0.25
16,28.0,0.17,83.0,111.69,4.29,0.25
17,48.0,0.17,83.0,84.16,9.3,0.24

17,50.0,0.21,79.0,47.35,8.56,0.24
17,44.0,0.21,79.0,62.74,8.97,0.24
17,46.0,0.15,85.0,77.34,2.27,0.24
18,38.0,0.24,76.0,69.12,8.1,0.24

18,50.0,0.16,84.0,80.71,5.25,0.24

18,52.0,0.24,76.0,27.42,1.5,0.24
19,50.0,0.21,79.0,47.69,3.65,0.24
19,36.0,0.18,82.0,112.41,6.14,0.24
