episode,reward,ep_block_prob,ep_accepted_requests,avg_latency,executionTime
219,80.0,0.04,96.0,66.3,0.28
219,60.0,0.02,98.0,11.56,0.28
220,88.0,0.03,97.0,23.34,0.29
220,96.0,0.0,100.0,12.63,0.29
220,86.0,0.02,98.0,44.27,0.29
221,78.0,0.03,97.0,50.07,0.28
221,84.0,0.02,98.0,34.97,0.28
221,52.0,0.19,81.0,29.91,0.28
222,92.0,0.03,97.0,21.01,0.28
222,92.0,0.01,99.0,24.43,0.28
222,70.0,0.04,96.0,34.56,0.28
222,98.0,0.0,100.0,71.11,0.28
223,96.0,0.0,100.0,22.26,0.27

223,92.0,0.02,98.0,44.35,0.27
223,78.0,0.01,99.0,27.39,0.27
223,90.0,0.02,98.0,35.47,0.27
224,90.0,0.0,100.0,40.11,0.27
224,74.0,0.01,99.0,27.41,0.27
224,98.0,0.0,100.0,31.22,0.27
224,42.0,0.16,84.0,65.47,0.27
225,96.0,0.0,100.0,21.62,0.28
225,66.0,0.05,95.0,44.08,0.28
226,88.0,0.0,100.0,23.33,0.27
226,92.0,0.02,98.0,24.21,0.27
226,98.0,0.01,99.0,24.3,0.27

227,94.0,0.01,99.0,36.27,0.28
227,92.0,0.02,98.0,52.55,0.28
228,74.0,0.03,97.0,56.05,0.28
228,60.0,0.01,99.0,16.15,0.28

229,72.0,0.02,98.0,37.96,0.28
229,76.0,0.02,98.0,18.96,0.28
2229,82.0,0.01,99.0,33.46,0.28
230,92.0,0.02,98.0,25.58,0.27
30,94.0,0.0,100.0,40.41,0.27
230,98.0,0.01,99.0,26.65,0.27
231,72.0,0.0,100.0,21.26,0.28
31,96.0,0.01,99.0,13.95,0.28

232,68.0,0.05,95.0,25.99,0.28
232,92.0,0.01,99.0,24.02,0.28
233,92.0,0.02,98.0,31.52,0.27
233,72.0,0.03,97.0,67.04,0.27
233,28.0,0.18,82.0,29.21,0.27
233,86.0,0.01,99.0,16.12,0.27
233,76.0,0.01,99.0,20.74,0.27
234,96.0,0.02,98.0,48.79,0.28
2234,94.0,0.01,99.0,15.84,0.28
235,86.0,0.01,99.0,33.41,0.27
235,60.0,0.0,100.0,14.01,0.27
236,98.0,0.0,100.0,43.66,0.27
236,92.0,0.01,99.0,19.63,0.27
236,82.0,0.0,100.0,46.44,0.27
237,56.0,0.12,88.0,15.76,0.27
237,86.0,0.01,99.0,16.4,0.28

237,68.0,0.04,96.0,14.15,0.28
238,70.0,0.01,99.0,22.67,0.26
238,90.0,0.01,99.0,21.85,0.26
238,54.0,0.17,83.0,35.05,0.26
239,48.0,0.16,84.0,25.09,0.27
239,96.0,0.0,100.0,32.53,0.27
239,94.0,0.0,100.0,15.29,0.27
240,100.0,0.0,100.0,14.2,0.28

240,94.0,0.03,97.0,19.22,0.28
240,94.0,0.02,98.0,24.96,0.28
241,98.0,0.01,99.0,30.07,0.33
241,92.0,0.02,98.0,5.32,0.33
241,66.0,0.05,95.0,23.72,0.33
242,94.0,0.02,98.0,26.31,0.29
242,96.0,0.02,98.0,36.31,0.29
243,96.0,0.0,100.0,12.16,0.44
43,72.0,0.13,87.0,49.43,0.44
243,16.0,0.28,72.0,12.68,0.44
244,96.0,0.01,99.0,9.66,0.53


244,86.0,0.05,95.0,22.28,0.53
245,-18.0,0.54,46.0,300.88,0.39
245,58.0,0.05,95.0,23.97,0.39

245,54.0,0.03,97.0,10.2,0.39
246,94.0,0.03,97.0,20.84,0.37
246,28.0,0.3,70.0,63.82,0.37

247,26.0,0.3,70.0,30.04,0.32
247,74.0,0.01,99.0,4.22,0.32

247,56.0,0.17,83.0,70.01,0.32

248,82.0,0.02,98.0,22.68,0.33

248,68.0,0.05,95.0,35.88,0.33

249,94.0,0.01,99.0,28.34,0.29
249,90.0,0.01,99.0,20.59,0.29
249,88.0,0.01,99.0,16.98,0.29
250,92.0,0.01,99.0,48.44,0.38
250,100.0,0.0,100.0,14.93,0.38
250,88.0,0.01,99.0,45.65,0.38
250,100.0,0.0,100.0,23.9,0.38
251,34.0,0.15,85.0,43.76,0.28
251,90.0,0.01,99.0,17.49,0.28
252,96.0,0.0,100.0,18.36,0.28
252,84.0,0.02,98.0,46.7,0.28

253,70.0,0.03,97.0,22.62,0.29
253,86.0,0.03,97.0,53.55,0.29
253,92.0,0.01,99.0,41.44,0.29
254,94.0,0.0,100.0,10.66,0.29
254,88.0,0.01,99.0,15.17,0.29
254,52.0,0.1,90.0,24.2,0.29

255,84.0,0.0,100.0,31.18,0.27
55,86.0,0.0,100.0,34.77,0.27
255,68.0,0.04,96.0,43.24,0.27
256,96.0,0.02,98.0,24.76,0.3
256,96.0,0.0,100.0,13.73,0.3
257,72.0,0.03,97.0,27.63,0.3
257,80.0,0.01,99.0,32.31,0.3
257,90.0,0.01,99.0,31.75,0.3
258,62.0,0.04,96.0,32.0,0.41

258,94.0,0.01,99.0,26.18,0.41
258,98.0,0.0,100.0,40.71,0.41
259,92.0,0.0,100.0,47.77,0.42
59,98.0,0.01,99.0,27.95,0.42
260,96.0,0.02,98.0,25.29,0.33
260,88.0,0.0,100.0,21.98,0.33
260,68.0,0.09,91.0,24.83,0.33
260,68.0,0.02,98.0,22.04,0.33
261,76.0,0.04,96.0,26.51,0.32
261,74.0,0.02,98.0,25.56,0.32
262,64.0,0.09,91.0,42.05,0.32
262,86.0,0.01,99.0,53.87,0.32
262,62.0,0.05,95.0,30.45,0.32
263,94.0,0.01,99.0,30.92,0.31
263,88.0,0.03,97.0,22.25,0.31
2263,68.0,0.02,98.0,19.6,0.31

264,70.0,0.01,99.0,32.28,0.29
264,78.0,0.04,96.0,64.27,0.3

264,92.0,0.02,98.0,10.24,0.3
265,100.0,0.0,100.0,49.63,0.31
265,90.0,0.03,97.0,54.82,0.31

266,68.0,0.02,98.0,20.25,0.31
266,64.0,0.05,95.0,24.96,0.31
267,96.0,0.0,100.0,24.62,0.26
267,88.0,0.02,98.0,19.34,0.26
268,94.0,0.01,99.0,69.72,0.32
268,96.0,0.01,99.0,21.9,0.32

268,84.0,0.03,97.0,53.35,0.32
269,98.0,0.01,99.0,7.31,0.3

269,68.0,0.03,97.0,39.7,0.3

269,94.0,0.02,98.0,29.97,0.3
270,96.0,0.01,99.0,44.47,0.3
270,66.0,0.03,97.0,46.43,0.3
70,84.0,0.04,96.0,50.8,0.3
271,68.0,0.03,97.0,17.36,0.3

271,74.0,0.0,100.0,15.37,0.3
271,86.0,0.03,97.0,27.6,0.3


272,94.0,0.01,99.0,27.6,0.31

272,88.0,0.03,97.0,39.66,0.31
272,92.0,0.03,97.0,15.14,0.31
273,94.0,0.0,100.0,24.9,0.41


273,88.0,0.04,96.0,9.76,0.41
274,60.0,0.08,92.0,24.02,0.31

274,56.0,0.2,80.0,86.46,0.31
275,-26.0,0.57,43.0,302.3,0.32

275,-16.0,0.58,42.0,263.01,0.32
275,48.0,0.18,82.0,4.73,0.32
2
275,-22.0,0.6,40.0,264.43,0.32
275,88.0,0.03,97.0,15.57,0.32
275,70.0,0.11,89.0,2.97,0.32
276,-30.0,0.65,35.0,272.17,0.32
276,42.0,0.2,80.0,24.77,0.32

276,92.0,0.01,99.0,7.4,0.32
277,64.0,0.05,95.0,11.82,0.3
277,58.0,0.06,94.0,24.69,0.3
277,96.0,0.01,99.0,21.81,0.3
278,94.0,0.0,100.0,15.91,0.34
278,92.0,0.0,100.0,17.25,0.34
278,58.0,0.06,94.0,31.28,0.34
279,96.0,0.0,100.0,22.13,0.27
279,70.0,0.02,98.0,18.79,0.27
280,56.0,0.03,97.0,8.52,0.28

280,70.0,0.03,97.0,24.26,0.28
280,88.0,0.03,97.0,26.91,0.28
280,98.0,0.0,100.0,9.9,0.28
281,60.0,0.01,99.0,5.18,0.37

281,84.0,0.01,99.0,8.54,0.37
281,100.0,0.0,100.0,27.38,0.37
282,98.0,0.0,100.0,37.78,0.31
283,64.0,0.05,95.0,47.95,0.29
283,78.0,0.03,97.0,37.21,0.29
283,98.0,0.0,100.0,37.1,0.29
284,94.0,0.0,100.0,45.91,0.35
284,76.0,0.02,98.0,23.34,0.35
284,92.0,0.01,99.0,12.34,0.35
284,86.0,0.06,94.0,67.77,0.35
285,78.0,0.02,98.0,33.83,0.29
285,92.0,0.03,97.0,40.72,0.29
285,88.0,0.04,96.0,39.36,0.29
286,78.0,0.01,99.0,11.03,0.29
286,96.0,0.02,98.0,29.9,0.29

286,92.0,0.0,100.0,15.53,0.29
287,50.0,0.22,78.0,39.15,0.29
287,86.0,0.04,96.0,26.15,0.29
287,92.0,0.01,99.0,12.73,0.29
288,44.0,0.1,90.0,29.54,0.28

288,86.0,0.05,95.0,26.59,0.28
288,70.0,0.04,96.0,7.61,0.28
289,90.0,0.0,100.0,14.08,0.28

289,94.0,0.02,98.0,10.5,0.28

289,58.0,0.02,98.0,19.56,0.28
290,62.0,0.02,98.0,13.77,0.28
290,90.0,0.04,96.0,24.39,0.28
290,88.0,0.0,100.0,10.38,0.28
291,96.0,0.01,99.0,22.17,0.27
291,66.0,0.03,97.0,37.12,0.27
292,54.0,0.15,85.0,26.76,0.31
2292,92.0,0.02,98.0,30.05,0.31

293,74.0,0.03,97.0,14.56,0.28
293,100.0,0.0,100.0,8.1,0.28

293,58.0,0.05,95.0,17.82,0.28
293,96.0,0.01,99.0,15.84,0.28
294,56.0,0.07,93.0,18.51,0.31
294,86.0,0.03,97.0,31.54,0.31
294,76.0,0.01,99.0,17.66,0.31
295,72.0,0.04,96.0,23.29,0.28

295,64.0,0.05,95.0,20.8,0.28

295,96.0,0.01,99.0,22.22,0.28
295,70.0,0.03,97.0,24.74,0.28
295,82.0,0.04,96.0,16.62,0.28
296,76.0,0.03,97.0,23.83,0.27
296,68.0,0.06,94.0,48.28,0.27
296,72.0,0.03,97.0,35.67,0.27
297,84.0,0.01,99.0,27.75,0.27
297,72.0,0.04,96.0,32.77,0.27
297,76.0,0.02,98.0,15.59,0.27
297,62.0,0.03,97.0,21.45,0.27
298,60.0,0.07,93.0,33.61,0.27
2298,96.0,0.01,99.0,12.03,0.27
298,96.0,0.0,100.0,23.8,0.27
299,72.0,0.0,100.0,14.81,0.27
299,74.0,0.02,98.0,17.19,0.27
299,98.0,0.01,99.0,19.86,0.27
299,50.0,0.18,82.0,41.6,0.27
300,94.0,0.01,99.0,18.36,0.28
300,62.0,0.01,99.0,18.39,0.28
300,96.0,0.0,100.0,23.35,0.28
301,86.0,0.01,99.0,12.77,0.27
301,96.0,0.0,100.0,11.49,0.27
301,42.0,0.16,84.0,32.38,0.27
301,62.0,0.04,96.0,12.62,0.27
302,70.0,0.04,96.0,26.53,0.29
302,68.0,0.0,100.0,17.27,0.29
303,94.0,0.02,98.0,30.02,0.27
303,60.0,0.13,87.0,29.96,0.27
303,88.0,0.02,98.0,14.62,0.27
304,78.0,0.0,100.0,20.28,0.27
304,94.0,0.0,100.0,27.75,0.27
304,74.0,0.01,99.0,19.19,0.27
304,96.0,0.01,99.0,26.25,0.27
304,72.0,0.03,97.0,37.73,0.27
304,68.0,0.05,95.0,16.24,0.27
305,92.0,0.02,98.0,21.23,0.3
305,70.0,0.12,88.0,36.84,0.3
305,96.0,0.02,98.0,19.02,0.3
305,66.0,0.06,94.0,33.91,0.3
305,96.0,0.0,100.0,47.49,0.3
306,82.0,0.0,100.0,14.51,0.28
306,98.0,0.0,100.0,33.45,0.28
306,64.0,0.05,95.0,15.25,0.28
306,96.0,0.0,100.0,42.55,0.28
306,94.0,0.0,100.0,11.89,0.28
307,60.0,0.04,96.0,24.34,0.27
307,96.0,0.01,99.0,14.75,0.27
307,92.0,0.0,100.0,13.31,0.27
308,56.0,0.04,96.0,29.88,0.29
308,86.0,0.01,99.0,35.81,0.29
308,98.0,0.0,100.0,36.38,0.29
308,86.0,0.01,99.0,27.09,0.29
309,54.0,0.19,81.0,64.13,0.27
309,90.0,0.03,97.0,28.38,0.28
309,90.0,0.01,99.0,52.63,0.27
310,70.0,0.0,100.0,15.05,0.28
310,66.0,0.01,99.0,28.78,0.28
310,98.0,0.0,100.0,18.26,0.28
310,96.0,0.01,99.0,33.96,0.28
311,66.0,0.04,96.0,24.33,0.28
311,86.0,0.02,98.0,28.28,0.28
311,78.0,0.05,95.0,22.0,0.28

311,90.0,0.03,97.0,11.14,0.28
311,94.0,0.0,100.0,19.8,0.28
312,92.0,0.01,99.0,27.65,0.27
312,58.0,0.05,95.0,44.51,0.27
312,96.0,0.01,99.0,37.16,0.27
312,88.0,0.01,99.0,32.47,0.27
313,96.0,0.01,99.0,28.31,0.27
313,72.0,0.0,100.0,30.08,0.27
314,66.0,0.02,98.0,14.84,0.27
314,66.0,0.02,98.0,53.56,0.27
314,74.0,0.0,100.0,20.55,0.27
314,90.0,0.0,100.0,22.98,0.27
314,70.0,0.04,96.0,46.96,0.27
314,92.0,0.0,100.0,22.33,0.27
315,92.0,0.02,98.0,19.33,0.27
315,58.0,0.06,94.0,20.65,0.27
315,74.0,0.01,99.0,48.34,0.27
316,82.0,0.0,100.0,37.13,0.27
317,96.0,0.01,99.0,8.24,0.28

17,94.0,0.0,100.0,51.96,0.28
317,76.0,0.02,98.0,12.16,0.28
318,76.0,0.0,100.0,23.16,0.29
318,92.0,0.0,100.0,26.26,0.29

318,80.0,0.02,98.0,19.3,0.29
318,96.0,0.01,99.0,17.99,0.29
318,96.0,0.0,100.0,10.14,0.29
318,92.0,0.01,99.0,27.74,0.29
319,72.0,0.0,100.0,56.01,0.27
319,92.0,0.0,100.0,15.45,0.27
319,90.0,0.0,100.0,20.67,0.27
320,68.0,0.0,100.0,24.5,0.37

321,96.0,0.0,100.0,21.41,0.46
322,80.0,0.0,100.0,39.92,0.34
323,96.0,0.02,98.0,47.99,0.42
323,88.0,0.01,99.0,38.82,0.42
323,56.0,0.02,98.0,41.28,0.42
323,58.0,0.03,97.0,29.72,0.42
324,76.0,0.02,98.0,32.81,0.4
324,96.0,0.01,99.0,51.71,0.4
325,64.0,0.01,99.0,35.81,0.38
325,76.0,0.02,98.0,48.96,0.38
326,60.0,0.04,96.0,38.66,0.43
3326,68.0,0.01,99.0,27.67,0.43
326,58.0,0.07,93.0,41.93,0.43
326,88.0,0.02,98.0,33.68,0.43
327,98.0,0.0,100.0,37.05,0.4
327,68.0,0.01,99.0,37.36,0.4
327,86.0,0.02,98.0,41.21,0.4
328,90.0,0.04,96.0,39.27,0.33
329,96.0,0.01,99.0,27.18,0.29
329,96.0,0.01,99.0,12.97,0.29
329,96.0,0.0,100.0,22.08,0.29
330,70.0,0.01,99.0,31.53,0.28
330,96.0,0.0,100.0,20.5,0.28
330,94.0,0.02,98.0,17.65,0.28
331,64.0,0.06,94.0,19.59,0.31
331,96.0,0.01,99.0,41.38,0.31

331,76.0,0.02,98.0,24.26,0.31
332,94.0,0.01,99.0,31.59,0.35
332,94.0,0.01,99.0,37.92,0.35
332,70.0,0.02,98.0,34.32,0.35
332,96.0,0.01,99.0,17.0,0.35

332,68.0,0.02,98.0,14.54,0.35
332,94.0,0.01,99.0,12.17,0.35
333,76.0,0.01,99.0,28.47,0.3
333,98.0,0.01,99.0,23.55,0.3
333,100.0,0.0,100.0,24.46,0.3
334,98.0,0.0,100.0,43.28,0.3
334,80.0,0.03,97.0,21.88,0.3
334,98.0,0.0,100.0,32.44,0.3
335,90.0,0.0,100.0,15.22,0.34
335,44.0,0.12,88.0,58.05,0.34
336,96.0,0.01,99.0,20.11,0.27
336,100.0,0.0,100.0,49.27,0.27
336,54.0,0.16,84.0,20.9,0.27

337,50.0,0.15,85.0,13.06,0.3
338,92.0,0.01,99.0,3.71,0.27

338,92.0,0.03,97.0,30.8,0.27

339,72.0,0.01,99.0,24.74,0.27
339,54.0,0.14,86.0,8.03,0.28

339,92.0,0.02,98.0,8.23,0.27

339,94.0,0.0,100.0,29.74,0.28
340,68.0,0.05,95.0,22.72,0.27
340,76.0,0.01,99.0,20.99,0.27
340,90.0,0.02,98.0,19.17,0.27
340,44.0,0.19,81.0,23.67,0.27
340,92.0,0.01,99.0,35.73,0.27
341,98.0,0.01,99.0,31.01,0.28
3341,56.0,0.05,95.0,30.26,0.28
342,96.0,0.01,99.0,39.6,0.3

342,78.0,0.03,97.0,33.82,0.3
342,100.0,0.0,100.0,16.69,0.3
342,98.0,0.0,100.0,28.05,0.3
343,78.0,0.03,97.0,23.71,0.32
343,80.0,0.02,98.0,47.39,0.32
343,50.0,0.03,97.0,25.01,0.32
344,94.0,0.0,100.0,24.08,0.28
344,100.0,0.0,100.0,18.27,0.28
344,92.0,0.03,97.0,20.65,0.28
345,90.0,0.01,99.0,14.75,0.3

345,98.0,0.01,99.0,12.06,0.29
346,98.0,0.01,99.0,32.42,0.3
346,88.0,0.02,98.0,23.36,0.3
347,80.0,0.01,99.0,22.63,0.28
347,66.0,0.01,99.0,17.53,0.28

348,98.0,0.0,100.0,14.18,0.3

348,94.0,0.0,100.0,27.73,0.3

348,86.0,0.01,99.0,16.13,0.3
348,68.0,0.0,100.0,5.58,0.3
349,96.0,0.01,99.0,36.79,0.28
349,96.0,0.01,99.0,12.39,0.28
349,96.0,0.01,99.0,29.12,0.28
349,98.0,0.0,100.0,28.6,0.28
349,94.0,0.01,99.0,13.03,0.28
349,90.0,0.01,99.0,21.02,0.28
350,78.0,0.03,97.0,47.84,0.29
350,98.0,0.01,99.0,25.43,0.29
351,74.0,0.05,95.0,8.84,0.27

351,96.0,0.01,99.0,33.26,0.27
352,58.0,0.13,87.0,64.19,0.28
352,78.0,0.05,95.0,16.88,0.28
352,80.0,0.0,100.0,26.46,0.28
352,78.0,0.03,97.0,21.71,0.28
352,70.0,0.02,98.0,41.8,0.28

352,96.0,0.0,100.0,12.9,0.28
353,60.0,0.04,96.0,74.59,0.28
353,52.0,0.17,83.0,24.88,0.28
354,74.0,0.02,98.0,46.32,0.33
354,84.0,0.02,98.0,23.12,0.33
355,86.0,0.01,99.0,31.2,0.28

355,90.0,0.01,99.0,33.35,0.28
356,66.0,0.02,98.0,31.92,0.28
356,64.0,0.02,98.0,51.01,0.28
356,70.0,0.0,100.0,15.43,0.28
357,50.0,0.2,80.0,88.46,0.31

357,92.0,0.01,99.0,30.71,0.31
357,74.0,0.02,98.0,17.41,0.31
358,98.0,0.0,100.0,41.15,0.28
358,66.0,0.03,97.0,18.76,0.28
358,64.0,0.04,96.0,17.91,0.28
359,86.0,0.01,99.0,29.23,0.33
359,94.0,0.0,100.0,30.39,0.33
359,96.0,0.0,100.0,8.96,0.33
359,58.0,0.05,95.0,59.59,0.33
360,88.0,0.0,100.0,14.73,0.32
360,96.0,0.0,100.0,35.89,0.32
360,94.0,0.01,99.0,36.92,0.32

360,74.0,0.01,99.0,28.06,0.32
361,66.0,0.04,96.0,46.47,0.36
3361,70.0,0.03,97.0,20.76,0.36

362,74.0,0.04,96.0,41.65,0.28
362,94.0,0.01,99.0,29.96,0.28
362,70.0,0.03,97.0,32.5,0.28
363,72.0,0.05,95.0,29.2,0.28
363,56.0,0.15,85.0,62.87,0.28
363,68.0,0.01,99.0,53.34,0.28
363,96.0,0.0,100.0,24.25,0.28
363,50.0,0.16,84.0,49.43,0.28
363,62.0,0.02,98.0,27.41,0.28
363,90.0,0.03,97.0,39.22,0.28
364,76.0,0.02,98.0,44.37,0.29
364,60.0,0.05,95.0,32.98,0.29
364,94.0,0.0,100.0,16.7,0.29
364,96.0,0.01,99.0,27.43,0.29
364,96.0,0.0,100.0,47.66,0.29
365,74.0,0.01,99.0,16.34,0.27
365,86.0,0.02,98.0,12.94,0.27
365,94.0,0.0,100.0,51.73,0.27
365,72.0,0.0,100.0,12.62,0.27
366,88.0,0.04,96.0,28.88,0.32
366,72.0,0.02,98.0,23.88,0.32
366,96.0,0.01,99.0,51.77,0.32
367,92.0,0.02,98.0,19.27,0.28
367,72.0,0.0,100.0,12.41,0.28
367,66.0,0.04,96.0,46.68,0.28
368,94.0,0.02,98.0,39.14,0.28
368,68.0,0.02,98.0,38.2,0.28

369,100.0,0.0,100.0,12.12,0.34
369,64.0,0.01,99.0,30.33,0.34
369,96.0,0.01,99.0,11.67,0.34
370,48.0,0.17,83.0,84.27,0.57
370,66.0,0.02,98.0,18.29,0.57
370,96.0,0.0,100.0,34.89,0.57
370,94.0,0.0,100.0,11.65,0.57
370,92.0,0.01,99.0,72.55,0.57
371,94.0,0.02,98.0,29.74,0.45
371,96.0,0.0,100.0,17.24,0.45
372,74.0,0.01,99.0,26.59,0.34
372,90.0,0.0,100.0,27.75,0.34
373,72.0,0.03,97.0,30.2,0.28

373,94.0,0.02,98.0,36.19,0.28
373,90.0,0.02,98.0,27.02,0.28
373,84.0,0.0,100.0,40.67,0.28
374,96.0,0.01,99.0,36.61,0.32
374,84.0,0.0,100.0,15.95,0.32
374,68.0,0.03,97.0,18.32,0.32
374,62.0,0.06,94.0,31.31,0.32
375,88.0,0.02,98.0,41.26,0.3
375,64.0,0.05,95.0,21.06,0.3
375,92.0,0.01,99.0,27.99,0.3
376,92.0,0.02,98.0,39.23,0.26
376,88.0,0.03,97.0,45.67,0.26
376,52.0,0.17,83.0,69.19,0.26
377,62.0,0.06,94.0,25.65,0.28
377,72.0,0.01,99.0,20.36,0.28
377,14.0,0.31,69.0,51.53,0.28
378,94.0,0.01,99.0,28.0,0.28


378,56.0,0.15,85.0,31.41,0.28
379,46.0,0.18,82.0,37.73,0.28
379,66.0,0.01,99.0,46.69,0.28
379,82.0,0.04,96.0,13.48,0.28
380,98.0,0.0,100.0,21.49,0.27
380,96.0,0.01,99.0,31.73,0.27
380,86.0,0.02,98.0,11.18,0.27
381,68.0,0.09,91.0,27.54,0.27
381,72.0,0.02,98.0,37.22,0.27
382,88.0,0.01,99.0,34.9,0.28

382,66.0,0.05,95.0,28.66,0.28
382,90.0,0.01,99.0,36.45,0.28
383,76.0,0.02,98.0,24.0,0.28

383,72.0,0.01,99.0,29.51,0.28
383,96.0,0.0,100.0,28.4,0.28

383,90.0,0.01,99.0,32.44,0.28
384,86.0,0.01,99.0,46.91,0.28
384,100.0,0.0,100.0,44.39,0.28
384,86.0,0.05,95.0,25.33,0.28
385,92.0,0.03,97.0,31.52,0.27
385,70.0,0.03,97.0,58.58,0.27

386,92.0,0.01,99.0,43.35,0.27
386,90.0,0.02,98.0,30.81,0.27
387,76.0,0.01,99.0,38.88,0.27
387,92.0,0.01,99.0,26.06,0.27
387,90.0,0.0,100.0,58.49,0.27
387,78.0,0.03,97.0,41.36,0.27
388,72.0,0.03,97.0,25.54,0.26
3388,98.0,0.0,100.0,23.98,0.26
388,100.0,0.0,100.0,15.67,0.26
389,94.0,0.0,100.0,23.49,0.27
389,52.0,0.18,82.0,36.38,0.27
390,66.0,0.07,93.0,59.26,0.36
390,72.0,0.02,98.0,51.48,0.36
391,94.0,0.0,100.0,18.72,0.27
391,94.0,0.01,99.0,41.28,0.27
391,80.0,0.0,100.0,53.4,0.27
392,92.0,0.03,97.0,20.22,0.26
392,96.0,0.0,100.0,29.96,0.26
392,90.0,0.01,99.0,35.07,0.26
393,80.0,0.01,99.0,40.44,0.27
393,98.0,0.0,100.0,15.87,0.27
393,92.0,0.01,99.0,31.36,0.27
394,98.0,0.0,100.0,63.85,0.28
394,98.0,0.01,99.0,39.77,0.28
395,90.0,0.02,98.0,57.95,0.28
395,74.0,0.0,100.0,26.87,0.28
395,90.0,0.0,100.0,44.45,0.28
396,96.0,0.0,100.0,18.86,0.27
396,92.0,0.0,100.0,23.18,0.27
396,90.0,0.02,98.0,35.11,0.27
397,76.0,0.03,97.0,9.32,0.28

97,80.0,0.03,97.0,20.25,0.28
397,64.0,0.03,97.0,28.77,0.28

398,86.0,0.02,98.0,14.55,0.28
398,88.0,0.0,100.0,22.88,0.28
398,90.0,0.02,98.0,16.11,0.28
398,96.0,0.0,100.0,34.02,0.28
398,82.0,0.0,100.0,27.28,0.28
398,96.0,0.01,99.0,31.01,0.28
399,86.0,0.02,98.0,42.4,0.31

399,92.0,0.0,100.0,30.87,0.31
399,92.0,0.0,100.0,28.41,0.31
400,94.0,0.01,99.0,16.56,0.28
400,94.0,0.01,99.0,20.66,0.28
401,98.0,0.01,99.0,47.87,0.49
401,94.0,0.0,100.0,16.4,0.49
401,96.0,0.0,100.0,47.64,0.49
402,72.0,0.04,96.0,20.03,0.28
402,84.0,0.01,99.0,26.07,0.28
402,92.0,0.0,100.0,18.64,0.28
402,80.0,0.01,99.0,26.04,0.28
403,58.0,0.03,97.0,12.08,0.28
403,84.0,0.02,98.0,31.66,0.28
404,70.0,0.01,99.0,36.35,0.29
404,96.0,0.0,100.0,41.4,0.29

404,96.0,0.0,100.0,41.8,0.29

405,76.0,0.03,97.0,9.16,0.26

405,96.0,0.01,99.0,27.54,0.26
405,98.0,0.01,99.0,20.64,0.26
405,60.0,0.09,91.0,29.0,0.26
406,84.0,0.0,100.0,16.64,0.28
406,68.0,0.05,95.0,24.41,0.28
406,62.0,0.15,85.0,51.26,0.28
407,72.0,0.01,99.0,14.04,0.27
407,78.0,0.01,99.0,38.83,0.27
407,88.0,0.01,99.0,16.41,0.27
408,98.0,0.0,100.0,8.16,0.27
408,96.0,0.01,99.0,20.7,0.27

408,82.0,0.02,98.0,9.21,0.27

409,92.0,0.01,99.0,23.37,0.28
409,100.0,0.0,100.0,40.06,0.28
410,92.0,0.0,100.0,38.51,0.28
410,70.0,0.02,98.0,18.0,0.28
410,72.0,0.02,98.0,23.96,0.28
410,98.0,0.01,99.0,34.9,0.28
411,96.0,0.02,98.0,30.05,0.3

411,88.0,0.01,99.0,43.47,0.3
412,96.0,0.0,100.0,39.34,0.27
412,96.0,0.0,100.0,68.43,0.27
412,94.0,0.01,99.0,21.83,0.27
413,96.0,0.01,99.0,39.22,0.28
413,96.0,0.01,99.0,47.24,0.28
414,74.0,0.02,98.0,51.13,0.29
414,74.0,0.02,98.0,66.78,0.29
415,88.0,0.0,100.0,34.28,0.27
415,94.0,0.01,99.0,26.45,0.27

415,48.0,0.03,97.0,22.92,0.27
416,90.0,0.0,100.0,29.04,0.29
416,94.0,0.01,99.0,21.09,0.29
417,72.0,0.02,98.0,29.09,0.28
417,88.0,0.02,98.0,26.79,0.28

417,94.0,0.02,98.0,11.31,0.28

418,96.0,0.01,99.0,11.17,0.28
418,66.0,0.03,97.0,31.43,0.28

418,94.0,0.02,98.0,22.16,0.28
419,94.0,0.01,99.0,36.42,0.26
419,58.0,0.17,83.0,36.42,0.26
419,70.0,0.03,97.0,30.86,0.26
419,92.0,0.0,100.0,12.39,0.26
420,86.0,0.0,100.0,28.85,0.26
420,50.0,0.03,97.0,21.99,0.26
421,96.0,0.01,99.0,6.89,0.27

421,96.0,0.0,100.0,24.26,0.27
421,68.0,0.04,96.0,16.07,0.27
422,70.0,0.03,97.0,10.54,0.26
422,68.0,0.04,96.0,34.14,0.26
423,92.0,0.03,97.0,10.7,0.27

423,72.0,0.0,100.0,31.6,0.27
423,94.0,0.01,99.0,28.24,0.27
423,96.0,0.01,99.0,21.6,0.27
424,70.0,0.01,99.0,11.73,0.27
424,70.0,0.03,97.0,20.98,0.27
424,82.0,0.0,100.0,25.83,0.27
425,70.0,0.04,96.0,21.78,0.27
425,94.0,0.01,99.0,24.72,0.27
426,90.0,0.01,99.0,36.1,0.27

426,98.0,0.0,100.0,19.3,0.27
426,86.0,0.02,98.0,11.71,0.27
427,66.0,0.0,100.0,8.66,0.27

427,98.0,0.01,99.0,32.24,0.27
427,98.0,0.0,100.0,18.71,0.27
428,72.0,0.04,96.0,42.83,0.28
429,76.0,0.02,98.0,12.11,0.27
429,84.0,0.01,99.0,68.39,0.27
