episode,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,executionTime
294.0,546.0,0.12,88.0,77.79,9.66,0.38
295.0,675.64,0.17,83.0,81.48,7.65,0.35
296.0,572.28,0.1,90.0,97.96,9.53,0.37
297.0,1124.95,0.17,83.0,72.6,2.24,0.33
298.0,914.0,0.1,90.0,73.85,5.73,0.36
299.0,598.79,0.18,82.0,83.07,8.48,0.34
300.0,1020.26,0.1,90.0,113.63,4.55,0.34
301.0,790.97,0.1,90.0,92.75,7.1,0.37
302.0,-16.0,0.16,84.0,76.59,16.0,0.33
303.0,718.33,0.14,86.0,63.84,7.48,0.32
304.0,953.57,0.18,82.0,48.25,4.15,0.35
305.0,924.39,0.12,88.0,72.1,5.36,0.33
306.0,960.0,0.13,87.0,68.32,4.82,0.38
307.0,672.67,0.13,87.0,34.47,8.12,0.38
308.0,888.57,0.16,84.0,77.75,5.23,0.31
309.0,688.64,0.2,80.0,118.18,7.14,0.32
310.0,715.0,0.11,89.0,93.64,7.84,0.33
311.0,993.43,0.12,88.0,80.5,4.57,0.31
312.0,971.62,0.17,83.0,85.01,4.09,0.34
313.0,1174.61,0.17,83.0,74.49,1.64,0.33
314.0,509.0,0.07,93.0,51.39,10.45,0.33
315.0,403.0,0.13,87.0,105.78,11.22,0.32
316.0,896.0,0.12,88.0,145.61,5.68,0.33
317.0,1041.97,0.14,86.0,56.17,3.72,0.32
318.0,905.27,0.12,88.0,44.66,5.58,0.34
319.0,620.0,0.1,90.0,69.63,9.0,0.32
320.0,818.58,0.17,83.0,49.21,5.93,0.32
321.0,690.75,0.2,80.0,75.91,7.12,0.3
322.0,1113.31,0.14,86.0,72.31,2.89,0.35
323.0,920.0,0.18,82.0,80.27,4.56,0.31
324.0,983.44,0.12,88.0,40.55,4.69,0.31
325.0,954.91,0.1,90.0,93.66,5.28,0.32
326.0,1098.76,0.19,81.0,41.17,2.2,0.29
327.0,773.75,0.11,89.0,54.98,7.18,0.33
328.0,826.0,0.1,90.0,36.01,6.71,0.34
329.0,988.74,0.1,90.0,65.93,4.9,0.32
330.0,836.75,0.17,83.0,93.07,5.71,0.33
331.0,986.39,0.19,81.0,95.49,3.59,0.33
332.0,807.68,0.13,87.0,114.1,6.57,0.32
333.0,583.45,0.11,89.0,29.52,9.32,0.31
334.0,1125.7,0.13,87.0,70.91,2.91,0.34
335.0,711.59,0.18,82.0,58.26,7.1,0.37
336.0,901.24,0.13,87.0,62.22,5.49,0.34
337.0,1137.89,0.16,84.0,53.05,2.26,0.32
338.0,805.16,0.11,89.0,93.24,6.83,0.32
339.0,408.0,0.12,88.0,71.86,11.23,0.33
340.0,1071.52,0.12,88.0,42.61,3.69,0.31
341.0,845.62,0.14,86.0,78.39,6.0,0.32
342.0,824.63,0.19,81.0,109.47,5.58,0.31
343.0,537.14,0.17,83.0,91.95,9.32,0.35
344.0,766.21,0.13,87.0,63.91,7.04,0.33
345.0,911.83,0.13,87.0,48.16,5.37,0.37
346.0,645.11,0.19,81.0,89.77,7.8,0.44
347.0,989.77,0.11,89.0,53.94,4.76,0.47
348.0,958.5,0.19,81.0,39.37,3.93,0.32
349.0,595.0,0.11,89.0,93.67,9.19,0.35
350.0,674.93,0.11,89.0,87.08,8.29,0.33
351.0,746.03,0.12,88.0,50.71,7.39,0.36
352.0,888.17,0.17,83.0,47.33,5.09,0.34
353.0,1064.39,0.17,83.0,47.91,2.97,0.33
354.0,991.0,0.11,89.0,47.83,4.74,0.31
355.0,1184.43,0.13,87.0,41.27,2.24,0.3
356.0,923.0,0.13,87.0,79.2,5.24,0.33
357.0,801.71,0.19,81.0,88.31,5.87,0.33
358.0,1060.46,0.18,82.0,107.89,2.85,0.33
359.0,1142.12,0.15,85.0,94.15,2.39,0.32
360.0,625.53,0.21,79.0,56.0,7.82,0.32
361.0,811.34,0.09,91.0,62.72,6.99,0.3
362.0,876.96,0.11,89.0,80.16,6.02,0.31
363.0,1060.5,0.13,87.0,61.83,3.66,0.31
364.0,750.0,0.16,84.0,24.65,6.88,0.33
3364.0,1074.17,0.14,86.0,42.18,3.35,0.33
365.0,961.0,0.15,85.0,40.84,4.52,0.32
366.0,1112.38,0.19,81.0,41.38,2.03,0.31
367.0,949.11,0.07,93.0,97.32,5.72,0.32
368.0,1064.11,0.11,89.0,98.9,3.92,0.35
369.0,1084.0,0.26,74.0,57.29,1.0,0.32
370.0,721.13,0.14,86.0,89.06,7.45,0.33
371.0,1172.2,0.16,84.0,50.73,1.85,0.31
372.0,565.75,0.09,91.0,75.68,9.68,0.32
373.0,1231.94,0.14,86.0,40.49,1.51,0.32
374.0,1187.11,0.14,86.0,79.86,2.03,0.33
375.0,963.7,0.18,82.0,48.86,4.03,0.31
376.0,688.0,0.12,88.0,77.83,8.05,0.32
377.0,825.0,0.13,87.0,90.7,6.37,0.31
378.0,717.15,0.05,95.0,52.39,8.4,0.33
379.0,755.21,0.13,87.0,75.75,7.17,0.31
380.0,1089.02,0.1,90.0,55.49,3.79,0.32
381.0,1096.68,0.13,87.0,91.91,3.24,0.32
382.0,744.0,0.16,84.0,57.08,6.95,0.31
383.0,467.15,0.13,87.0,65.65,10.48,0.33
384.0,662.8,0.16,84.0,97.5,7.92,0.34
4384.0,1062.98,0.19,81.0,97.34,2.64,0.34
385.0,649.35,0.17,83.0,64.18,7.97,0.3
386.0,767.55,0.13,87.0,67.47,7.03,0.32
387.0,759.6,0.14,86.0,33.86,7.0,0.32
388.0,978.22,0.15,85.0,93.83,4.31,0.33
389.0,1077.8,0.13,87.0,64.69,3.46,0.32
390.0,978.37,0.13,87.0,76.81,4.6,0.32
391.0,520.0,0.16,84.0,45.53,9.62,0.31
392.0,1007.84,0.08,92.0,57.57,4.96,0.33
393.0,1111.35,0.23,77.0,85.77,1.27,0.32
394.0,1210.68,0.12,88.0,65.85,2.11,0.32
395.0,914.0,0.12,88.0,100.43,5.48,0.33
396.0,682.0,0.08,92.0,44.86,8.5,0.31
397.0,832.0,0.16,84.0,65.02,5.9,0.32
398.0,1260.71,0.13,87.0,67.94,1.36,0.33
399.0,686.21,0.13,87.0,78.39,7.96,0.31
400.0,825.82,0.09,91.0,70.08,6.83,0.32
401.0,1010.24,0.06,94.0,48.55,5.19,0.33
402.0,895.03,0.09,91.0,116.2,6.07,0.32
403.0,1220.0,0.12,88.0,79.36,2.0,0.32
404.0,725.56,0.09,91.0,41.0,7.93,0.33
405.0,966.25,0.09,91.0,56.96,5.28,0.35
406.0,648.17,0.14,86.0,102.75,8.3,0.34
407.0,977.0,0.14,86.0,57.87,4.48,0.33
408.0,655.43,0.14,86.0,82.24,8.22,0.31
409.0,1127.62,0.11,89.0,77.53,3.21,0.33
410.0,822.84,0.13,87.0,64.32,6.39,0.32
411.0,857.0,0.08,92.0,49.7,6.6,0.32
412.0,717.34,0.19,81.0,87.8,6.91,0.33
413.0,832.47,0.12,88.0,60.13,6.4,0.33
414.0,914.74,0.08,92.0,52.88,5.97,0.34
415.0,625.71,0.11,89.0,87.61,8.85,0.31
416.0,1125.94,0.04,96.0,63.09,4.23,0.35
417.0,1099.86,0.1,90.0,63.77,3.67,0.32
418.0,875.0,0.15,85.0,73.11,5.53,0.38
419.0,920.01,0.17,83.0,79.96,4.71,0.31
420.0,1012.46,0.14,86.0,117.25,4.06,0.31
421.0,1103.76,0.15,85.0,106.48,2.84,0.31
422.0,899.41,0.2,80.0,124.45,4.51,0.31
423.0,1035.5,0.16,84.0,93.85,3.48,0.32
424.0,883.09,0.1,90.0,54.44,6.08,0.32
425.0,1123.05,0.11,89.0,88.41,3.26,0.31
426.0,986.0,0.08,92.0,91.43,5.2,0.33
427.0,940.0,0.06,94.0,70.1,5.94,0.32
428.0,622.0,0.1,90.0,72.74,8.98,0.3
429.0,760.54,0.1,90.0,57.79,7.44,0.37
430.0,882.07,0.1,90.0,72.23,6.09,0.33
431.0,625.56,0.11,89.0,82.83,8.85,0.31
432.0,622.66,0.12,88.0,83.75,8.79,0.32
433.0,637.0,0.15,85.0,73.96,8.33,0.34
435.0,825.0,0.15,85.0,61.09,6.12,0.32
436.0,640.63,0.14,86.0,38.38,8.39,0.33
437.0,933.24,0.16,84.0,57.74,4.7,0.33
438.0,841.13,0.11,89.0,55.31,6.43,0.32
439.0,680.44,0.17,83.0,65.99,7.6,0.34
440.0,1020.17,0.11,89.0,53.98,4.41,0.33
441.0,946.89,0.07,93.0,41.98,5.74,0.35
442.0,518.0,0.16,84.0,62.34,9.64,0.34
443.0,1188.91,0.15,85.0,79.82,1.84,0.33
444.0,589.21,0.16,84.0,79.82,8.8,0.44
445.0,550.6,0.09,91.0,48.5,9.85,0.39
446.0,881.61,0.17,83.0,41.32,5.17,0.35
447.0,1016.96,0.08,92.0,97.35,4.86,0.39
