1,3.68,0.2
1,3.78,0.2
1,3.58,0.2
1,3.65,0.2
1,3.69,0.2
2,0.71,0.17
2,0.71,0.17
2,0.71,0.17
2,0.71,0.17
3,2.87,0.17
4,1.56,0.21
4,1.73,0.21
4,1.6,0.21
5,4.31,0.17
5,4.29,0.17
6,1.13,0.17
6,1.13,0.17
7,1.42,0.18
7,1.43,0.18
8,2.85,0.17
8,2.8,0.17

8,3.07,0.17
8,2.82,0.17
9,5.19,0.16
9,4.85,0.16
9,4.74,0.16
10,4.09,0.18
10,3.91,0.18
11,2.03,0.1711,2.02,0.17
11,2.09,0.17
11,2.09,0.17
11,2.15,0.17
11,2.03,0.17
12,3.85,0.19
13,1.68,0.19
13,1.73,0.19
13,1.73,0.19
13,1.75,0.19
14,5.06,0.19
14,4.98,0.19
14,5.18,0.19
14,5.15,0.19
15,2.02,0.1715,2.0,0.18
16,2.2,0.17
116,2.2,0.17
16,2.2,0.17
17,1.5,0.17
17,1.5,0.17
18,2.93,0.17
18,2.9,0.17

19,2.74,0.17
19,2.72,0.17
19,2.65,0.17
20,2.83,0.1620,2.76,0.16

21,4.33,0.18
21,4.33,0.18
22,2.1,0.18
22,2.1,0.18
22,2.1,0.18
23,5.44,0.17
23,5.61,0.17
23,5.61,0.17
24,3.6,0.17

24,3.6,0.17

24,3.6,0.17
25,3.6,0.17
25,3.6,0.17

25,3.6,0.17
26,2.9,0.17

26,3.0,0.17

26,3.0,0.17
27,3.1,0.18
27,3.14,0.18
28,1.7,0.17
28,1.7,0.17

28,1.73,0.17
28,1.71,0.17
29,3.92,0.17
29,3.97,0.17
9,3.91,0.17
30,6.58,0.17
30,6.54,0.17
30,6.55,0.17
31,3.3,0.17

31,3.3,0.17

31,3.31,0.17
32,5.88,0.18
32,5.75,0.18
33,4.21,0.17
33,4.22,0.17
33,4.22,0.17
33,4.24,0.17
33,4.24,0.17
33,4.24,0.17
34,4.67,0.16
35,3.86,0.17
35,3.85,0.17
35,3.84,0.17
36,2.8,0.17
36,2.8,0.17
36,2.8,0.17
36,2.8,0.17
37,3.26,0.17
37,3.29,0.17
37,3.27,0.17
38,3.6,0.18
38,3.6,0.18

38,3.6,0.18
39,2.63,0.17
39,2.6,0.17
39,2.63,0.17
40,3.54,0.17
40,3.54,0.17
40,3.54,0.17
40,3.54,0.17
41,1.99,0.17
41,1.99,0.17
41,1.99,0.17
42,2.4,0.17
42,2.4,0.17
42,2.4,0.17
43,2.37,0.17
43,2.37,0.17
43,2.37,0.17
44,8.28,0.17
44,8.3,0.17

44,8.25,0.17
45,3.21,0.1745,3.33,0.17
46,5.86,0.17
46,5.83,0.17
46,5.72,0.17
46,5.66,0.17
47,4.78,0.17
47,4.77,0.17
47,4.78,0.17
47,4.77,0.17
48,3.6,0.16

8,3.63,0.16
48,3.63,0.16
49,3.32,0.18
49,3.32,0.18
49,3.32,0.18
50,2.1,0.17
50,2.1,0.17
50,2.1,0.17
51,6.51,0.16
52,6.81,0.17
52,6.85,0.17
53,2.85,0.16
53,2.81,0.16
53,2.69,0.16
54,6.08,0.17
54,6.08,0.17
54,6.06,0.17
55,2.99,0.17
55,3.02,0.17
55,3.02,0.17
56,6.15,0.16
56,6.06,0.16
56,6.15,0.16
56,6.15,0.16
57,4.72,0.17
57,4.71,0.17
57,4.71,0.17
58,1.7,0.16
58,1.71,0.16
58,1.7,0.16
59,4.21,0.16
59,4.21,0.16
59,4.21,0.16
60,2.1,0.17
60,2.1,0.17
60,2.1,0.17
60,2.1,0.17
61,1.2,0.17
61,1.2,0.17
61,1.2,0.17
62,3.75,0.17
62,3.75,0.17
62,3.75,0.17
62,3.65,0.17
63,4.14,0.16
63,4.21,0.16
63,4.14,0.16
64,3.89,0.17
64,3.89,0.17
64,3.89,0.17
65,3.96,0.17
65,3.96,0.17
65,3.96,0.17
66,7.81,0.17
66,7.77,0.17
66,7.81,0.17
67,2.1,0.17

67,2.1,0.17
67,2.1,0.17
68,3.22,0.17
68,3.18,0.17
69,2.7,0.17
69,2.7,0.17
69,2.7,0.17
70,2.11,0.1770,2.11,0.17
71,4.69,0.17
71,4.69,0.17
71,4.69,0.17
72,3.91,0.18
72,3.91,0.18
73,4.72,0.18
73,4.72,0.18
73,4.72,0.18
74,4.55,0.16
74,4.55,0.16
74,4.52,0.16
75,1.97,0.16
75,1.96,0.16
75,1.97,0.16
75,1.97,0.16
76,2.55,0.17
76,2.55,0.17
77,3.57,0.19
77,3.57,0.19
77,3.57,0.19
78,4.82,0.19
78,4.71,0.19
78,4.82,0.19
79,1.7,0.17

79,1.71,0.17
79,1.7,0.17
80,5.69,0.17
