episode,r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,executionTime
358,154.88,100,30.344824,1.71,4,154.88,0.46,54,155.57,12.28,0.37
359,16.120003,100,30.344824,-1,5,16.12,0.57,43,208.23,14.3,0.37
360,195.63,100,30.344824,-1,5,195.63,0.58,42,168.57,9.96,0.37
361,995.31995,100,31.009112,15,3,995.32,0.25,75,53.86,2.4,0.38
362,408.35,100,31.009112,-1,5,408.35,0.46,54,191.5,7.59,0.38
363,533.25995,100,31.009112,-1,5,533.26,0.54,46,198.99,3.23,0.38
364,29.279999,100,31.009112,0,4,29.28,0.5,50,230.78,14.41,0.38
365,825.97,100,31.009112,8,3,825.97,0.31,69,46.72,3.58,0.38
366,62.50998,100,31.009112,-1,5,62.51,0.58,42,198.34,13.13,0.38
367,566.62006,100,31.009112,-1,5,566.62,0.26,74,21.6,7.99,0.38
368,237.58,100,31.009112,0,4,237.58,0.46,54,146.76,10.75,0.38
369,257.97003,100,31.621094,-1,5,257.97,0.48,52,166.7,10.12,0.38
370,484,100,31.621094,-1,5,484,0.2,80,28.94,9.7,0.38
371,255,100,31.621094,0,2,255,0.33,67,98.67,11.7,0.38
372,254.54999,100,31.621094,7.5,4,254.55,0.47,53,150.45,10.31,0.38
373,680,100,31.621094,-1,5,680,0.48,52,220.61,2,0.38
374,745.65,100,31.621094,12,0,745.65,0.29,71,52.3,5.09,0.38
375,175,100,31.621094,-1,5,175,0.41,59,137.51,12.34,0.38
376,641,100,31.621094,8,0,641,0.33,67,94.94,5.94,0.38
377,55.63,100,32.306147,-1,5,55.63,0.56,44,288.43,13.46,0.34
378,350.03,100,32.306147,15,2,350.03,0.43,57,122.59,9.1,0.34
379,-57,100,32.306147,0,4,-57,0.57,43,131.48,16,0.34
380,98.05,100,32.306147,-1,5,98.05,0.62,38,237.98,11.79,0.34
381,591.68005,100,32.306147,-1,3,591.68,0.37,63,46.86,6.02,0.34
382,34.22,100,32.306147,1.6,4,34.22,0.63,37,313.27,13.37,0.34
383,727.92993,100,32.306147,15,1,727.93,0.24,76,60,6.11,0.34
384,78.45999,100,32.306147,-1,5,78.46,0.57,43,158.41,12.85,0.34
385,171.26,100,33.034045,8,0,171.26,0.39,61,107.61,12.55,0.39
386,-27,100,33.034045,0,4,-27,0.51,49,122.33,15.51,0.39
387,975.29004,100,33.034045,-1,5,975.29,0.24,76,46.09,2.85,0.39
388,490.10995,100,33.034045,-1,5,490.11,0.43,57,145.73,6.65,0.39
389,45.299988,100,33.034045,-1,5,45.3,0.61,39,290.14,13.27,0.39
390,581.15,100,33.034045,14,2,581.15,0.42,58,91.73,5.26,0.39
391,594.92,100,33.034045,-1,4,594.92,0.52,48,173.35,2.52,0.39
392,439.23004,100,33.034045,-1,5,439.23,0.37,63,103.46,8.44,0.39
393,171.70003,100,33.668513,2,4,171.7,0.53,47,202.89,11.22,0.44
394,196.17,100,33.668513,-1,5,196.17,0.55,45,160.69,10.42,0.44
395,57.789986,100,33.668513,1.14,4,57.79,0.49,51,154.74,13.91,0.44
396,-36,100,33.668513,-1,5,-36,0.64,36,280.93,15.22,0.44
397,554.20996,100,33.668513,-1,0,554.21,0.45,55,138.2,5.11,0.44
398,103.37998,100,33.668513,-1,5,103.38,0.51,49,156.89,12.85,0.44
399,220.68999,100,33.668513,-1,4,220.69,0.48,52,169.58,10.83,0.44
400,472.39005,100,33.668513,-1,5,472.39,0.48,52,122.32,5.99,0.44
401,468.01004,100,34.373129,0,3,468.01,0.39,61,95.47,7.69,0.36
402,98.27999,100,34.373129,2.67,4,98.28,0.55,45,253.73,12.59,0.36
403,319.96005,100,34.373129,8,0,319.96,0.29,71,92.31,11.08,0.36
404,630.82,100,34.373129,12,3,630.82,0.2,80,86.74,7.86,0.36
405,265.96,100,34.373129,1.33,4,265.96,0.46,54,114.12,10.22,0.36
406,657.95996,100,34.373129,15,1,657.96,0.3,70,33.83,6.17,0.36
407,336.87997,100,34.373129,3,4,336.88,0.42,58,131.02,9.47,0.36
408,683,100,34.373129,14,0,683,0.29,71,109.16,5.97,0.36
409,177.48,100,35.043251,-1,4,177.48,0.49,51,187.33,11.56,0.4
410,234.14,100,35.043251,-1,5,234.14,0.43,57,165.61,11.14,0.4
411,148.97,100,35.043251,0,2,148.97,0.5,50,228.24,12.02,0.4
412,434.43,100,35.043251,8.86,4,434.43,0.53,47,196.81,5.63,0.4
413,581.48,100,35.043251,-1,5,581.48,0.35,65,120.07,6.52,0.4
414,113.91998,100,35.043251,1.14,4,113.92,0.51,49,182.79,12.63,0.4
415,972,100,35.043251,14,3,972,0.27,73,76.11,2.32,0.4
416,346.95,100,35.043251,4,4,346.95,0.38,62,140.96,9.79,0.4
417,666,100,35.7022,14,0,666,0.42,58,122.84,3.79,0.38
418,882.80994,100,35.7022,8,3,882.81,0.22,78,46.63,4.4,0.38
419,536,100,35.7022,12.6,4,536,0.54,46,276.06,3.17,0.38
420,323,100,35.7022,8,4,323,0.53,47,327.55,8,0.38
421,587.95,100,35.7022,1.14,4,587.95,0.25,75,45.53,7.83,0.38
422,370.61002,100,35.7022,15,2,370.61,0.54,46,138.63,6.77,0.38
423,779,100,35.7022,14,2,779,0.29,71,72.69,4.62,0.38
424,510.62006,100,35.7022,-1,5,510.62,0.46,54,161.07,5.69,0.38
425,560,100,36.369549,15,3,560,0.28,72,60.16,7.83,0.36
426,563,100,36.369549,12,2,563,0.49,51,170.35,4,0.36
427,631.58,100,36.369549,-1,5,631.58,0.47,53,190.74,3.2,0.36
428,-10.279999,100,36.369549,-1,5,-10.28,0.6,40,234.64,14.76,0.36
429,68,100,36.369549,-1,4,68,0.44,56,232.2,14,0.36
430,-3,100,36.369549,0,4,-3,0.59,41,218.29,14.63,0.36
431,691.86,100,36.369549,8,4,691.86,0.31,69,54.58,5.52,0.36
432,711.49005,100,36.369549,15,3,711.49,0.38,62,124.39,3.91,0.36
433,172.17,100,37.073071,0,3,172.17,0.56,44,178.5,10.81,0.37
434,433,100,37.074184,-1,5,433,0.59,41,272.91,4,0.37
435,674.3599,100,37.074184,15,3,674.36,0.34,66,126.35,5.27,0.37
436,101.30999,100,37.074184,1.33,4,101.31,0.53,47,208.37,12.72,0.37
437,108.829994,100,37.074184,-1,5,108.83,0.52,48,160.99,12.65,0.37
438,700.43994,100,37.074184,-1,5,700.44,0.28,72,59.21,5.88,0.37
439,784.15,100,37.074184,8.57,4,784.15,0.28,72,90.94,4.72,0.37
440,463.20004,100,37.074184,9.33,4,463.2,0.48,52,130.13,6.17,0.37
441,501.86005,100,37.680931,15,2,501.86,0.45,55,118.23,6.06,0.42
442,662.02,100,37.680931,14,0,662.02,0.34,66,37.34,5.45,0.42
443,468.91998,100,37.680931,8.86,4,468.92,0.52,48,201.29,5.15,0.42
444,658.91,100,37.680931,-1,5,658.91,0.35,65,64.78,5.32,0.42
445,824.62994,100,37.680931,8,1,824.63,0.19,81,59.82,5.58,0.42
446,805.85004,100,37.680931,12,2,805.85,0.27,73,60.61,4.59,0.42
447,633.8301,100,37.680931,14.33,4,633.83,0.53,47,125.75,1.39,0.42
448,-29.599998,100,37.680931,-1,5,-29.6,0.47,53,224.37,15.67,0.42
449,557.50995,100,38.35952,14,2,557.51,0.35,65,143.69,6.88,0.33
450,138.56,100,38.35952,-1,5,138.56,0.5,50,91.75,12.23,0.33
451,309,100,38.35952,-1,5,309,0.57,43,199.52,7.49,0.33
452,84.229996,100,38.35952,-1,5,84.23,0.52,48,191.56,13.16,0.33
453,139,100,38.35952,0,4,139,0.45,55,161.16,12.65,0.33
454,674.93,100,38.35952,-1,5,674.93,0.3,70,68.47,5.93,0.33
455,700.2001,100,38.35952,-1,5,700.2,0.25,75,61.06,6.33,0.33
456,849.5,100,38.35952,14,0,849.5,0.24,76,113.82,4.51,0.33
457,773.16,100,39.042233,-1,5,773.16,0.27,73,139.71,5.04,0.38
458,600.94995,100,39.042233,14,1,600.95,0.42,58,100.89,4.92,0.38
459,121.17,100,39.042233,-1,5,121.17,0.53,47,219.96,12.29,0.38
460,503.13,100,39.042233,15,2,503.13,0.38,62,80.01,7.27,0.38
461,757.94006,100,39.042233,8,3,757.94,0.3,70,36.93,4.74,0.38
462,661.32,100,39.042233,10.33,4,661.32,0.42,58,80.34,3.87,0.38
463,645.1399,100,39.042233,15,2,645.14,0.41,59,116.31,4.37,0.38
464,741.33,100,39.042233,14,2,741.33,0.24,76,59.55,5.93,0.38
465,-41,100,39.672101,-1,5,-41,0.53,47,265.78,15.74,0.4
466,448.95,100,39.672101,15,1,448.95,0.3,70,133.63,9.16,0.4
467,674,100,39.672101,8,1,674,0.28,72,162.33,6.25,0.4
468,137.37999,100,39.672101,2,4,137.38,0.52,48,235.51,12.05,0.4
469,467.1,100,39.672101,-1,0,467.1,0.43,57,160.54,7.05,0.4
470,413,100,39.672101,0,0,413,0.27,73,93.14,9.97,0.4
471,679.70996,100,39.672101,8,4,679.71,0.31,69,40.13,5.7,0.4
472,775.06006,100,39.672101,-1,5,775.06,0.36,64,78.29,3.33,0.4
473,180.45,100,40.398311,1.33,4,180.45,0.49,51,204.22,11.5,0.35
474,645.42993,100,40.398311,14,2,645.43,0.36,64,86.11,5.35,0.35
475,147.33,100,40.398311,-1,5,147.33,0.54,46,218.37,11.62,0.35
476,636,100,40.398311,14,0,636,0.22,78,116.72,7.56,0.35
477,746.1801,100,40.398311,13,4,746.18,0.39,61,215.76,3.13,0.35
478,599,100,40.398311,-1,5,599,0.29,71,70.34,7.15,0.35
479,165.85,100,40.398311,5,4,165.85,0.57,43,222.06,10.82,0.35
480,871.01,100,40.398311,-1,2,871.01,0.31,69,140.95,2.93,0.35
481,694.91003,100,41.087821,12,1,694.91,0.37,63,136.53,4.38,0.44
482,65.06999,100,41.087821,2,4,65.07,0.54,46,202.4,13.41,0.44
483,566.10004,100,41.087821,-1,5,566.1,0.28,72,79.6,7.75,0.43
484,141.41,100,41.087821,-1,5,141.41,0.5,50,221.04,12.17,0.44
485,680.57,100,41.087821,0,2,680.57,0.27,73,50.54,6.31,0.44
486,422.72998,100,41.087821,12,1,422.73,0.4,60,210.26,8.29,0.43
487,83.92,100,41.087821,4,4,83.92,0.52,48,206.32,13.17,0.44
488,396.47006,100,41.087821,8,3,396.47,0.24,76,87.1,10.47,0.43
489,795.62,100,41.696189,14,3,795.62,0.31,69,176.44,4.02,0.4
490,275.45,100,41.696189,3,4,275.45,0.51,49,218.81,9.34,0.4
491,678.73004,100,41.696189,1.71,4,678.73,0.19,81,72.13,7.39,0.4
492,656.13,100,41.696189,-1,4,656.13,0.29,71,133.19,6.35,0.4
493,639.17004,100,41.696189,15,2,639.17,0.37,63,110.19,5.27,0.4
494,620.92004,100,41.696189,6,4,620.92,0.37,63,74.66,5.56,0.4
495,619.61005,100,41.696189,0,0,619.61,0.21,79,64,7.89,0.4
496,525.5,100,41.696189,-1,5,525.5,0.28,72,133.08,8.31,0.4
497,619.29,100,42.362184,0,4,619.29,0.3,70,115.35,6.72,0.31
498,-26,100,42.362184,-1,5,-26,0.54,46,281.69,15.39,0.31
499,447.26004,100,42.362184,14,2,447.26,0.54,46,304.42,5.1,0.31
500,617.31,100,42.362184,2,4,617.31,0.35,65,121.16,5.96,0.31
501,598.62,100,42.362184,15,1,598.62,0.35,65,47.22,6.25,0.31
502,894.61,100,42.362184,14,1,894.61,0.18,82,76.01,4.87,0.31
503,946.00995,100,42.362184,-1,5,946.01,0.22,78,98.84,3.59,0.31
504,198,100,42.362184,0,3,198,0.26,74,121.49,12.97,0.31
505,478.61005,100,43.020058,8,1,478.61,0.29,71,184,8.85,0.39
506,919.75,100,43.020058,14,0,919.75,0.25,75,90.8,3.4,0.39
507,1022.9,100,43.020058,-1,5,1022.9,0.21,79,81.4,2.79,0.39
508,752.78,100,43.020058,-1,5,752.78,0.28,72,95.7,5.16,0.39
509,526.43994,100,43.020058,14,2,526.44,0.49,51,241.01,4.72,0.39
510,511.13,100,43.020058,-1,4,511.13,0.49,51,263.47,5.02,0.39
511,792.88,100,43.020058,14,3,792.88,0.26,74,70.59,4.93,0.39
512,506.82007,100,43.020058,8,3,506.82,0.25,75,49.75,8.91,0.39
513,776.5101,100,43.626431,15,1,776.51,0.27,73,113.07,4.99,0.38
514,1058.62,100,43.626431,14,0,1058.62,0.14,86,92.49,3.53,0.38
515,870.77997,100,43.626431,-1,5,870.78,0.23,77,65.64,4.39,0.38
516,724.44006,100,43.626431,14,1,724.44,0.3,70,157.36,5.22,0.38
517,678.8599,100,43.626431,12,2,678.86,0.17,83,76.99,7.62,0.38
518,956.95996,100,43.626431,12,1,956.96,0.24,76,78.36,3.09,0.38
519,997.91,100,43.626431,12,3,997.91,0.27,73,78.63,1.96,0.38
520,917.48,100,43.626431,-1,4,917.48,0.3,70,96.2,2.46,0.38
521,765.93005,100,44.22217,14,2,765.93,0.25,75,73.85,5.45,0.31
522,1028.58,100,44.22217,-1,4,1028.58,0.17,83,68.52,3.4,0.31
523,826.56,100,44.22217,8,3,826.56,0.28,72,88.27,4.13,0.31
524,980.32996,100,44.22217,-1,5,980.33,0.16,84,45.05,4.14,0.31
525,764,100,44.22217,8,4,764,0.2,80,54.65,6.2,0.31
526,759.93005,100,44.22217,-1,5,759.93,0.24,76,97.9,5.69,0.31
527,558.8,100,44.22217,-1,2,558.8,0.3,70,67.67,7.59,0.31
528,855.1,100,44.22217,14,3,855.1,0.24,76,107.29,4.43,0.31
529,797.26,100,44.833775,15,2,797.26,0.2,80,90.62,5.78,0.32
530,507,100,44.833775,8,2,507,0.19,81,37.58,9.51,0.32
531,440.59995,100,44.833775,10,4,440.6,0.5,50,287.45,6.19,0.32
532,732.22,100,44.833775,14,2,732.22,0.32,68,61.15,4.76,0.32
533,564.4501,100,44.833775,-1,5,564.45,0.43,57,290.28,5.34,0.32
534,694.07,100,44.833775,8,1,694.07,0.17,83,82.28,7.43,0.32
535,588,100,44.833775,-1,5,588,0.25,75,79.59,7.83,0.32
536,1068.7001,100,44.833775,12,3,1068.7,0.19,81,92.73,2.57,0.32
537,757.63995,100,45.449851,-1,5,757.64,0.22,78,45.7,6,0.33
538,1020.27997,100,45.449851,14,2,1020.28,0.16,84,60.68,3.66,0.33
539,866.20996,100,45.449851,14,2,866.21,0.31,69,38.75,3,0.33
540,793.76,100,45.449851,12,0,793.76,0.28,72,79.07,4.59,0.33
541,687,100,45.449851,12,2,687,0.11,89,62.5,8.16,0.33
542,550.70996,100,45.449851,-1,5,550.71,0.27,73,60.94,8.09,0.33
543,844.67,100,45.449851,-1,5,844.67,0.22,78,43.63,4.89,0.33
544,856.63,100,45.449851,15,3,856.63,0.32,68,54.19,2.93,0.33
545,639.86,100,46.049462,15,2,639.86,0.34,66,88.98,5.79,0.33
546,693,100,46.049462,8,4,693,0.26,74,86.76,6.28,0.33
547,887.26996,100,46.049462,8,2,887.27,0.15,85,88.39,5.39,0.33
548,860.67,100,46.049462,12,3,860.67,0.25,75,112.6,4.19,0.33
549,1042.98,100,46.049462,12,1,1042.98,0.18,82,63.67,3.06,0.33
550,861.5101,100,46.049462,-1,5,861.51,0.2,80,51.22,4.98,0.33
551,479,100,46.049462,0,4,479,0.17,83,89.05,10.02,0.33
552,769,100,46.049462,8,4,769,0.19,81,82.95,6.27,0.33
553,686.78,100,46.690776,-1,5,686.78,0.21,79,88.38,7.04,0.35
554,624.47003,100,46.690776,-1,5,624.47,0.24,76,50.13,7.47,0.35
555,683.49005,100,46.690776,-1,5,683.49,0.23,77,124.72,6.82,0.35
556,836.18994,100,46.690776,5,4,836.19,0.19,81,56.54,5.44,0.35
557,761.89,100,46.690776,-1,5,761.89,0.28,72,66.12,5.03,0.35
558,908.10004,100,46.690776,12,3,908.1,0.27,73,91.26,3.19,0.35
559,780,100,46.690776,15,1,780,0.32,68,74.02,4.06,0.35
560,922.18994,100,46.690776,15,0,922.19,0.21,79,30.55,4.06,0.35
561,863,100,47.307281,14,0,863,0.15,85,64.52,5.67,0.35
562,397.78,100,47.307281,-1,5,397.78,0.23,77,43.5,10.54,0.35
563,664,100,47.307281,-1,5,664,0.26,74,40.77,6.68,0.35
564,481,100,47.307281,12,0,481,0.15,85,41.12,10.16,0.35
565,898.07,100,47.307281,15,3,898.07,0.28,72,46.46,3.14,0.35
566,877.56,100,47.307281,-1,4,877.56,0.19,81,44.3,4.93,0.35
567,510,100,47.307281,12,0,510,0.14,86,49.75,9.91,0.35
568,875,100,47.307281,-1,5,875,0.19,81,81.44,4.96,0.35
569,420.93,100,47.851807,-1,3,420.93,0.23,77,57.91,10.23,0.34
570,788.39,100,47.851807,0,1,788.39,0.25,75,123.98,5.15,0.34
571,827,100,47.851807,-1,5,827,0.15,85,62.91,6.09,0.34
572,748.06995,100,47.851807,5.29,4,748.07,0.22,78,37.96,6.13,0.34
573,1198.39,100,47.851807,12,2,1198.39,0.08,92,80.83,2.89,0.34
574,540.96,100,47.851807,8,0,540.96,0.21,79,95.34,8.89,0.34
575,607.0401,100,47.851807,1.14,4,607.04,0.18,82,83.82,8.38,0.34
576,533,100,47.851807,0,0,533,0.23,77,163.3,8.78,0.34
577,784.8,100,48.498089,8,1,784.8,0.19,81,90.65,6.08,0.29
578,680,100,48.498089,12,1,680,0.18,82,90.02,7.49,0.29
579,549,100,48.498089,14,3,549,0.25,75,54.91,8.35,0.29
580,198,100,48.498089,0,4,198,0.34,66,181.78,12.48,0.29
581,570.13007,100,48.498089,-1,5,570.13,0.26,74,29.31,7.94,0.29
582,116,100,48.498089,8,3,116,0.36,64,140.67,13.62,0.29
583,772,100,48.498089,-1,5,772,0.16,84,76.84,6.62,0.29
584,882.86,100,48.498089,9.86,4,882.86,0.21,79,68.36,4.56,0.29
585,869,100,49.114043,9.83,4,869,0.26,74,65.51,3.91,0.37
586,773.95996,100,49.114043,12,0,773.96,0.16,84,99.68,6.6,0.37
587,1044.02,100,49.114043,12,3,1044.02,0.14,86,103.19,3.7,0.37
588,412.56998,100,49.114043,15,3,412.57,0.48,52,221.89,7.14,0.37
589,982,100,49.114043,12,0,982,0.1,90,82.29,4.98,0.37
590,779.55,100,49.114043,14,1,779.55,0.17,83,106.75,6.4,0.37
591,639.50006,100,49.114043,15,3,639.5,0.2,80,105.94,7.76,0.37
592,786,100,49.114043,-1,5,786,0.19,81,84.7,6.06,0.37
593,565,100,49.842704,0,4,565,0.23,77,81.25,8.36,0.32
594,605,100,49.842704,-1,5,605,0.17,83,50.5,8.51,0.32
595,906,100,49.842704,14,2,906,0.14,86,67.97,5.3,0.32
596,844.85,100,49.842704,14,1,844.85,0.29,71,62.08,3.69,0.32
597,1017.8,100,49.842704,10.71,4,1017.8,0.18,82,67.15,3.37,0.32
598,704.21,100,49.842704,-1,5,704.21,0.28,72,83.52,5.83,0.32
599,788.16,100,49.842704,12,2,788.16,0.14,86,78.33,6.67,0.32
600,364.28003,100,49.842704,0,4,364.28,0.3,70,109.77,10.37,0.32
601,985.01,100,50.519793,-1,5,985.01,0.26,74,30.77,2.34,0.36
602,651,100,50.519793,8,1,651,0.21,79,53.2,7.49,0.36
603,745.54004,100,50.519793,4,4,745.54,0.22,78,54.09,6.16,0.36
604,799,100,50.519793,-1,5,799,0.15,85,50.58,6.42,0.36
605,451.14,100,50.519793,0,4,451.14,0.31,69,46.82,9.01,0.36
606,688.81006,100,50.519793,1.33,4,688.81,0.2,80,67.83,7.14,0.36
607,872.87,100,50.519793,7.17,4,872.87,0.2,80,54.09,4.84,0.36
608,736,100,50.519793,8,2,736,0.23,77,96.36,6.14,0.36
609,949.88007,100,51.136005,12,0,949.88,0.1,90,66.79,5.33,0.4
610,1062.2201,100,51.136005,14,0,1062.22,0.22,78,42.59,2.1,0.4
611,471.08008,100,51.136005,8,2,471.08,0.16,84,81.45,10.2,0.4
612,798.66,100,51.136005,12,0,798.66,0.22,78,79.22,5.48,0.4
613,745.06995,100,51.136005,-1,5,745.07,0.23,77,64.09,6.02,0.4
614,889,100,51.136005,8,0,889,0.2,80,59.29,4.64,0.4
615,771.57,100,51.136005,8,3,771.57,0.33,67,53.5,3.99,0.4
616,828.13,100,51.136005,14,3,828.13,0.24,76,61.54,4.79,0.4
617,839.47,100,51.739069,0,3,839.47,0.31,69,106.91,3.38,0.33
618,902.69,100,51.739069,12,0,902.69,0.13,87,57.49,5.47,0.33
619,858.8501,100,51.739069,-1,4,858.85,0.26,74,48.65,4.04,0.33
620,1074,100,51.739069,14,2,1074,0.23,77,81.73,1.75,0.33
621,804.9201,100,51.739069,1.33,4,804.92,0.15,85,110.9,6.35,0.33
622,931.27997,100,51.739069,14,3,931.28,0.13,87,81.83,5.15,0.33
623,469,100,51.739069,8,1,469,0.19,81,52.49,9.98,0.33
624,695,100,51.739069,-1,5,695,0.28,72,29.2,5.96,0.33
625,662.88,100,52.336251,4,4,662.88,0.25,75,125.62,6.83,0.31
626,657.02997,100,52.336251,0,0,657.03,0.2,80,98,7.54,0.31
627,772.07,100,52.336251,15,0,772.07,0.31,69,74.35,4.36,0.31
628,747,100,52.336251,8,4,747,0.26,74,81.2,5.55,0.31
629,539.32996,100,52.336251,-1,5,539.33,0.29,71,33.99,8,0.31
630,782.85004,100,52.336251,15,1,782.85,0.22,78,45.87,5.68,0.31
631,316,100,52.336251,0,1,316,0.2,80,61.58,11.8,0.31
632,1071.0901,100,52.336251,12,0,1071.09,0.17,83,84.45,2.89,0.3
633,755,100,52.935449,15,0,755,0.3,70,127.66,4.79,0.33
634,985.7,100,52.935449,-1,5,985.7,0.15,85,58.5,4.23,0.33
635,922.7801,100,52.935449,-1,5,922.78,0.21,79,55.42,4.05,0.33
636,855.62994,100,52.935449,8,1,855.63,0.29,71,38.27,3.54,0.33
637,1005.76,100,52.935449,14,3,1005.76,0.16,84,75.5,3.84,0.33
638,967.17,100,52.935449,12,0,967.17,0.22,78,128.47,3.32,0.33
639,1080.29,100,52.935449,12,3,1080.29,0.2,80,111.05,2.25,0.33
640,801.02,100,52.935449,-1,5,801.02,0.2,80,83.6,5.74,0.33
641,745.66,100,53.544385,8,3,745.66,0.28,72,35.59,5.25,0.32
642,916.22003,100,53.544385,14,0,916.22,0.12,88,89.25,5.45,0.32
643,428,100,53.544385,8,3,428,0.2,80,81.94,10.4,0.32
644,993.61,100,53.544385,-1,2,993.61,0.24,76,78.42,2.61,0.32
645,1123.6599,100,53.544385,9.33,4,1123.66,0.13,87,99.66,2.93,0.32
646,807.66003,100,53.544385,-1,0,807.66,0.28,72,61.31,4.39,0.32
647,1242.0701,100,53.544385,-1,5,1242.07,0.12,88,82.8,1.75,0.32
648,857,100,53.544385,-1,0,857,0.31,69,44.38,3.13,0.32
649,763.14,100,54.136232,-1,5,763.14,0.23,77,86.66,5.79,0.32
650,429,100,54.137337,15,2,429,0.27,73,38.67,9.75,0.32
651,644.11,100,54.137337,15,1,644.11,0.36,64,137.88,5.37,0.32
652,301,100,54.137337,-1,5,301,0.19,81,74.77,12.05,0.32
653,1024.13,100,54.137337,12,2,1024.13,0.24,76,106.02,2.21,0.32
654,1046,100,54.137337,12,0,1046,0.12,88,63.25,3.98,0.32
655,935,100,54.137337,8,0,935,0.09,91,48.39,5.63,0.32
656,675.74,100,54.137337,8,1,675.74,0.16,84,54.04,7.76,0.32
657,868.61005,100,54.777146,1.71,4,868.61,0.19,81,65.7,5.04,0.32
658,918.17,100,54.777146,-1,5,918.17,0.22,78,50.39,3.95,0.32
659,1155.39,100,54.777146,14,2,1155.39,0.15,85,82.22,2.23,0.32
660,498.07004,100,54.777146,-1,4,498.07,0.22,78,42.37,9.33,0.32
661,1049.3301,100,54.777146,14,3,1049.33,0.17,83,84.81,3.15,0.32
662,513.76,100,54.777146,0,2,513.76,0.2,80,66.82,9.33,0.32
663,846.82,100,54.777146,10.33,4,846.82,0.3,70,83.24,3.47,0.32
664,464.91,100,54.777146,0,4,464.91,0.31,69,47.48,8.81,0.32
665,1002.4,100,55.386193,14,2,1002.4,0.11,89,56.74,4.61,0.35
666,963.85004,100,55.386193,14.33,4,963.85,0.31,69,72.44,1.58,0.35
667,765.99,100,55.386193,-1,5,765.99,0.22,78,192.11,5.9,0.35
668,749,100,55.386193,0,3,749,0.15,85,76.12,7.01,0.35
669,808.56,100,55.386193,-1,5,808.56,0.19,81,100.51,5.78,0.35
670,690.49994,100,55.386193,12,0,690.5,0.17,83,50.49,7.48,0.35
671,704.8,100,55.386193,8,1,704.8,0.13,87,61.47,7.75,0.35
672,1028.9199,100,55.386193,14,2,1028.92,0.14,86,49.83,3.87,0.35
673,1069.4099,100,55.996598,-1,5,1069.41,0.16,84,72.14,3.08,0.34
674,643.14,100,55.996598,-1,5,643.14,0.19,81,76.42,7.83,0.34
675,812.0901,100,55.996598,14,2,812.09,0.14,86,51.93,6.39,0.34
676,1044,100,55.996598,-1,5,1044,0.12,88,81.56,4,0.34
677,661,100,55.996598,12,0,661,0.07,93,96.9,8.82,0.34
678,1152.42,100,55.996598,14,2,1152.42,0.19,81,87.89,1.54,0.34
679,1068.81,100,55.996598,14,2,1068.81,0.15,85,46.46,3.25,0.34
680,691.1599,100,55.996598,-1,0,691.16,0.27,73,71.26,6.16,0.34
681,833.93,100,56.612205,8,3,833.93,0.11,89,80.57,6.51,0.33
682,910.5,100,56.612205,15,3,910.5,0.21,79,83.06,4.21,0.33
683,883.76996,100,56.612205,15,3,883.77,0.19,81,64.5,4.85,0.33
684,835,100,56.612205,8,1,835,0.13,87,59.37,6.25,0.33
685,894.17,100,56.612205,12,0,894.17,0.22,78,84.9,4.25,0.33
686,641,100,56.612205,0,4,641,0.19,81,73.85,7.85,0.33
687,638,100,56.612205,8,1,638,0.18,82,57.44,8,0.33
688,958.30005,100,56.612205,15,1,958.3,0.22,78,82.36,3.43,0.33
689,915.59,100,57.234188,12,0,915.59,0.21,79,52.98,4.14,0.34
690,1041.41,100,57.234188,-1,5,1041.41,0.09,91,71.43,4.46,0.34
691,837.93994,100,57.234188,2.67,4,837.94,0.2,80,55.06,5.28,0.34
692,940.36,100,57.234188,-1,4,940.36,0.33,67,49.71,1.47,0.34
693,884.59,100,57.234188,1.33,4,884.59,0.09,91,64.78,6.18,0.34
694,791.8299,100,57.234188,15,2,791.83,0.21,79,47.17,5.71,0.34
695,846.83,100,57.234188,12,3,846.83,0.17,83,65.29,5.59,0.34
696,473,100,57.234188,0,4,473,0.15,85,66.61,10.26,0.34
697,899,100,57.835509,15,1,899,0.25,75,99.63,3.68,0.33
698,668.72,100,57.835509,8,0,668.72,0.16,84,69.28,7.85,0.33
699,471,100,57.835509,0,2,471,0.13,87,75.63,10.44,0.33
700,973.17993,100,57.835509,14.6,4,973.18,0.31,69,79.23,1.45,0.33
701,1178.5,100,57.835509,12,1,1178.5,0.12,88,53.18,2.47,0.33
702,706,100,57.835509,-1,5,706,0.22,78,62.36,6.67,0.33
703,316,100,57.835509,8,2,316,0.2,80,65.94,11.8,0.33
704,867.33997,100,57.835509,8,4,867.34,0.25,75,67.4,4.1,0.33
705,680.61,100,58.432215,0,2,680.61,0.2,80,41.45,7.24,0.29
706,772.57,100,58.432215,8,1,772.57,0.37,63,63.58,3.15,0.29
707,876.97003,100,58.432215,9,4,876.97,0.32,68,41.38,2.63,0.29
708,1026.46,100,58.432215,-1,5,1026.46,0.22,78,47.71,2.56,0.29
709,1088.86,100,58.432215,-1,5,1088.86,0.16,84,80.71,2.85,0.29
710,924,100,58.432215,14,2,924,0.14,86,44.89,5.09,0.29
711,1067.5,100,58.432215,12,2,1067.5,0.18,82,86.05,2.76,0.29
712,901,100,58.432215,12,2,901,0.11,89,61.27,5.75,0.29
713,926.74,100,59.055929,12,3,926.74,0.05,95,99.95,6.19,0.3
