1,356.19,0.59,41.0,190.06,5.87,0.41
1,484.89,0.48,52.0,183.51,5.75,0.41
1,363.99,0.58,42.0,172.68,5.95,0.41
1,294.2,0.65,35.0,174.36,5.74,0.41
1,299.85,0.64,36.0,162.76,5.89,0.41
1,416.56,0.54,46.0,167.9,5.77,0.41

1,346.18,0.59,41.0,150.96,6.12,0.41
2,479.02,0.63,37.0,216.57,1.35,0.36

3,116.51,0.55,45.0,276.37,12.19,0.31
4,55.5,0.51,49.0,162.35,13.83,0.32


4,68.87,0.55,45.0,208.97,13.25,0.32
5,217.08,0.69,31.0,277.32,6.77,0.44

6,275.34,0.59,41.0,221.83,7.85,0.38
7,615.6,0.52,48.0,191.23,2.09,0.31
7,386.4,0.54,46.0,210.53,6.43,0.31

7,20.81,0.58,42.0,192.96,14.12,0.31
8,265.48,0.65,35.0,158.39,6.56,0.3188,711.91,0.47,53.0,234.03,1.68,0.32
8,349.42,0.57,43.0,225.89,6.55,0.31
8,113.47,0.58,42.0,206.34,11.92,0.32
9,165.39,0.51,49.0,258.82,11.58,0.39
9,93.08,0.58,42.0,245.77,12.4,0.39

9,381.95,0.53,47.0,121.45,6.75,0.39
10,-38.23,0.56,44.0,293.54,15.6,0.42

11,215.0,0.65,35.0,127.4,8.0,0.38
11,114.39,0.5,50.0,217.84,12.71,0.38

11,501.46,0.6,40.0,188.71,1.96,0.38
12,218.17,0.65,35.0,221.45,7.91,0.34
12,352.09,0.59,41.0,182.96,5.97,0.34
12,49.64,0.61,39.0,172.13,13.16,0.34
13,425.52,0.48,52.0,296.83,6.89,0.38
13,96.67,0.59,41.0,205.79,12.2,0.38

13,-9.77,0.42,58.0,210.17,15.44,0.38
14,238.72,0.63,37.0,174.82,7.85,0.3414,-49.0,0.49,51.0,203.27,16.0,0.34

15,242.0,0.62,38.0,214.87,8.0,0.35

15,42.51,0.6,40.0,300.47,13.44,0.35

15,783.04,0.43,57.0,64.77,1.51,0.35
16,507.4,0.59,41.0,158.44,2.19,0.35

16,-61.0,0.61,39.0,229.43,16.0,0.35
16,20.01,0.6,40.0,155.57,14.0,0.35
16,65.87,0.58,42.0,219.67,13.05,0.35
