1,56.0,0.15
1,62.0,0.15
1,68.0,0.15
2,40.0,0.17
2,30.0,0.17
2,26.0,0.17
2,44.0,0.17
2,36.0,0.17
3,62.0,0.18
3,66.0,0.18
4,48.0,0.16
4,54.0,0.16
5,82.0,0.15
5,62.0,0.15
6,64.0,0.15
6,66.0,0.15
6,56.0,0.15
6,68.0,0.15
7,46.0,0.15
7,50.0,0.15
7,50.0,0.15
7,62.0,0.15
8,58.0,0.16
8,56.0,0.16
9,58.0,0.16
9,48.0,0.16
10,58.0,0.16
10,42.0,0.16
11,50.0,0.15
12,52.0,0.16
12,36.0,0.16
12,42.0,0.16
13,62.0,0.17
13,60.0,0.17
13,58.0,0.17
14,58.0,0.15
14,54.0,0.15
14,70.0,0.15
15,64.0,0.16
15,78.0,0.16
16,50.0,0.16
16,64.0,0.16
17,48.0,0.16
17,52.0,0.16
18,36.0,0.16
18,38.0,0.16
19,50.0,0.16
19,60.0,0.16
19,62.0,0.16
19,64.0,0.16
20,58.0,0.17
20,72.0,0.17
20,68.0,0.17
21,68.0,8.13
21,54.0,8.13
21,58.0,8.13
21,70.0,8.13
21,58.0,8.13
22,82.0,0.15
22,80.0,0.15
22,90.0,0.15
22,76.0,0.15
23,68.0,0.15
23,56.0,0.15
23,60.0,0.15
23,70.0,0.15
24,50.0,0.14
24,56.0,0.14
25,76.0,0.14
25,82.0,0.14
25,76.0,0.14
26,84.0,0.14
26,80.0,0.14
26,88.0,0.14
26,70.0,0.14
26,86.0,0.14
27,54.0,0.15
27,44.0,0.15
27,44.0,0.15
27,44.0,0.15
27,60.0,0.15
28,84.0,0.15
28,76.0,0.15
28,80.0,0.15
29,62.0,0.15
29,70.0,0.15
29,80.0,0.15
29,84.0,0.15
29,72.0,0.15
30,80.0,0.15
30,70.0,0.15
30,80.0,0.15
30,76.0,0.15
30,84.0,0.15
31,64.0,0.14
31,68.0,0.14
32,82.0,0.14
32,84.0,0.14
32,84.0,0.14
33,78.0,0.14
33,82.0,0.14
34,80.0,0.15
34,92.0,0.14
34,74.0,0.14
34,76.0,0.14
35,80.0,0.14
35,88.0,0.14
35,94.0,0.14
35,96.0,0.14
36,88.0,0.14
36,94.0,0.14
37,94.0,0.14
37,82.0,0.14
37,86.0,0.14
37,92.0,0.14
38,50.0,0.14
38,66.0,0.14
38,48.0,0.14
38,64.0,0.14
39,32.0,0.14
39,44.0,0.14
39,32.0,0.14
40,88.0,0.16
40,78.0,0.16
40,82.0,0.16
41,76.0,8.43
41,76.0,8.43
41,72.0,8.43
42,78.0,0.15
42,88.0,0.15
42,74.0,0.15
42,82.0,0.15
42,78.0,0.15
43,78.0,0.15
43,82.0,0.15
43,80.0,0.15
44,90.0,0.15
44,94.0,0.15
44,86.0,0.15
44,92.0,0.15
45,96.0,0.14
45,96.0,0.14
45,90.0,0.14
45,96.0,0.14
45,92.0,0.14
45,98.0,0.14
46,86.0,0.14
46,88.0,0.14
46,90.0,0.14
46,88.0,0.14
46,82.0,0.14
46,92.0,0.14
47,88.0,0.15
47,90.0,0.15
47,88.0,0.15
47,90.0,0.15
48,94.0,0.15

48,94.0,0.15
48,94.0,0.15
48,90.0,0.15
49,94.0,0.14
49,98.0,0.14
49,88.0,0.14
50,80.0,0.14
50,88.0,0.14
50,90.0,0.14
50,68.0,0.14
51,80.0,0.16
52,84.0,0.19
52,86.0,0.19
52,86.0,0.19
53,86.0,0.16

53,90.0,0.16
54,94.0,0.15
54,90.0,0.15
54,84.0,0.15
54,90.0,0.15
55,68.0,0.15
55,60.0,0.15
55,64.0,0.15
55,58.0,0.15
55,62.0,0.15
