1,34.0,0.2
1,32.0,0.2
2,48.0,0.15
2,50.0,0.15
2,42.0,0.15
3,66.0,0.16
3,54.0,0.16
3,64.0,0.16
4,46.0,0.14
4,40.0,0.14
4,38.0,0.14
5,16.0,0.15
5,18.0,0.15
5,8.0,0.15
6,66.0,0.15
6,72.0,0.15
6,74.0,0.15
6,70.0,0.15
7,62.0,0.18
8,78.0,0.18
8,80.0,0.18
9,74.0,0.15
9,74.0,0.15
9,70.0,0.15
9,74.0,0.15
10,70.0,0.15
10,74.0,0.15
10,70.0,0.15
10,72.0,0.15
11,62.0,0.15
12,8.0,0.16
12,8.0,0.16
13,22.0,0.15
13,22.0,0.15
14,80.0,0.15
14,80.0,0.15
14,78.0,0.15
15,64.0,0.15
15,66.0,0.15
15,64.0,0.15
15,66.0,0.15
16,56.0,0.15
16,54.0,0.15
16,56.0,0.15
17,72.0,0.16
17,72.0,0.16
17,72.0,0.16
18,16.0,0.15
18,14.0,0.15
18,12.0,0.15
19,76.0,0.15
19,74.0,0.15
19,74.0,0.15
20,20.0,0.15
20,22.0,0.15
20,22.0,0.15
21,78.0,0.15
21,78.0,0.15
21,78.0,0.15
22,78.0,0.15
22,80.0,0.15
22,80.0,0.15
23,74.0,0.16
23,74.0,0.16
24,50.0,0.15
24,50.0,0.15
24,50.0,0.15
24,50.0,0.15
25,70.0,0.15
25,72.0,0.15
25,70.0,0.15
25,70.0,0.15
26,74.0,0.15
26,76.0,0.15
26,74.0,0.15
27,84.0,0.16
27,86.0,0.15
27,86.0,0.15
28,78.0,0.15
28,76.0,0.15
29,74.0,0.16
29,76.0,0.16
29,76.0,0.16
30,82.0,0.14
30,80.0,0.14
30,82.0,0.14
31,56.0,0.15
31,52.0,0.15
31,56.0,0.15
32,74.0,0.15
32,74.0,0.15
32,74.0,0.15
33,68.0,0.15
33,68.0,0.15
33,66.0,0.15
33,68.0,0.15
34,60.0,0.15
34,58.0,0.15
35,72.0,0.15
35,72.0,0.15
35,72.0,0.15
36,70.0,0.16
36,70.0,0.15
36,70.0,0.16
36,70.0,0.16
37,74.0,0.16
37,72.0,0.16
37,74.0,0.16
37,74.0,0.16
37,74.0,0.16
38,10.0,0.15
38,10.0,0.15
38,10.0,0.15
39,68.0,0.15
39,68.0,0.15
39,66.0,0.15
39,68.0,0.15
40,74.0,0.14
40,74.0,0.14
40,74.0,0.14
41,32.0,0.15
41,32.0,0.15
42,44.0,0.16
42,44.0,0.16
42,44.0,0.16
43,16.0,0.16
43,16.0,0.16
43,16.0,0.16
44,66.0,0.15
44,66.0,0.15
44,66.0,0.15
45,80.0,0.15
45,80.0,0.15
45,80.0,0.15
46,62.0,0.15
46,62.0,0.15
46,62.0,0.15
47,26.0,0.15
47,26.0,0.15
48,48.0,0.16
48,46.0,0.16
48,48.0,0.16
48,48.0,0.16
49,76.0,0.15
49,76.0,0.15
50,58.0,0.15
50,58.0,0.15
51,70.0,0.14
51,70.0,0.14
51,70.0,0.14
52,82.0,0.15
52,82.0,0.15
52,82.0,0.15
52,82.0,0.15
53,82.0,0.15
53,82.0,0.15
54,74.0,0.15
54,74.0,0.15
54,74.0,0.15
55,26.0,0.16
56,80.0,0.15
56,80.0,0.15
56,80.0,0.15
56,80.0,0.15
57,78.0,0.15
57,78.0,0.15
57,80.0,0.15
57,78.0,0.15
57,78.0,0.15
58,24.0,0.15
58,24.0,0.15
58,26.0,0.15
58,24.0,0.15
59,28.0,0.14
59,30.0,0.14
59,30.0,0.14
60,40.0,0.14
60,40.0,0.14
60,40.0,0.14
61,80.0,0.16
61,80.0,0.16
61,80.0,0.16
62,80.0,0.16
62,80.0,0.16
63,60.0,0.15
63,60.0,0.15
63,60.0,0.15
64,18.0,0.15
64,18.0,0.15
65,82.0,0.15
65,82.0,0.15
65,82.0,0.15
66,74.0,0.14
66,74.0,0.14
67,60.0,0.16
67,60.0,0.16
68,74.0,0.15
68,74.0,0.15
69,54.0,0.15
69,54.0,0.15
70,72.0,0.15
70,72.0,0.15
70,72.0,0.15
71,66.0,0.15
71,66.0,0.15
72,28.0,0.16
72,28.0,0.16
72,28.0,0.16
73,72.0,0.15
73,72.0,0.15
74,72.0,0.16
74,72.0,0.16
74,72.0,0.16
74,72.0,0.16
74,72.0,0.16
75,74.0,0.14
75,74.0,0.14
75,74.0,0.14
76,82.0,0.15
76,82.0,0.15
76,82.0,0.15
77,2.0,0.15
77,2.0,0.15
77,2.0,0.15
78,78.0,0.15
78,78.0,0.15
78,78.0,0.15
78,78.0,0.15
79,20.0,0.15
79,20.0,0.15
79,20.0,0.15
80,30.0,0.16
80,30.0,0.16
81,22.0,0.16
81,22.0,0.16
81,22.0,0.16
82,20.0,0.16
82,20.0,0.16
82,20.0,0.16
83,30.0,0.15
83,30.0,0.15
84,78.0,0.15
84,78.0,0.15
84,78.0,0.15
85,18.0,0.15
85,18.0,0.15
85,18.0,0.15
86,70.0,0.16
86,70.0,0.16
86,70.0,0.16
86,70.0,0.16
87,66.0,0.15
87,66.0,0.15
87,66.0,0.15
87,66.0,0.15
87,66.0,0.15
88,70.0,0.17
88,70.0,0.17
88,70.0,0.17
89,70.0,0.15
90,56.0,0.15
90,56.0,0.15
90,56.0,0.15
91,72.0,0.14
91,72.0,0.14
91,72.0,0.14
92,62.0,0.17
92,62.0,0.17
92,62.0,0.17
93,76.0,0.18
93,76.0,0.18
93,76.0,0.18
94,38.0,0.15
94,38.0,0.15
94,38.0,0.15
94,38.0,0.15
95,82.0,0.14
95,82.0,0.14
95,82.0,0.14
96,18.0,0.14
96,18.0,0.14
96,18.0,0.14
96,18.0,0.14
97,86.0,0.15
97,86.0,0.15
98,28.0,0.16
98,28.0,0.16
98,28.0,0.16
99,22.0,0.15
99,22.0,0.15
100,62.0,0.15
100,62.0,0.15
100,62.0,0.15
101,76.0,0.15
101,76.0,0.15
102,44.0,0.15
103,0.0,0.15
103,0.0,0.15
103,0.0,0.15
104,72.0,0.15
104,72.0,0.15
105,48.0,0.16
105,48.0,0.16
106,50.0,0.15
106,50.0,0.15
106,50.0,0.15
107,4.0,0.16
107,4.0,0.16
107,4.0,0.16
108,74.0,0.15
108,74.0,0.15
108,74.0,0.15
109,78.0,0.15
109,78.0,0.15
109,78.0,0.15
110,-14.0,0.15
110,-14.0,0.15
110,-14.0,0.15
111,80.0,0.16
112,78.0,0.16
112,78.0,0.16
112,78.0,0.16
112,78.0,0.16
113,70.0,0.15
113,70.0,0.15
113,70.0,0.15
113,70.0,0.15
114,22.0,0.14
114,22.0,0.14
114,22.0,0.14
114,22.0,0.14
115,80.0,0.15
115,80.0,0.15
115,80.0,0.15
116,58.0,0.15
116,58.0,0.15
116,58.0,0.15
117,12.0,0.17
117,12.0,0.17
117,12.0,0.17
117,12.0,0.17
118,6.0,0.15
118,6.0,0.15
119,76.0,0.14
119,76.0,0.14
119,76.0,0.14
120,36.0,0.14
120,36.0,0.14
120,36.0,0.14
120,36.0,0.14
121,22.0,0.14
121,22.0,0.15
121,22.0,0.14
122,26.0,0.16
122,26.0,0.16
122,26.0,0.16
122,26.0,0.16
123,68.0,0.16
123,64.0,0.16
124,66.0,0.15
124,66.0,0.15
124,66.0,0.15
125,82.0,0.15
125,82.0,0.15
125,82.0,0.15
125,82.0,0.15
126,72.0,0.15
126,72.0,0.15
126,72.0,0.15
126,72.0,0.15
127,84.0,0.15
127,84.0,0.15
127,84.0,0.15
128,66.0,0.15
128,66.0,0.15
128,66.0,0.15
129,70.0,0.15
129,70.0,0.15
129,70.0,0.15
130,76.0,0.16
130,76.0,0.16
130,76.0,0.16
131,66.0,0.15
