episode,reward,ep_block_prob,ep_accepted_requests,avg_latency,executionTime
77.0,48.0,0.18,82.0,99.54,0.31
777.0,48.0,0.18,82.0,120.99,0.31
77.0,50.0,0.17,83.0,121.28,0.3
77.0,24.0,0.23,77.0,61.83,0.3
78.0,24.0,0.26,74.0,95.81,0.26
78.0,56.0,0.18,82.0,54.37,0.26
78.0,48.0,0.26,74.0,137.89,0.26
78.0,50.0,0.21,79.0,100.92,0.26
78.0,40.0,0.23,77.0,102.22,0.26
78.0,28.0,0.27,73.0,99.09,0.26
79.0,40.0,0.21,79.0,63.97,0.28
79.0,48.0,0.19,81.0,80.59,0.28
79.0,40.0,0.18,82.0,70.51,0.27
79.0,54.0,0.18,82.0,41.9,0.27
79.0,34.0,0.22,78.0,109.72,0.28
79.0,22.0,0.27,73.0,108.05,0.28
80.0,48.0,0.2,80.0,99.87,0.27
80.0,38.0,0.23,77.0,81.31,0.27
80.0,38.0,0.22,78.0,78.35,0.27
80.0,36.0,0.23,77.0,115.08,0.27
80.0,42.0,0.2,80.0,46.55,0.27
80.0,22.0,0.3,70.0,134.29,0.27
80.0,40.0,0.21,79.0,108.91,0.27
81.0,22.0,0.25,75.0,109.45,0.28
81.0,52.0,0.15,85.0,61.42,0.28
82.0,42.0,0.17,83.0,60.37,0.27
82.0,60.0,0.13,87.0,84.71,0.27
82.0,50.0,0.2,80.0,55.03,0.27
82.0,16.0,0.28,72.0,70.94,0.27
82.0,54.0,0.2,80.0,86.12,0.27
83.0,50.0,0.21,79.0,103.0,0.27
83.0,42.0,0.21,79.0,58.36,0.27
83.0,42.0,0.19,81.0,70.11,0.27
83.0,48.0,0.25,75.0,60.0,0.27
83.0,44.0,0.21,79.0,138.05,0.27
84.0,52.0,0.16,84.0,63.37,0.27
84.0,42.0,0.18,82.0,95.74,0.27
84.0,46.0,0.21,79.0,51.4,0.27
84.0,56.0,0.19,81.0,45.85,0.27
85.0,50.0,0.2,80.0,44.68,0.32
85.0,52.0,0.17,83.0,46.91,0.32
85.0,64.0,0.11,89.0,45.16,0.32
86.0,56.0,0.16,84.0,75.33,0.29
86.0,60.0,0.16,84.0,110.15,0.29
86.0,44.0,0.15,85.0,102.34,0.29
87.0,60.0,0.14,86.0,48.7,0.29
87.0,54.0,0.18,82.0,111.81,0.29
87.0,48.0,0.17,83.0,77.31,0.29
88.0,26.0,0.24,76.0,92.53,0.28
88.0,42.0,0.22,78.0,77.54,0.28
88.0,38.0,0.22,78.0,78.36,0.28
89.0,38.0,0.21,79.0,131.98,0.38
89.0,48.0,0.2,80.0,59.44,0.38
89.0,36.0,0.19,81.0,91.7,0.38
90.0,34.0,0.22,78.0,117.4,0.32
91.0,36.0,0.26,74.0,106.25,0.32
91.0,50.0,0.19,81.0,60.52,0.32
91.0,56.0,0.15,85.0,87.0,0.32
92.0,46.0,0.22,78.0,122.27,0.26
92.0,24.0,0.24,76.0,77.08,0.26
93.0,52.0,0.14,86.0,47.46,0.29
93.0,42.0,0.14,86.0,95.89,0.29
93.0,54.0,0.17,83.0,101.68,0.29
93.0,50.0,0.18,82.0,96.52,0.29
94.0,32.0,0.21,79.0,84.84,0.29
94.0,18.0,0.28,72.0,61.84,0.29
94.0,52.0,0.18,82.0,89.72,0.29
95.0,48.0,0.2,80.0,70.31,0.26
95.0,52.0,0.21,79.0,60.84,0.26
95.0,56.0,0.2,80.0,72.44,0.26
95.0,54.0,0.13,87.0,62.47,0.26
96.0,36.0,0.2,80.0,39.6,0.26
96.0,46.0,0.19,81.0,119.79,0.26
96.0,24.0,0.26,74.0,134.5,0.26
97.0,56.0,0.2,80.0,76.47,0.26
97.0,62.0,0.14,86.0,46.92,0.26
97.0,50.0,0.18,82.0,64.16,0.26
97.0,62.0,0.14,86.0,87.69,0.26
97.0,70.0,0.13,87.0,38.65,0.26
98.0,38.0,0.21,79.0,104.71,0.27
98.0,10.0,0.32,68.0,168.7,0.27
98.0,50.0,0.21,79.0,51.8,0.27
98.0,58.0,0.15,85.0,41.79,0.27
98.0,26.0,0.23,77.0,92.02,0.27
99.0,54.0,0.17,83.0,131.09,0.28
99.0,32.0,0.25,75.0,130.0,0.28
99.0,34.0,0.23,77.0,57.7,0.28
99.0,46.0,0.15,85.0,62.94,0.28
99.0,60.0,0.17,83.0,66.93,0.28
99.0,42.0,0.19,81.0,74.21,0.28
100.0,8.0,0.34,66.0,102.43,0.28
100.0,36.0,0.19,81.0,77.4,0.28
100.0,34.0,0.21,79.0,85.07,0.28
101.0,44.0,0.19,81.0,99.13,0.34
101.0,38.0,0.24,76.0,105.09,0.34
