episode,reward,ep_block_prob,ep_accepted_requests,avg_latency,executionTime
218,92.0,0.03,97.0,26.22,0.26
218,96.0,0.0,100.0,20.39,0.26
219,48.0,0.26,74.0,10.02,0.27
219,48.0,0.21,79.0,57.54,0.27
219,98.0,0.0,100.0,11.53,0.27
220,92.0,0.02,98.0,33.14,0.28
220,70.0,0.14,86.0,35.82,0.28
221,96.0,0.0,100.0,30.7,0.3

221,86.0,0.02,98.0,34.29,0.3
221,94.0,0.02,98.0,22.17,0.3
222,96.0,0.02,98.0,28.34,0.28
222,96.0,0.0,100.0,35.27,0.28
222,82.0,0.07,93.0,29.65,0.28
222,90.0,0.05,95.0,20.12,0.28
222,36.0,0.25,75.0,50.85,0.29
223,96.0,0.01,99.0,23.21,0.27
223,74.0,0.09,91.0,40.95,0.27
223,84.0,0.08,92.0,19.46,0.27
224,94.0,0.03,97.0,26.4,0.31

224,98.0,0.0,100.0,17.0,0.31

225,60.0,0.16,84.0,41.33,0.27
225,92.0,0.02,98.0,31.42,0.27
225,86.0,0.01,99.0,45.24,0.27
226,90.0,0.04,96.0,21.54,0.27
226,54.0,0.17,83.0,38.38,0.27
227,90.0,0.03,97.0,23.64,0.28
227,94.0,0.01,99.0,30.63,0.28
228,94.0,0.01,99.0,14.98,0.27
228,88.0,0.03,97.0,32.08,0.27
228,90.0,0.01,99.0,30.46,0.27
229,88.0,0.02,98.0,56.12,0.27
229,88.0,0.02,98.0,37.29,0.27
229,94.0,0.02,98.0,52.22,0.27
230,80.0,0.06,94.0,32.67,0.29
230,90.0,0.03,97.0,22.63,0.29
230,90.0,0.04,96.0,25.35,0.29
231,68.0,0.14,86.0,27.47,0.29
231,98.0,0.0,100.0,13.07,0.29
231,96.0,0.02,98.0,13.89,0.29
231,90.0,0.0,100.0,35.44,0.29
232,86.0,0.05,95.0,23.28,0.3
