episode,reward,ep_block_prob,ep_accepted_requests,avg_latency,executionTime
44,88.0,0.01,99.0,31.11,9.56
144,90.0,0.01,99.0,31.6,9.56
145,82.0,0.02,98.0,43.87,0.25
145,70.0,0.01,99.0,84.25,0.25
145,74.0,0.02,98.0,60.64,0.25
145,94.0,0.0,100.0,36.85,0.25
145,90.0,0.01,99.0,48.14,0.25
145,70.0,0.03,97.0,51.8,0.25
145,76.0,0.03,97.0,63.85,0.25
146,96.0,0.01,99.0,34.14,0.28
146,96.0,0.01,99.0,33.12,0.28
146,76.0,0.02,98.0,67.45,0.28
146,86.0,0.02,98.0,41.55,0.28
147,98.0,0.0,100.0,33.56,0.29
147,86.0,0.01,99.0,47.46,0.29
147,90.0,0.0,100.0,24.51,0.29
147,94.0,0.0,100.0,24.84,0.29
147,90.0,0.0,100.0,56.61,0.29
147,78.0,0.01,99.0,76.61,0.29
147,94.0,0.0,100.0,41.32,0.29
148,86.0,0.03,97.0,41.97,0.28
148,62.0,0.0,100.0,82.86,0.28
148,82.0,0.01,99.0,49.97,0.28
148,64.0,0.03,97.0,80.74,0.28
149,88.0,0.0,100.0,53.63,0.24
149,76.0,0.0,100.0,72.0,0.24
149,96.0,0.02,98.0,44.16,0.24
150,70.0,0.03,97.0,64.38,0.27
150,80.0,0.01,99.0,54.69,0.27
150,96.0,0.01,99.0,22.79,0.27
150,80.0,0.02,98.0,59.68,0.27
151,92.0,0.01,99.0,30.86,0.28
152,66.0,0.03,97.0,77.86,0.32
152,98.0,0.0,100.0,44.06,0.32
152,88.0,0.02,98.0,34.21,0.32
153,76.0,0.0,100.0,66.5,0.29

153,92.0,0.02,98.0,39.5,0.29
153,86.0,0.02,98.0,47.04,0.29
153,94.0,0.0,100.0,32.72,0.29
153,90.0,0.0,100.0,45.16,0.29
153,72.0,0.02,98.0,68.55,0.29
154,92.0,0.0,100.0,37.45,0.31
154,58.0,0.01,99.0,84.81,0.31
155,88.0,0.0,100.0,46.72,0.31
155,94.0,0.01,99.0,31.06,0.31
156,72.0,0.01,99.0,63.85,0.32
156,70.0,0.03,97.0,88.87,0.32
156,80.0,0.02,98.0,48.9,0.32
157,94.0,0.0,100.0,37.61,0.3
157,88.0,0.01,99.0,50.32,0.3

157,74.0,0.01,99.0,61.78,0.31
157,86.0,0.0,100.0,49.04,0.31
157,88.0,0.03,97.0,33.32,0.3
158,72.0,0.03,97.0,73.89,0.3
158,94.0,0.01,99.0,31.64,0.3
158,92.0,0.0,100.0,40.62,0.3
158,96.0,0.0,100.0,43.6,0.3
158,86.0,0.01,99.0,48.96,0.3
158,90.0,0.01,99.0,32.98,0.3
159,94.0,0.0,100.0,35.14,0.28
159,66.0,0.01,99.0,70.28,0.29
159,84.0,0.02,98.0,44.07,0.28
159,72.0,0.04,96.0,58.49,0.29
159,84.0,0.01,99.0,44.65,0.28
160,86.0,0.01,99.0,44.93,0.28
160,86.0,0.01,99.0,46.3,0.28

160,80.0,0.01,99.0,51.59,0.28
161,96.0,0.0,100.0,46.95,0.29
161,90.0,0.01,99.0,58.37,0.29
161,70.0,0.03,97.0,68.55,0.29
161,92.0,0.01,99.0,30.85,0.29
161,72.0,0.04,96.0,79.69,0.29
162,94.0,0.02,98.0,28.94,0.25
162,80.0,0.02,98.0,40.54,0.25
162,76.0,0.02,98.0,57.36,0.25
162,90.0,0.02,98.0,42.76,0.25
163,96.0,0.02,98.0,22.71,0.25
163,92.0,0.0,100.0,41.57,0.25
163,70.0,0.04,96.0,81.01,0.25
163,92.0,0.03,97.0,39.66,0.25
163,96.0,0.0,100.0,35.02,0.25
163,68.0,0.03,97.0,59.05,0.25
164,92.0,0.0,100.0,40.37,10.02
164,90.0,0.0,100.0,48.91,10.02
64,82.0,0.03,97.0,55.34,10.02
164,66.0,0.03,97.0,65.87,10.02
165,82.0,0.0,100.0,53.71,0.38
165,88.0,0.02,98.0,37.01,0.38
166,86.0,0.0,100.0,63.26,0.36
166,84.0,0.02,98.0,59.34,0.36
166,96.0,0.0,100.0,39.5,0.36

167,84.0,0.02,98.0,56.76,0.41
167,96.0,0.01,99.0,30.31,0.41
168,88.0,0.02,98.0,65.37,0.35
168,94.0,0.0,100.0,50.88,0.35
168,82.0,0.0,100.0,66.84,0.35
169,88.0,0.0,100.0,51.23,0.4
169,56.0,0.0,100.0,85.78,0.4
169,64.0,0.01,99.0,89.65,0.4
169,92.0,0.0,100.0,32.27,0.4
170,88.0,0.04,96.0,34.4,0.37
170,90.0,0.0,100.0,42.19,0.37
170,88.0,0.01,99.0,44.58,0.37
170,78.0,0.04,96.0,62.49,0.37
170,86.0,0.0,100.0,47.9,0.37
170,86.0,0.0,100.0,61.32,0.37
171,74.0,0.02,98.0,67.66,0.3
171,88.0,0.01,99.0,43.34,0.3
171,88.0,0.01,99.0,42.7,0.3
171,84.0,0.0,100.0,49.11,0.3
172,84.0,0.0,100.0,53.58,0.31
72,86.0,0.02,98.0,37.51,0.31
173,94.0,0.0,100.0,32.31,0.43
173,92.0,0.0,100.0,36.98,0.43
173,90.0,0.0,100.0,57.08,0.43
173,92.0,0.0,100.0,34.61,0.43
173,90.0,0.0,100.0,63.3,0.43
174,94.0,0.0,100.0,47.83,0.34
174,80.0,0.0,100.0,61.34,0.34
174,80.0,0.01,99.0,75.8,0.34
174,76.0,0.0,100.0,71.85,0.34
174,78.0,0.01,99.0,57.8,0.34

175,98.0,0.0,100.0,33.85,0.43
175,78.0,0.0,100.0,57.22,0.43
175,86.0,0.01,99.0,38.74,0.43
176,82.0,0.03,97.0,56.97,0.36
176,80.0,0.01,99.0,58.75,0.36
176,64.0,0.01,99.0,82.65,0.36
177,96.0,0.0,100.0,41.37,0.35
177,84.0,0.0,100.0,59.18,0.35
177,84.0,0.02,98.0,57.62,0.35
177,74.0,0.01,99.0,71.93,0.35
178,80.0,0.02,98.0,49.27,0.29
178,94.0,0.0,100.0,34.09,0.29
179,76.0,0.02,98.0,58.08,0.34
179,84.0,0.0,100.0,53.12,0.34
179,82.0,0.0,100.0,58.05,0.34
179,98.0,0.01,99.0,16.8,0.34

179,86.0,0.02,98.0,47.46,0.34
180,96.0,0.0,100.0,27.29,0.43
180,92.0,0.01,99.0,34.4,0.43
180,78.0,0.01,99.0,51.44,0.43
181,72.0,0.01,99.0,70.65,0.32
181,84.0,0.0,100.0,52.34,0.33
181,92.0,0.0,100.0,30.29,0.32
182,82.0,0.01,99.0,41.72,0.31
182,88.0,0.0,100.0,64.37,0.31
182,94.0,0.01,99.0,40.44,0.31
182,94.0,0.01,99.0,26.7,0.31
183,88.0,0.0,100.0,53.97,0.3
183,82.0,0.0,100.0,75.12,0.3
183,68.0,0.01,99.0,76.54,0.3
183,94.0,0.0,100.0,52.32,0.3
184,86.0,0.02,98.0,36.48,0.28
184,84.0,0.01,99.0,50.63,0.28
184,88.0,0.03,97.0,52.7,0.28
184,56.0,0.03,97.0,104.81,0.28
184,94.0,0.02,98.0,18.71,0.28
185,100.0,0.0,100.0,36.88,9.33
185,80.0,0.03,97.0,49.01,9.33
185,90.0,0.02,98.0,58.37,9.33
185,84.0,0.01,99.0,42.77,9.33
185,94.0,0.0,100.0,34.89,9.33
186,82.0,0.02,98.0,61.5,0.25

186,86.0,0.05,95.0,47.5,0.25
186,94.0,0.0,100.0,43.04,0.25
187,80.0,0.0,100.0,52.53,0.25
187,94.0,0.0,100.0,24.41,0.25
187,76.0,0.01,99.0,71.65,0.25
188,96.0,0.0,100.0,40.05,0.3

188,86.0,0.01,99.0,62.9,0.3
188,82.0,0.02,98.0,62.3,0.3
188,92.0,0.0,100.0,36.39,0.3

188,90.0,0.0,100.0,54.14,0.3
189,90.0,0.0,100.0,34.82,0.25
189,86.0,0.01,99.0,64.55,0.26
189,86.0,0.02,98.0,34.36,0.25
189,74.0,0.0,100.0,82.28,0.25
189,84.0,0.01,99.0,62.56,0.26
189,60.0,0.01,99.0,82.53,0.25
190,90.0,0.0,100.0,35.28,0.33
190,94.0,0.02,98.0,16.11,0.33
190,76.0,0.04,96.0,79.97,0.33
191,90.0,0.01,99.0,37.31,0.29
191,92.0,0.0,100.0,48.25,0.29
191,62.0,0.01,99.0,92.26,0.29
191,94.0,0.02,98.0,32.64,0.29
191,86.0,0.02,98.0,51.17,0.29
191,82.0,0.01,99.0,73.28,0.29
192,86.0,0.01,99.0,50.71,0.26
192,94.0,0.02,98.0,50.56,0.26
192,72.0,0.01,99.0,68.59,0.26
192,88.0,0.02,98.0,39.87,0.26
193,94.0,0.01,99.0,38.93,0.25
193,78.0,0.02,98.0,59.19,0.25
193,84.0,0.0,100.0,52.85,0.25
193,80.0,0.0,100.0,83.02,0.25
193,90.0,0.0,100.0,40.93,0.25
194,76.0,0.0,100.0,72.15,0.24
194,76.0,0.0,100.0,56.5,0.24

194,84.0,0.0,100.0,65.47,0.24
195,88.0,0.01,99.0,41.61,0.26
195,94.0,0.0,100.0,25.2,0.26

195,94.0,0.01,99.0,33.94,0.26
195,96.0,0.01,99.0,34.56,0.26
196,88.0,0.03,97.0,32.98,0.24
196,96.0,0.0,100.0,28.1,0.24

197,88.0,0.01,99.0,45.35,0.27
197,94.0,0.0,100.0,30.86,0.27
197,98.0,0.01,99.0,33.66,0.27
197,78.0,0.01,99.0,55.48,0.27
197,94.0,0.01,99.0,37.78,0.27
198,90.0,0.02,98.0,42.28,0.25
198,82.0,0.01,99.0,59.47,0.25
198,92.0,0.01,99.0,27.16,0.25
199,86.0,0.0,100.0,51.15,0.25
199,86.0,0.01,99.0,53.66,0.25
200,96.0,0.0,100.0,53.22,0.25
200,78.0,0.0,100.0,74.87,0.25
200,82.0,0.02,98.0,58.62,0.25
200,74.0,0.01,99.0,61.29,0.25
201,78.0,0.01,99.0,59.04,0.26
201,90.0,0.0,100.0,29.27,0.26
201,86.0,0.02,98.0,32.78,0.26
201,98.0,0.0,100.0,48.8,0.26
202,96.0,0.02,98.0,24.39,0.25
202,86.0,0.0,100.0,57.97,0.25
202,100.0,0.0,100.0,31.41,0.25
203,78.0,0.01,99.0,43.64,0.25
203,90.0,0.0,100.0,49.28,0.25
203,98.0,0.0,100.0,40.85,0.25
203,88.0,0.01,99.0,41.52,0.25
203,96.0,0.0,100.0,30.51,0.25
204,66.0,0.0,100.0,71.33,0.25
204,70.0,0.0,100.0,66.24,0.25
205,96.0,0.0,100.0,38.82,8.97
205,88.0,0.0,100.0,60.32,8.97
205,100.0,0.0,100.0,27.57,8.97
205,86.0,0.01,99.0,39.37,8.97
205,94.0,0.0,100.0,35.72,8.97
205,78.0,0.01,99.0,64.37,8.97
206,82.0,0.0,100.0,52.73,0.24
206,90.0,0.0,100.0,44.96,0.24
206,78.0,0.03,97.0,61.21,0.24
206,86.0,0.02,98.0,42.5,0.24
207,76.0,0.0,100.0,53.75,0.25
207,86.0,0.0,100.0,46.38,0.25
207,86.0,0.0,100.0,41.87,0.25
208,84.0,0.01,99.0,40.62,0.24
208,86.0,0.01,99.0,37.31,0.24
208,72.0,0.01,99.0,80.24,0.24
209,94.0,0.0,100.0,27.47,0.24
209,86.0,0.01,99.0,42.31,0.24
209,80.0,0.0,100.0,66.76,0.24
210,88.0,0.0,100.0,52.39,0.23
210,90.0,0.02,98.0,31.71,0.23
210,98.0,0.0,100.0,36.93,0.23
210,92.0,0.01,99.0,46.84,0.23
211,86.0,0.01,99.0,45.94,0.25
211,88.0,0.0,100.0,65.6,0.25
211,68.0,0.03,97.0,59.12,0.25
211,90.0,0.0,100.0,25.69,0.25
211,82.0,0.0,100.0,77.4,0.25
212,82.0,0.01,99.0,48.78,0.24
212,80.0,0.02,98.0,40.2,0.24
212,92.0,0.0,100.0,45.11,0.24
212,92.0,0.0,100.0,46.81,0.24
212,90.0,0.01,99.0,45.63,0.24
213,70.0,0.02,98.0,87.31,0.24
213,80.0,0.0,100.0,74.48,0.24
213,82.0,0.01,99.0,59.88,0.24
213,82.0,0.01,99.0,44.98,0.24
213,96.0,0.0,100.0,19.09,0.24
214,86.0,0.02,98.0,44.46,0.23
214,96.0,0.01,99.0,30.65,0.23
214,100.0,0.0,100.0,24.58,0.23
214,94.0,0.0,100.0,25.4,0.23
215,82.0,0.0,100.0,51.31,0.23
215,92.0,0.0,100.0,46.23,0.23
215,92.0,0.02,98.0,43.75,0.23
215,80.0,0.01,99.0,60.81,0.23
216,94.0,0.01,99.0,35.27,0.24
216,98.0,0.0,100.0,28.12,0.24
216,90.0,0.01,99.0,41.97,0.25
216,84.0,0.03,97.0,58.61,0.25
217,88.0,0.0,100.0,39.32,0.23
217,84.0,0.0,100.0,51.69,0.23
217,94.0,0.03,97.0,21.11,0.23
217,86.0,0.0,100.0,58.8,0.23
217,74.0,0.0,100.0,68.79,0.23
217,98.0,0.0,100.0,22.71,0.23
217,88.0,0.0,100.0,39.24,0.23
218,90.0,0.0,100.0,39.74,0.23
218,86.0,0.0,100.0,57.44,0.23
218,76.0,0.02,98.0,81.6,0.23
218,92.0,0.0,100.0,29.0,0.23
218,90.0,0.01,99.0,34.85,0.23
218,92.0,0.02,98.0,32.07,0.23
219,94.0,0.01,99.0,14.6,0.25

219,88.0,0.0,100.0,46.45,0.25
219,92.0,0.01,99.0,50.56,0.25
219,86.0,0.01,99.0,38.23,0.25
219,82.0,0.01,99.0,68.51,0.25
219,96.0,0.0,100.0,36.66,0.25
219,90.0,0.01,99.0,35.62,0.25
220,90.0,0.01,99.0,37.68,0.23
220,82.0,0.0,100.0,64.39,0.23
220,82.0,0.02,98.0,44.98,0.23
220,84.0,0.0,100.0,43.83,0.23
220,98.0,0.0,100.0,29.88,0.23
220,88.0,0.02,98.0,34.13,0.23
220,92.0,0.01,99.0,68.81,0.23
221,88.0,0.0,100.0,50.03,0.24
221,92.0,0.0,100.0,42.31,0.24
221,80.0,0.03,97.0,54.56,0.24
221,82.0,0.0,100.0,59.03,0.24
222,90.0,0.0,100.0,47.25,0.24
222,86.0,0.0,100.0,50.25,0.24
222,94.0,0.01,99.0,33.93,0.24
222,88.0,0.02,98.0,35.75,0.24
223,72.0,0.04,96.0,44.11,0.25
2223,80.0,0.04,96.0,59.6,0.25
223,80.0,0.01,99.0,53.83,0.25
223,80.0,0.0,100.0,68.08,0.25
224,88.0,0.02,98.0,60.19,0.24
224,90.0,0.0,100.0,29.89,0.24
224,90.0,0.0,100.0,40.15,0.24
224,88.0,0.0,100.0,49.96,0.24
224,70.0,0.0,100.0,71.14,0.24

225,92.0,0.0,100.0,49.4,0.23


225,82.0,0.01,99.0,64.47,0.23
225,82.0,0.03,97.0,69.81,0.23
226,76.0,0.0,100.0,68.53,9.96
226,78.0,0.01,99.0,62.79,9.96
226,90.0,0.01,99.0,41.87,9.96
227,92.0,0.02,98.0,35.42,0.26
227,82.0,0.01,99.0,55.55,0.26
227,80.0,0.01,99.0,85.1,0.26
227,76.0,0.02,98.0,78.44,0.26
227,78.0,0.0,100.0,78.36,0.26
228,70.0,0.02,98.0,56.01,0.28
228,88.0,0.01,99.0,32.0,0.28
228,80.0,0.01,99.0,69.96,0.28
228,72.0,0.02,98.0,69.66,0.28
228,84.0,0.01,99.0,45.45,0.28
228,88.0,0.0,100.0,41.48,0.28
228,88.0,0.0,100.0,51.57,0.28
229,80.0,0.0,100.0,54.1,0.28
229,98.0,0.0,100.0,25.86,0.28
229,82.0,0.0,100.0,57.12,0.28
229,94.0,0.0,100.0,34.4,0.28
229,74.0,0.02,98.0,59.77,0.28
229,92.0,0.01,99.0,42.77,0.28
229,90.0,0.01,99.0,48.34,0.28
230,90.0,0.01,99.0,52.43,0.25
230,88.0,0.0,100.0,51.49,0.25
230,94.0,0.0,100.0,36.19,0.25
230,88.0,0.02,98.0,36.5,0.25
230,86.0,0.0,100.0,57.34,0.25
230,84.0,0.0,100.0,49.72,0.25
231,80.0,0.02,98.0,52.08,0.25
231,96.0,0.01,99.0,25.62,0.25
232,86.0,0.01,99.0,40.82,0.25
232,68.0,0.0,100.0,85.81,0.25
232,82.0,0.0,100.0,61.95,0.25
232,96.0,0.02,98.0,31.35,0.25
232,86.0,0.0,100.0,59.65,0.25
232,88.0,0.0,100.0,54.26,0.25
232,86.0,0.0,100.0,49.48,0.25
233,84.0,0.01,99.0,52.23,0.25
233,84.0,0.0,100.0,64.15,0.25
233,96.0,0.0,100.0,37.07,0.25
234,90.0,0.0,100.0,41.46,0.26
234,80.0,0.01,99.0,51.24,0.26
234,64.0,0.0,100.0,72.49,0.26
234,80.0,0.01,99.0,57.01,0.26
234,86.0,0.0,100.0,37.49,0.26
235,88.0,0.0,100.0,29.01,0.26
235,90.0,0.0,100.0,49.04,0.26
235,94.0,0.0,100.0,34.45,0.26
235,88.0,0.03,97.0,30.31,0.26
236,96.0,0.0,100.0,22.56,0.26
236,80.0,0.0,100.0,49.91,0.26
236,74.0,0.0,100.0,55.47,0.27
237,78.0,0.0,100.0,78.91,0.28
237,94.0,0.01,99.0,13.65,0.28
237,92.0,0.02,98.0,33.12,0.28
237,90.0,0.01,99.0,43.87,0.28
237,96.0,0.0,100.0,35.42,0.28
237,94.0,0.01,99.0,46.03,0.28
237,90.0,0.0,100.0,44.59,0.28
238,76.0,0.0,100.0,48.87,0.27
238,96.0,0.01,99.0,21.29,0.27
238,86.0,0.0,100.0,69.97,0.27
239,98.0,0.0,100.0,20.84,0.25
239,90.0,0.01,99.0,32.05,0.25
239,94.0,0.0,100.0,47.19,0.25
240,88.0,0.0,100.0,50.87,0.28
240,96.0,0.01,99.0,18.16,0.28
240,92.0,0.0,100.0,45.1,0.28

240,88.0,0.0,100.0,47.79,0.28
241,84.0,0.0,100.0,54.66,0.27
241,84.0,0.01,99.0,61.22,0.27
241,90.0,0.01,99.0,38.72,0.27
241,76.0,0.0,100.0,60.14,0.27
241,94.0,0.01,99.0,22.15,0.27
241,72.0,0.01,99.0,68.43,0.27
241,84.0,0.0,100.0,54.07,0.27
242,76.0,0.01,99.0,65.62,0.25
242,84.0,0.0,100.0,59.25,0.25
243,90.0,0.02,98.0,33.76,0.3
243,80.0,0.0,100.0,64.06,0.3
243,88.0,0.01,99.0,35.72,0.3
243,82.0,0.0,100.0,42.42,0.3
243,90.0,0.0,100.0,46.05,0.3
243,76.0,0.02,98.0,64.19,0.3
244,88.0,0.01,99.0,51.11,0.26
244,90.0,0.0,100.0,51.35,0.26
244,76.0,0.0,100.0,56.73,0.26
244,80.0,0.0,100.0,57.51,0.26
244,92.0,0.0,100.0,30.59,0.26
244,82.0,0.02,98.0,44.7,0.26
244,90.0,0.02,98.0,47.21,0.26
245,86.0,0.01,99.0,47.67,0.27
245,90.0,0.0,100.0,30.86,0.27
245,88.0,0.01,99.0,51.88,0.27
245,82.0,0.0,100.0,68.57,0.27
245,84.0,0.01,99.0,47.82,0.27
245,96.0,0.0,100.0,36.98,0.27
245,84.0,0.0,100.0,53.91,0.27
246,80.0,0.01,99.0,49.88,8.68
246,82.0,0.0,100.0,56.4,8.68

246,94.0,0.0,100.0,37.96,8.68
247,62.0,0.02,98.0,83.02,0.26
247,92.0,0.0,100.0,41.8,0.26

247,94.0,0.01,99.0,27.12,0.26
248,90.0,0.0,100.0,43.18,0.23
248,76.0,0.01,99.0,62.25,0.23
248,84.0,0.0,100.0,72.09,0.23
248,80.0,0.01,99.0,54.95,0.23
248,92.0,0.01,99.0,38.05,0.23
249,96.0,0.0,100.0,39.86,0.27

249,82.0,0.03,97.0,81.9,0.27
249,90.0,0.01,99.0,42.25,0.27
249,94.0,0.01,99.0,38.85,0.27
249,92.0,0.0,100.0,38.95,0.27
250,88.0,0.0,100.0,69.98,0.26
250,84.0,0.0,100.0,63.17,0.26
251,92.0,0.02,98.0,36.4,0.24

251,82.0,0.0,100.0,60.25,0.24
251,94.0,0.0,100.0,24.88,0.25
251,84.0,0.0,100.0,60.29,0.24
251,86.0,0.01,99.0,42.99,0.24
251,78.0,0.0,100.0,83.67,0.25
251,88.0,0.0,100.0,56.28,0.24
252,88.0,0.0,100.0,53.05,0.26
252,90.0,0.02,98.0,37.41,0.26
252,96.0,0.02,98.0,29.38,0.26
252,98.0,0.0,100.0,24.94,0.26
252,84.0,0.0,100.0,49.04,0.26
252,78.0,0.0,100.0,58.77,0.26
253,84.0,0.01,99.0,45.14,0.25
253,96.0,0.0,100.0,48.79,0.25
253,84.0,0.02,98.0,59.43,0.25
253,100.0,0.0,100.0,12.39,0.25
253,88.0,0.0,100.0,43.3,0.25
254,94.0,0.0,100.0,46.36,0.25
254,86.0,0.0,100.0,49.98,0.25
254,80.0,0.0,100.0,75.93,0.25
254,76.0,0.01,99.0,72.44,0.25
254,76.0,0.01,99.0,72.61,0.25
254,88.0,0.01,99.0,42.52,0.25
255,78.0,0.02,98.0,57.39,0.24
255,78.0,0.01,99.0,72.33,0.24
255,84.0,0.03,97.0,57.95,0.24
255,90.0,0.01,99.0,33.66,0.24
255,96.0,0.0,100.0,47.86,0.24
255,76.0,0.0,100.0,58.55,0.24
256,88.0,0.02,98.0,51.38,0.25
256,86.0,0.0,100.0,47.12,0.25
256,90.0,0.01,99.0,43.69,0.25
256,90.0,0.0,100.0,44.91,0.25
257,84.0,0.01,99.0,56.45,0.26
257,82.0,0.0,100.0,52.46,0.26
257,84.0,0.0,100.0,46.48,0.26
257,94.0,0.0,100.0,51.79,0.26
258,94.0,0.01,99.0,28.04,0.25
258,90.0,0.0,100.0,30.27,0.25
258,88.0,0.0,100.0,46.23,0.25
258,84.0,0.01,99.0,38.99,0.25
258,84.0,0.02,98.0,50.27,0.25
258,92.0,0.0,100.0,47.03,0.25
258,98.0,0.0,100.0,27.76,0.25
259,84.0,0.02,98.0,56.82,0.27
259,88.0,0.01,99.0,54.02,0.27
259,82.0,0.01,99.0,44.16,0.27
259,72.0,0.01,99.0,82.79,0.28
260,82.0,0.0,100.0,42.45,0.25
60,96.0,0.0,100.0,21.75,0.25
260,84.0,0.0,100.0,50.49,0.25
261,88.0,0.0,100.0,58.63,0.27
261,86.0,0.0,100.0,52.28,0.27
261,90.0,0.0,100.0,39.74,0.27
261,88.0,0.01,99.0,42.44,0.27
261,74.0,0.01,99.0,76.56,0.27
262,88.0,0.01,99.0,65.11,0.25
262,96.0,0.01,99.0,18.17,0.25
262,96.0,0.0,100.0,39.64,0.25
262,96.0,0.0,100.0,44.59,0.25
262,98.0,0.0,100.0,45.63,0.25
262,90.0,0.01,99.0,57.11,0.25
262,98.0,0.0,100.0,12.41,0.25
263,86.0,0.0,100.0,52.04,0.25
263,92.0,0.0,100.0,46.9,0.25

263,98.0,0.0,100.0,46.5,0.25

264,96.0,0.0,100.0,28.2,0.26
264,66.0,0.01,99.0,66.44,0.26
264,82.0,0.01,99.0,52.2,0.26
264,88.0,0.01,99.0,36.68,0.26
264,80.0,0.0,100.0,68.75,0.26
264,90.0,0.01,99.0,63.11,0.26
264,64.0,0.0,100.0,87.56,0.26
264,96.0,0.0,100.0,45.8,0.26
265,100.0,0.0,100.0,13.81,0.26
265,68.0,0.0,100.0,80.77,0.26
265,84.0,0.0,100.0,42.67,0.26
265,96.0,0.0,100.0,25.18,0.26
265,86.0,0.0,100.0,67.35,0.26
265,82.0,0.01,99.0,47.53,0.26
265,94.0,0.0,100.0,32.65,0.26
266,94.0,0.0,100.0,39.53,0.27
266,82.0,0.01,99.0,52.79,0.27
266,96.0,0.0,100.0,47.62,0.27
266,100.0,0.0,100.0,30.5,0.27
266,68.0,0.0,100.0,63.43,0.27
266,88.0,0.0,100.0,40.68,0.27
267,96.0,0.02,98.0,19.4,8.7

267,92.0,0.0,100.0,50.53,8.7
267,94.0,0.0,100.0,46.59,8.7
267,96.0,0.0,100.0,28.25,8.7
267,78.0,0.0,100.0,83.68,8.7
268,90.0,0.01,99.0,45.58,0.24

268,92.0,0.02,98.0,52.29,0.24
268,96.0,0.01,99.0,33.83,0.24
268,90.0,0.02,98.0,57.97,0.24
269,88.0,0.01,99.0,35.16,0.24
269,92.0,0.0,100.0,39.96,0.24
269,82.0,0.01,99.0,71.02,0.24
269,84.0,0.01,99.0,37.16,0.24
269,94.0,0.01,99.0,36.32,0.24
270,92.0,0.0,100.0,47.87,0.25
270,80.0,0.0,100.0,77.65,0.25
270,90.0,0.0,100.0,49.13,0.25
270,80.0,0.0,100.0,66.3,0.25
270,80.0,0.02,98.0,64.01,0.25
270,94.0,0.0,100.0,46.68,0.25
271,46.0,0.0,100.0,110.84,0.26
271,92.0,0.01,99.0,44.53,0.26
271,94.0,0.0,100.0,34.72,0.26
271,82.0,0.01,99.0,58.58,0.26
271,92.0,0.0,100.0,30.41,0.26
272,72.0,0.0,100.0,66.5,0.24

272,96.0,0.0,100.0,35.17,0.24
272,88.0,0.02,98.0,36.72,0.24
272,86.0,0.01,99.0,71.42,0.24
272,90.0,0.0,100.0,50.31,0.24
272,100.0,0.0,100.0,13.24,0.24
272,86.0,0.01,99.0,32.87,0.24
273,94.0,0.0,100.0,37.69,0.25
273,76.0,0.0,100.0,78.44,0.25
273,96.0,0.0,100.0,26.64,0.25
274,96.0,0.0,100.0,30.36,0.29
274,98.0,0.01,99.0,20.83,0.29
274,80.0,0.03,97.0,52.6,0.29

274,88.0,0.02,98.0,38.83,0.29
274,98.0,0.0,100.0,20.5,0.29

274,82.0,0.02,98.0,45.37,0.29
275,96.0,0.01,99.0,20.25,0.27
275,90.0,0.0,100.0,52.35,0.27
275,98.0,0.0,100.0,32.24,0.27
275,92.0,0.0,100.0,51.08,0.27
275,90.0,0.0,100.0,50.78,0.27
276,86.0,0.0,100.0,47.35,0.24

276,98.0,0.0,100.0,40.62,0.24
276,96.0,0.0,100.0,35.87,0.24
277,78.0,0.01,99.0,54.94,0.25
277,92.0,0.0,100.0,38.71,0.25
277,88.0,0.0,100.0,48.24,0.25
278,88.0,0.0,100.0,52.83,0.24
278,78.0,0.01,99.0,57.28,0.24
278,78.0,0.01,99.0,56.08,0.24
278,90.0,0.0,100.0,40.42,0.24
279,94.0,0.02,98.0,47.33,0.26
279,70.0,0.01,99.0,82.06,0.26
279,80.0,0.0,100.0,62.05,0.26
279,74.0,0.0,100.0,73.23,0.26
279,64.0,0.0,100.0,66.07,0.26
279,84.0,0.01,99.0,47.31,0.26
280,80.0,0.01,99.0,52.21,0.24
280,88.0,0.01,99.0,39.03,0.24
280,84.0,0.0,100.0,52.59,0.24
280,88.0,0.0,100.0,40.42,0.24
280,92.0,0.0,100.0,39.69,0.24
280,94.0,0.0,100.0,28.79,0.24
280,78.0,0.01,99.0,64.17,0.24
281,92.0,0.01,99.0,39.45,0.26
281,92.0,0.01,99.0,52.29,0.26
281,96.0,0.0,100.0,36.37,0.26
281,92.0,0.0,100.0,49.94,0.26
281,98.0,0.0,100.0,18.15,0.26
281,96.0,0.01,99.0,41.18,0.26
281,80.0,0.0,100.0,51.04,0.26
281,86.0,0.0,100.0,48.94,0.26
282,84.0,0.0,100.0,48.57,0.28
282,92.0,0.01,99.0,34.52,0.28
282,96.0,0.0,100.0,30.19,0.28
282,92.0,0.0,100.0,28.65,0.28
282,82.0,0.02,98.0,47.83,0.28
282,100.0,0.0,100.0,33.73,0.28
282,76.0,0.0,100.0,69.66,0.28
283,84.0,0.01,99.0,61.41,0.25
283,98.0,0.0,100.0,25.85,0.25
283,92.0,0.01,99.0,33.33,0.25
283,98.0,0.0,100.0,29.42,0.25
284,92.0,0.0,100.0,38.25,0.26
284,94.0,0.0,100.0,29.49,0.26
284,84.0,0.01,99.0,38.65,0.26
284,98.0,0.0,100.0,34.72,0.26
284,90.0,0.0,100.0,49.47,0.26
284,96.0,0.0,100.0,43.29,0.26
284,96.0,0.0,100.0,54.37,0.26
285,88.0,0.02,98.0,42.38,0.26
285,96.0,0.0,100.0,47.85,0.26
