episode,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,executionTime
522,1200.0,0.0,100.0,31.94,4.0,0.12
523,812.0,0.0,100.0,40.33,7.88,0.12
524,1196.0,0.0,100.0,22.59,4.04,0.12
525,800.0,0.0,100.0,34.8,8.0,0.12
526,96.0,0.0,100.0,46.82,15.04,0.12
527,1029.0,0.28,72.0,55.74,1.32,0.12
528,1211.0,0.01,99.0,42.24,3.76,0.13
529,785.0,0.25,75.0,36.27,5.2,0.11
530,1036.0,0.29,71.0,49.44,1.0,0.11
531,748.0,0.32,68.0,67.41,4.53,0.11
532,916.0,0.0,100.0,47.31,6.84,0.12
533,1180.0,0.05,95.0,23.96,3.53,0.12
534,1200.0,0.0,100.0,57.67,4.0,0.12
535,800.0,0.0,100.0,29.49,8.0,0.11
536,1044.0,0.26,74.0,67.09,1.54,0.12
537,856.0,0.0,100.0,53.05,7.44,0.12
538,1256.0,0.1,90.0,41.01,1.93,0.12
539,1281.0,0.08,92.0,14.81,1.99,0.12
540,1036.0,0.29,71.0,35.2,1.0,0.11
541,28.0,0.02,98.0,42.15,15.69,0.12
542,1377.0,0.01,99.0,17.25,2.08,0.12
543,1355.0,0.03,97.0,38.86,2.0,0.11
544,865.0,0.03,97.0,78.45,7.05,0.13
545,1325.0,0.05,95.0,43.96,2.0,0.11
546,800.0,0.0,100.0,38.11,8.0,0.12
547,800.0,0.0,100.0,51.15,8.0,0.12
548,1202.0,0.0,100.0,17.37,3.98,0.11
549,1200.0,0.0,100.0,40.61,4.0,0.12
550,800.0,0.0,100.0,30.83,8.0,0.12
551,0.0,0.0,100.0,28.12,16.0,0.12
552,0.0,0.0,100.0,64.36,16.0,0.12
553,800.0,0.0,100.0,19.0,8.0,0.12
554,1200.0,0.0,100.0,23.69,4.0,0.12
555,1084.0,0.26,74.0,34.29,1.0,0.11
556,806.0,0.0,100.0,37.83,7.94,0.12
557,26.0,0.0,100.0,22.91,15.74,0.12
558,1190.0,0.01,99.0,50.2,3.97,0.12
559,1200.0,0.0,100.0,29.12,4.0,0.13
560,800.0,0.0,100.0,43.05,8.0,0.12
561,168.0,0.0,100.0,35.31,14.32,0.12
562,0.0,0.0,100.0,39.98,16.0,0.11
563,1262.0,0.02,98.0,29.92,3.1,0.11
564,1196.0,0.03,97.0,86.08,3.64,0.13
565,1322.0,0.0,100.0,34.5,2.78,0.12
566,1336.0,0.02,98.0,51.28,2.35,0.11
567,857.0,0.03,97.0,25.11,7.13,0.13
568,1269.0,0.05,95.0,33.74,2.59,0.12
569,48.0,0.0,100.0,17.41,15.52,0.12
570,1379.0,0.01,99.0,14.51,2.06,0.12
571,1369.0,0.01,99.0,24.68,2.16,0.12
572,1200.0,0.0,100.0,28.72,4.0,0.12
573,12.0,0.0,100.0,28.07,15.88,0.12
574,800.0,0.0,100.0,19.2,8.0,0.15
575,8.0,0.0,100.0,31.87,15.92,0.12
576,0.0,0.0,100.0,18.82,16.0,0.12
577,1383.0,0.01,99.0,29.07,2.02,0.13
578,24.0,0.0,100.0,21.65,15.76,0.12
579,1200.0,0.0,100.0,17.96,4.0,0.12
580,764.0,0.46,54.0,18.11,1.0,0.11
581,829.0,0.41,59.0,27.65,1.25,0.11
582,1370.0,0.02,98.0,16.43,2.0,0.13
583,0.0,0.0,100.0,31.05,16.0,0.13
584,798.0,0.01,99.0,44.24,7.93,0.12
585,812.0,0.0,100.0,19.62,7.88,0.12
586,965.0,0.33,67.0,42.73,1.1,0.11
587,812.0,0.0,100.0,16.39,7.88,0.12
588,326.0,0.01,99.0,46.19,12.7,0.12
589,1329.0,0.01,99.0,39.39,2.57,0.12
590,0.0,0.0,100.0,38.24,16.0,0.13
591,1037.0,0.28,72.0,59.88,1.21,0.11
592,1023.0,0.27,73.0,32.35,1.62,0.11
593,1355.0,0.03,97.0,19.7,2.0,0.12
594,1180.0,0.0,100.0,17.51,4.2,0.12
595,587.0,0.01,99.0,38.23,10.06,0.13
596,1308.0,0.02,98.0,21.34,2.63,0.12
597,828.0,0.0,100.0,40.45,7.72,0.13
598,1338.0,0.04,96.0,29.35,2.02,0.12
599,990.0,0.3,70.0,33.29,1.43,0.11
600,1200.0,0.0,100.0,42.77,4.0,0.12
601,0.0,0.0,100.0,32.67,16.0,0.12
602,940.0,0.35,65.0,29.7,1.0,0.13
603,807.0,0.0,100.0,23.95,7.93,0.13
604,0.0,0.0,100.0,12.17,16.0,0.12
605,1116.0,0.24,76.0,45.0,1.0,0.13
606,0.0,0.0,100.0,22.69,16.0,0.14
607,0.0,0.0,100.0,45.43,16.0,0.13
608,1061.0,0.27,73.0,35.32,1.1,0.11
609,590.0,0.25,75.0,30.19,7.8,0.14
610,1353.0,0.03,97.0,28.42,2.02,0.13
611,543.0,0.12,88.0,28.44,9.69,0.13
612,513.0,0.03,97.0,24.64,10.68,0.16
613,943.0,0.34,66.0,42.06,1.2,0.14
614,844.0,0.41,59.0,45.81,1.0,0.11
615,995.0,0.31,69.0,33.53,1.13,0.11
616,852.0,0.37,63.0,58.33,1.89,0.11
617,972.0,0.33,67.0,46.09,1.0,0.13
618,812.0,0.0,100.0,39.12,7.88,0.13
619,1319.0,0.03,97.0,37.63,2.37,0.13
620,1200.0,0.0,100.0,38.23,4.0,0.13
621,712.0,0.02,98.0,41.1,8.71,0.11
622,1398.0,0.0,100.0,26.59,2.02,0.12
623,879.0,0.36,64.0,31.61,1.7,0.11
624,12.0,0.0,100.0,9.95,15.88,0.12
625,994.0,0.0,100.0,44.26,6.06,0.12
626,848.0,0.0,100.0,59.6,7.52,0.12
627,788.0,0.0,100.0,29.91,8.12,0.12
628,1180.0,0.0,100.0,15.69,4.2,0.12
629,1367.0,0.02,98.0,36.28,2.03,0.11
630,1370.0,0.02,98.0,27.65,2.0,0.14
631,812.0,0.0,100.0,30.27,7.88,0.12
632,800.0,0.0,100.0,13.0,8.0,0.12
633,1196.0,0.0,100.0,68.99,4.04,0.12
634,0.0,0.0,100.0,39.14,16.0,0.12
635,924.0,0.36,64.0,34.22,1.0,0.12
636,1326.0,0.04,96.0,26.83,2.15,0.12
637,1334.0,0.04,96.0,18.88,2.06,0.12
638,965.0,0.33,67.0,43.32,1.1,0.11
639,0.0,0.0,100.0,25.43,16.0,0.13
640,16.0,0.0,100.0,31.61,15.84,0.11
641,956.0,0.34,66.0,29.8,1.0,0.11
642,797.0,0.01,99.0,62.93,7.94,0.13
643,800.0,0.0,100.0,27.39,8.0,0.13
644,14.0,0.01,99.0,21.62,15.85,0.12
645,800.0,0.0,100.0,42.79,8.0,0.12
646,956.0,0.34,66.0,50.81,1.0,0.11
647,14.0,0.01,99.0,29.61,15.85,0.13
648,876.0,0.39,61.0,51.72,1.0,0.11
649,1200.0,0.0,100.0,25.91,4.0,0.12
650,1200.0,0.0,100.0,26.81,4.0,0.12
651,0.0,0.0,100.0,22.58,16.0,0.11
652,1342.0,0.04,96.0,48.29,1.98,0.12
653,891.0,0.38,62.0,57.42,1.02,0.12
654,1200.0,0.0,100.0,30.49,4.0,0.14
655,1200.0,0.0,100.0,29.23,4.0,0.13
656,1323.0,0.05,95.0,43.93,2.02,0.13
657,800.0,0.0,100.0,26.54,8.0,0.13
658,1355.0,0.03,97.0,13.91,2.0,0.12
659,876.0,0.39,61.0,49.7,1.0,0.11
660,912.0,0.35,65.0,14.12,1.43,0.11
661,26.0,0.02,98.0,11.92,15.71,0.12
662,789.0,0.02,98.0,28.98,7.93,0.12
663,32.0,0.0,100.0,16.14,15.68,0.12
664,324.0,0.0,100.0,34.28,12.76,0.14
665,852.0,0.0,100.0,40.67,7.48,0.14
666,805.0,0.01,99.0,48.36,7.86,0.11
667,760.0,0.0,100.0,18.98,8.4,0.12
668,790.0,0.01,99.0,21.1,8.01,0.12
669,1188.0,0.0,100.0,14.39,4.12,0.12
670,1346.0,0.04,96.0,44.4,1.94,0.18
671,8.0,0.0,100.0,46.04,15.92,0.15
672,1200.0,0.0,100.0,4.19,4.0,0.13
673,1351.0,0.03,97.0,8.59,2.04,0.11
674,1200.0,0.0,100.0,15.25,4.0,0.12
675,1202.0,0.0,100.0,15.79,3.98,0.11
676,1200.0,0.0,100.0,8.1,4.0,0.11
677,940.0,0.35,65.0,11.18,1.0,0.11
678,800.0,0.0,100.0,8.99,8.0,0.12
679,1200.0,0.0,100.0,30.69,4.0,0.12
680,1200.0,0.0,100.0,18.92,4.0,0.12
681,1017.0,0.3,70.0,64.81,1.04,0.11
682,1341.0,0.04,96.0,11.59,1.99,0.12
683,1200.0,0.0,100.0,10.2,4.0,0.12
684,800.0,0.0,100.0,31.06,8.0,0.12
685,1200.0,0.0,100.0,14.12,4.0,0.11
686,0.0,0.0,100.0,27.4,16.0,0.12
687,911.0,0.34,66.0,65.96,1.68,0.12
688,824.0,0.0,100.0,27.17,7.76,0.12
689,792.0,0.0,100.0,43.49,8.08,0.11
690,989.0,0.31,69.0,39.45,1.22,0.11
691,1174.0,0.02,98.0,8.01,4.0,0.12
692,1385.0,0.01,99.0,31.95,2.0,0.13
693,1202.0,0.0,100.0,28.57,3.98,0.12
694,1355.0,0.03,97.0,14.86,2.0,0.12
695,800.0,0.0,100.0,23.74,8.0,0.14
696,1370.0,0.02,98.0,11.2,2.0,0.12
697,800.0,0.0,100.0,51.83,8.0,0.13
698,1004.0,0.31,69.0,49.8,1.0,0.11
699,0.0,0.0,100.0,40.95,16.0,0.12
700,1342.0,0.02,98.0,12.92,2.29,0.12
701,1362.0,0.02,98.0,16.69,2.08,0.12
702,1196.0,0.0,100.0,11.36,4.04,0.12
703,0.0,0.0,100.0,11.51,16.0,0.12
704,800.0,0.0,100.0,39.68,8.0,0.12
705,1200.0,0.0,100.0,28.07,4.0,0.12
706,1148.0,0.22,78.0,18.41,1.0,0.11
707,0.0,0.0,100.0,42.78,16.0,0.13
708,0.0,0.0,100.0,24.01,16.0,0.12
709,0.0,0.0,100.0,20.14,16.0,0.13
710,1200.0,0.0,100.0,25.66,4.0,0.13
711,1310.0,0.06,94.0,33.03,2.0,0.13
712,1325.0,0.05,95.0,15.17,2.0,0.12
713,1325.0,0.05,95.0,19.32,2.0,0.12
714,792.0,0.0,100.0,14.54,8.08,0.12
715,1370.0,0.02,98.0,17.73,2.0,0.12
716,1052.0,0.28,72.0,49.76,1.0,0.11
717,1200.0,0.0,100.0,1.97,4.0,0.12
718,988.0,0.32,68.0,42.78,1.0,0.13
719,1370.0,0.02,98.0,18.3,2.0,0.12
720,1295.0,0.07,93.0,22.69,2.0,0.12
721,1355.0,0.03,97.0,6.11,2.0,0.12
722,800.0,0.0,100.0,39.04,8.0,0.12
723,0.0,0.0,100.0,53.12,16.0,0.12
724,800.0,0.0,100.0,29.06,8.0,0.12
725,844.0,0.41,59.0,52.64,1.0,0.13
726,1385.0,0.01,99.0,29.5,2.0,0.12
727,800.0,0.0,100.0,19.58,8.0,0.12
728,800.0,0.0,100.0,28.86,8.0,0.13
729,0.0,0.0,100.0,19.63,16.0,0.11
730,1200.0,0.0,100.0,23.68,4.0,0.12
731,1200.0,0.0,100.0,11.55,4.0,0.12
732,1325.0,0.05,95.0,25.35,2.0,0.12
733,0.0,0.0,100.0,30.48,16.0,0.12
734,0.0,0.0,100.0,43.57,16.0,0.11
735,0.0,0.0,100.0,15.61,16.0,0.12
736,1200.0,0.0,100.0,20.7,4.0,0.12
737,1004.0,0.31,69.0,59.34,1.0,0.11
738,0.0,0.0,100.0,18.81,16.0,0.12
739,1385.0,0.01,99.0,17.1,2.0,0.12
740,940.0,0.35,65.0,50.0,1.0,0.1
741,0.0,0.0,100.0,16.59,16.0,0.12
742,800.0,0.0,100.0,18.52,8.0,0.11
743,924.0,0.36,64.0,33.2,1.0,0.11
744,1203.0,0.0,100.0,30.37,3.97,0.11
745,1325.0,0.05,95.0,17.03,2.0,0.11
746,0.0,0.0,100.0,8.82,16.0,0.11
747,800.0,0.0,100.0,16.41,8.0,0.11
748,1202.0,0.01,99.0,30.47,3.85,0.12
749,1052.0,0.28,72.0,25.64,1.0,0.11
750,1200.0,0.0,100.0,51.24,4.0,0.12
751,1200.0,0.0,100.0,40.76,4.0,0.12
752,745.0,0.2,80.0,37.43,6.44,0.11
753,1217.0,0.01,99.0,47.0,3.7,0.13
754,816.0,0.0,100.0,56.17,7.84,0.13
755,88.0,0.0,100.0,33.21,15.12,0.12
756,1009.0,0.2,80.0,54.22,3.14,0.11
757,1041.0,0.27,73.0,40.7,1.37,0.12
758,1163.0,0.04,96.0,43.32,3.84,0.11
759,1322.0,0.02,98.0,27.67,2.49,0.13
760,538.0,0.17,83.0,38.69,9.31,0.11
761,391.0,0.14,86.0,21.54,11.29,0.11
762,1304.0,0.0,100.0,46.77,2.96,0.12
763,1333.0,0.03,97.0,46.39,2.23,0.12
764,890.0,0.34,66.0,22.18,2.0,0.11
765,1276.0,0.09,91.0,44.13,1.88,0.12
766,1080.0,0.0,100.0,42.46,5.2,0.12
767,808.0,0.03,97.0,27.37,7.64,0.12
768,1209.0,0.0,100.0,56.54,3.91,0.12
769,864.0,0.0,100.0,49.44,7.36,0.12
770,952.0,0.0,100.0,50.6,6.48,0.12
771,908.0,0.23,77.0,53.58,3.91,0.11
772,600.0,0.0,100.0,40.6,10.0,0.12
773,1200.0,0.0,100.0,41.42,4.0,0.13
774,812.0,0.0,100.0,25.12,7.88,0.12
775,36.0,0.0,100.0,69.44,15.64,0.12
776,789.0,0.02,98.0,19.28,7.93,0.12
777,22.0,0.0,100.0,22.71,15.78,0.13
778,860.0,0.4,60.0,60.48,1.0,0.12
779,1036.0,0.29,71.0,30.2,1.0,0.11
780,800.0,0.0,100.0,15.95,8.0,0.13
781,972.0,0.33,67.0,30.6,1.0,0.11
782,1200.0,0.0,100.0,23.59,4.0,0.12
783,1385.0,0.01,99.0,13.07,2.0,0.14
784,8.0,0.0,100.0,19.14,15.92,0.17
785,1200.0,0.0,100.0,13.18,4.0,0.15
786,791.0,0.01,99.0,31.77,8.0,0.12
787,0.0,0.0,100.0,21.95,16.0,0.12
788,791.0,0.01,99.0,34.18,8.0,0.12
789,1188.0,0.0,100.0,6.82,4.12,0.12
790,1400.0,0.0,100.0,30.79,2.0,0.12
791,860.0,0.4,60.0,29.79,1.0,0.1
792,1200.0,0.0,100.0,13.14,4.0,0.11
793,908.0,0.37,63.0,56.74,1.0,0.11
794,1385.0,0.01,99.0,28.88,2.0,0.13
795,0.0,0.0,100.0,22.64,16.0,0.11
796,1200.0,0.0,100.0,16.86,4.0,0.13
797,0.0,0.0,100.0,35.3,16.0,0.12
798,956.0,0.34,66.0,56.7,1.0,0.11
799,0.0,0.0,100.0,3.81,16.0,0.11
800,804.0,0.0,100.0,18.44,7.96,0.12
801,1200.0,0.0,100.0,10.34,4.0,0.12
802,1385.0,0.01,99.0,7.06,2.0,0.12
803,800.0,0.0,100.0,22.02,8.0,0.12
804,1355.0,0.03,97.0,17.86,2.0,0.12
805,1200.0,0.0,100.0,21.84,4.0,0.14
806,800.0,0.0,100.0,31.88,8.0,0.12
807,800.0,0.0,100.0,22.19,8.0,0.12
808,1202.0,0.0,100.0,27.91,3.98,0.12
809,0.0,0.0,100.0,37.46,16.0,0.12
810,1200.0,0.0,100.0,23.27,4.0,0.13
811,1325.0,0.05,95.0,10.19,2.0,0.12
812,1355.0,0.03,97.0,40.78,2.0,0.12
813,1370.0,0.02,98.0,53.26,2.0,0.12
814,808.0,0.0,100.0,23.23,7.92,0.12
815,0.0,0.0,100.0,26.24,16.0,0.12
816,8.0,0.0,100.0,17.92,15.92,0.12
817,800.0,0.0,100.0,27.01,8.0,0.14
818,1356.0,0.02,98.0,19.27,2.14,0.12
819,1200.0,0.0,100.0,12.4,4.0,0.12
820,800.0,0.0,100.0,27.34,8.0,0.12
821,800.0,0.0,100.0,29.14,8.0,0.12
822,1200.0,0.0,100.0,17.45,4.0,0.12
823,0.0,0.0,100.0,22.41,16.0,0.14
824,1370.0,0.02,98.0,46.76,2.0,0.13
825,1200.0,0.0,100.0,36.27,4.0,0.12
826,800.0,0.0,100.0,37.27,8.0,0.12
827,1200.0,0.0,100.0,27.33,4.0,0.12
828,1200.0,0.0,100.0,17.18,4.0,0.12
829,1200.0,0.0,100.0,23.24,4.0,0.12
830,1355.0,0.03,97.0,25.45,2.0,0.13
831,1200.0,0.0,100.0,25.19,4.0,0.12
832,0.0,0.0,100.0,23.2,16.0,0.13
833,1370.0,0.02,98.0,33.03,2.0,0.12
834,1200.0,0.0,100.0,14.33,4.0,0.12
835,1200.0,0.0,100.0,22.59,4.0,0.12
836,800.0,0.0,100.0,10.45,8.0,0.13
837,0.0,0.0,100.0,16.47,16.0,0.13
838,1020.0,0.3,70.0,38.02,1.0,0.12
839,800.0,0.0,100.0,36.94,8.0,0.13
840,1200.0,0.0,100.0,9.8,4.0,0.12
841,988.0,0.32,68.0,54.61,1.0,0.11
842,1020.0,0.3,70.0,41.93,1.0,0.11
843,0.0,0.0,100.0,11.05,16.0,0.14
844,1200.0,0.0,100.0,33.5,4.0,0.13
845,1200.0,0.0,100.0,22.41,4.0,0.13
846,0.0,0.0,100.0,15.09,16.0,0.12
847,800.0,0.0,100.0,15.9,8.0,0.12
848,800.0,0.0,100.0,8.14,8.0,0.14
849,1355.0,0.03,97.0,24.26,2.0,0.12
850,924.0,0.36,64.0,42.47,1.0,0.11
851,0.0,0.0,100.0,27.89,16.0,0.13
852,0.0,0.0,100.0,43.23,16.0,0.13
853,1200.0,0.0,100.0,16.53,4.0,0.13
854,1200.0,0.0,100.0,8.06,4.0,0.13
855,0.0,0.0,100.0,24.17,16.0,0.12
856,0.0,0.0,100.0,20.51,16.0,0.12
857,800.0,0.0,100.0,20.1,8.0,0.12
858,0.0,0.0,100.0,24.41,16.0,0.12
859,800.0,0.0,100.0,38.11,8.0,0.12
860,1200.0,0.0,100.0,23.02,4.0,0.12
861,0.0,0.0,100.0,10.19,16.0,0.12
862,800.0,0.0,100.0,15.51,8.0,0.12
863,0.0,0.0,100.0,34.78,16.0,0.12
864,1200.0,0.0,100.0,39.55,4.0,0.12
865,0.0,0.0,100.0,30.85,16.0,0.12
866,1355.0,0.03,97.0,44.06,2.0,0.12
867,0.0,0.0,100.0,30.99,16.0,0.13
868,800.0,0.0,100.0,21.86,8.0,0.12
869,0.0,0.0,100.0,25.22,16.0,0.11
870,0.0,0.0,100.0,35.8,16.0,0.12
871,1200.0,0.0,100.0,23.65,4.0,0.14
872,1209.0,0.0,100.0,32.73,3.91,0.13
873,1200.0,0.0,100.0,26.82,4.0,0.11
874,1370.0,0.02,98.0,25.61,2.0,0.12
875,798.0,0.01,99.0,38.9,7.93,0.11
876,806.0,0.0,100.0,17.07,7.94,0.13
877,901.0,0.37,63.0,56.98,1.11,0.11
878,908.0,0.37,63.0,34.23,1.0,0.11
879,800.0,0.0,100.0,14.73,8.0,0.13
880,1353.0,0.03,97.0,22.26,2.02,0.13
881,1325.0,0.05,95.0,29.13,2.0,0.13
882,1068.0,0.27,73.0,51.03,1.0,0.11
883,1200.0,0.0,100.0,6.84,4.0,0.13
884,876.0,0.39,61.0,19.74,1.0,0.11
885,1037.0,0.28,72.0,36.39,1.21,0.11
886,1015.0,0.29,71.0,11.84,1.3,0.11
887,12.0,0.0,100.0,37.12,15.88,0.12
888,800.0,0.0,100.0,59.37,8.0,0.12
889,1210.0,0.0,100.0,34.72,3.9,0.13
890,988.0,0.32,68.0,59.37,1.0,0.11
891,1370.0,0.02,98.0,31.83,2.0,0.12
892,1321.0,0.05,95.0,28.56,2.04,0.12
893,1097.0,0.25,75.0,60.24,1.04,0.11
894,1085.0,0.25,75.0,25.76,1.2,0.12
895,1097.0,0.25,75.0,46.21,1.04,0.12
896,1340.0,0.04,96.0,17.17,2.0,0.12
897,1020.0,0.3,70.0,46.24,1.0,0.11
898,1020.0,0.3,70.0,18.96,1.0,0.12
899,1202.0,0.0,100.0,32.09,3.98,0.12
900,1385.0,0.01,99.0,18.36,2.0,0.13
901,800.0,0.0,100.0,15.19,8.0,0.12
902,791.0,0.01,99.0,16.42,8.0,0.13
903,8.0,0.0,100.0,17.9,15.92,0.13
904,0.0,0.0,100.0,21.77,16.0,0.16
905,1200.0,0.0,100.0,35.81,4.0,0.12
906,1084.0,0.26,74.0,36.94,1.0,0.11
907,1200.0,0.0,100.0,39.41,4.0,0.12
908,1188.0,0.0,100.0,21.67,4.12,0.12
909,0.0,0.0,100.0,26.59,16.0,0.12
910,800.0,0.0,100.0,21.09,8.0,0.12
911,1355.0,0.03,97.0,22.6,2.0,0.12
912,1340.0,0.04,96.0,29.39,2.0,0.13
913,1325.0,0.05,95.0,33.4,2.0,0.12
914,956.0,0.34,66.0,20.26,1.0,0.11
915,1202.0,0.0,100.0,63.27,3.98,0.12
916,1370.0,0.02,98.0,15.81,2.0,0.13
917,1200.0,0.0,100.0,10.8,4.0,0.13
918,1200.0,0.0,100.0,26.75,4.0,0.12
919,1385.0,0.01,99.0,12.29,2.0,0.12
920,1068.0,0.27,73.0,62.48,1.0,0.11
921,1084.0,0.26,74.0,53.52,1.0,0.11
922,1385.0,0.01,99.0,10.02,2.0,0.12
923,924.0,0.36,64.0,38.79,1.0,0.12
924,800.0,0.0,100.0,45.93,8.0,0.12
925,908.0,0.37,63.0,38.17,1.0,0.12
926,0.0,0.0,100.0,31.72,16.0,0.12
927,800.0,0.0,100.0,33.68,8.0,0.12
928,1200.0,0.0,100.0,28.44,4.0,0.13
929,0.0,0.0,100.0,23.8,16.0,0.12
930,800.0,0.0,100.0,35.31,8.0,0.12
931,1370.0,0.02,98.0,25.88,2.0,0.13
932,1385.0,0.01,99.0,46.03,2.0,0.13
933,1200.0,0.0,100.0,34.58,4.0,0.12
934,800.0,0.0,100.0,44.09,8.0,0.12
935,1200.0,0.0,100.0,25.41,4.0,0.12
936,1200.0,0.0,100.0,40.37,4.0,0.12
937,800.0,0.0,100.0,19.97,8.0,0.13
938,1200.0,0.0,100.0,49.68,4.0,0.12
939,1196.0,0.19,81.0,51.35,1.0,0.12
940,0.0,0.0,100.0,13.47,16.0,0.13
941,1370.0,0.02,98.0,7.53,2.0,0.12
942,1200.0,0.0,100.0,14.3,4.0,0.12
943,1100.0,0.25,75.0,48.96,1.0,0.11
944,1340.0,0.04,96.0,31.17,2.0,0.12
945,1385.0,0.01,99.0,26.07,2.0,0.12
946,800.0,0.0,100.0,27.48,8.0,0.12
947,1020.0,0.3,70.0,53.98,1.0,0.11
948,800.0,0.0,100.0,46.52,8.0,0.12
949,800.0,0.0,100.0,16.55,8.0,0.12
950,0.0,0.0,100.0,37.24,16.0,0.11
951,0.0,0.0,100.0,25.5,16.0,0.12
952,1370.0,0.02,98.0,30.32,2.0,0.12
953,800.0,0.0,100.0,25.32,8.0,0.12
954,1370.0,0.02,98.0,38.87,2.0,0.12
955,1004.0,0.31,69.0,52.16,1.0,0.11
956,0.0,0.0,100.0,16.98,16.0,0.12
957,1004.0,0.31,69.0,56.99,1.0,0.11
958,1385.0,0.01,99.0,18.63,2.0,0.12
959,0.0,0.0,100.0,28.96,16.0,0.12
960,1200.0,0.0,100.0,18.05,4.0,0.12
961,800.0,0.0,100.0,10.52,8.0,0.12
962,1200.0,0.0,100.0,39.47,4.0,0.13
963,0.0,0.0,100.0,30.6,16.0,0.12
964,800.0,0.0,100.0,24.47,8.0,0.12
965,1200.0,0.0,100.0,48.51,4.0,0.12
966,1370.0,0.02,98.0,36.03,2.0,0.11
967,1385.0,0.01,99.0,14.0,2.0,0.12
968,1355.0,0.03,97.0,15.15,2.0,0.12
969,800.0,0.0,100.0,41.62,8.0,0.12
970,1200.0,0.0,100.0,11.23,4.0,0.12
971,800.0,0.0,100.0,33.83,8.0,0.13
972,908.0,0.37,63.0,46.85,1.0,0.11
973,0.0,0.0,100.0,20.64,16.0,0.12
974,800.0,0.0,100.0,35.5,8.0,0.12
975,1200.0,0.0,100.0,25.14,4.0,0.12
976,924.0,0.36,64.0,36.62,1.0,0.12
977,1400.0,0.0,100.0,9.74,2.0,0.12
978,0.0,0.0,100.0,27.61,16.0,0.13
979,1148.0,0.22,78.0,14.83,1.0,0.11
980,0.0,0.0,100.0,20.89,16.0,0.11
981,1400.0,0.0,100.0,11.71,2.0,0.12
982,0.0,0.0,100.0,36.67,16.0,0.12
983,1370.0,0.02,98.0,22.72,2.0,0.12
984,1310.0,0.06,94.0,19.61,2.0,0.11
985,0.0,0.0,100.0,32.61,16.0,0.12
986,800.0,0.0,100.0,12.35,8.0,0.12
987,1355.0,0.03,97.0,15.43,2.0,0.13
988,0.0,0.0,100.0,27.07,16.0,0.12
989,1200.0,0.0,100.0,4.75,4.0,0.12
990,1200.0,0.0,100.0,6.6,4.0,0.12
991,1385.0,0.01,99.0,49.93,2.0,0.12
992,1084.0,0.26,74.0,15.02,1.0,0.11
993,1200.0,0.0,100.0,49.05,4.0,0.13
994,1052.0,0.28,72.0,36.48,1.0,0.11
995,0.0,0.0,100.0,19.7,16.0,0.12
996,0.0,0.0,100.0,16.07,16.0,0.12
997,972.0,0.33,67.0,39.19,1.0,0.11
998,940.0,0.35,65.0,35.12,1.0,0.12
999,800.0,0.0,100.0,28.38,8.0,0.12
1000,940.0,0.35,65.0,28.7,1.0,0.11
1001,1200.0,0.0,100.0,27.8,4.0,0.12
1002,0.0,0.0,100.0,17.67,16.0,0.13
1003,0.0,0.0,100.0,31.68,16.0,0.12
1004,1036.0,0.29,71.0,59.92,1.0,0.11
1005,0.0,0.0,100.0,18.74,16.0,0.12
1006,1200.0,0.0,100.0,18.95,4.0,0.12
1007,1200.0,0.0,100.0,41.09,4.0,0.12
1008,0.0,0.0,100.0,30.45,16.0,0.12
1009,800.0,0.0,100.0,10.24,8.0,0.12
1010,1200.0,0.0,100.0,8.3,4.0,0.12
1011,972.0,0.33,67.0,93.91,1.0,0.11
1012,924.0,0.36,64.0,57.27,1.0,0.11
1013,1385.0,0.01,99.0,21.23,2.0,0.12
1014,1200.0,0.0,100.0,14.28,4.0,0.11
1015,0.0,0.0,100.0,27.8,16.0,0.13
1016,0.0,0.0,100.0,13.06,16.0,0.12
1017,876.0,0.39,61.0,67.34,1.0,0.11
1018,800.0,0.0,100.0,9.7,8.0,0.13
1019,1200.0,0.0,100.0,10.31,4.0,0.12
1020,1200.0,0.0,100.0,58.76,4.0,0.12
1021,0.0,0.0,100.0,16.73,16.0,0.12
1022,0.0,0.0,100.0,6.38,16.0,0.12
1023,908.0,0.37,63.0,53.52,1.0,0.11
1024,0.0,0.0,100.0,16.66,16.0,0.12
1025,0.0,0.0,100.0,14.65,16.0,0.12
1026,924.0,0.36,64.0,37.87,1.0,0.11
1027,1355.0,0.03,97.0,35.37,2.0,0.12
1028,1084.0,0.26,74.0,26.15,1.0,0.12
1029,1355.0,0.03,97.0,22.55,2.0,0.11
1030,1200.0,0.0,100.0,18.18,4.0,0.12
1031,860.0,0.4,60.0,36.21,1.0,0.12
1032,800.0,0.0,100.0,21.27,8.0,0.12
1033,1325.0,0.05,95.0,37.56,2.0,0.13
1034,1200.0,0.0,100.0,14.55,4.0,0.13
1035,800.0,0.0,100.0,19.43,8.0,0.13
1036,800.0,0.0,100.0,40.68,8.0,0.12
1037,0.0,0.0,100.0,25.57,16.0,0.12
1038,800.0,0.0,100.0,19.37,8.0,0.12
1039,988.0,0.32,68.0,33.21,1.0,0.14
1040,1004.0,0.31,69.0,72.06,1.0,0.13
1041,1200.0,0.0,100.0,22.22,4.0,0.12
1042,908.0,0.37,63.0,28.46,1.0,0.12
1043,1355.0,0.03,97.0,22.66,2.0,0.13
1044,800.0,0.0,100.0,18.45,8.0,0.13
1045,956.0,0.34,66.0,20.27,1.0,0.12
1046,800.0,0.0,100.0,42.69,8.0,0.12
