1,834.91,0.25,75.0,72.17,4.53,0.09
2,407.54,0.24,76.0,75.5,10.32,0.1
3,766.81,0.18,82.0,71.95,6.43,0.11
4,843.02,0.21,79.0,116.57,5.06,0.09
5,700.2,0.15,85.0,98.48,7.59,0.1
6,262.27,0.24,76.0,73.91,12.23,0.09
7,1016.0,0.18,82.0,83.39,3.39,0.1
8,761.0,0.23,77.0,65.85,5.82,0.1
9,701.0,0.19,81.0,62.4,7.11,0.11
10,1063.11,0.18,82.0,83.03,2.82,0.1
11,269.28,0.21,79.0,104.6,12.33,0.1
12,480.28,0.19,81.0,85.42,9.84,0.1
13,611.43,0.17,83.0,30.4,8.43,0.1
14,939.66,0.15,85.0,74.94,4.77,0.1
15,247.0,0.13,87.0,60.55,13.01,0.11
16,675.54,0.18,82.0,56.78,7.54,0.1
17,661.56,0.24,76.0,82.27,6.98,0.1
18,733.12,0.14,86.0,74.88,7.31,0.1
19,1039.53,0.2,80.0,64.05,2.76,0.12
20,338.0,0.22,78.0,89.23,11.38,0.09
21,854.0,0.16,84.0,60.79,5.64,0.1
22,907.66,0.23,77.0,151.46,3.91,0.11
23,1193.32,0.16,84.0,46.01,1.6,0.11
24,698.73,0.21,79.0,45.28,6.89,0.09
25,926.0,0.12,88.0,63.45,5.34,0.1
26,810.58,0.22,78.0,85.95,5.33,0.1
27,475.2,0.21,79.0,73.3,9.72,0.1
28,649.29,0.24,76.0,107.38,7.14,0.11
29,1036.74,0.22,78.0,92.37,2.43,0.1
30,672.28,0.19,81.0,69.79,7.47,0.09
31,474.96,0.25,75.0,101.69,9.33,0.1
32,678.8,0.16,84.0,90.85,7.73,0.1
33,763.72,0.18,82.0,84.4,6.47,0.09
34,592.82,0.26,74.0,40.05,7.64,0.1
35,417.0,0.15,85.0,85.39,10.92,0.11
36,1016.42,0.22,78.0,62.83,2.69,0.1
37,409.0,0.13,87.0,63.72,11.15,0.1
38,624.93,0.18,82.0,83.16,8.16,0.11
39,507.74,0.26,74.0,97.15,8.79,0.1
40,612.46,0.18,82.0,74.5,8.31,0.11
41,389.71,0.22,78.0,69.31,10.72,0.11
42,988.42,0.26,74.0,106.86,2.29,0.1
43,927.32,0.2,80.0,72.66,4.16,0.1
44,1089.98,0.19,81.0,60.83,2.31,0.1
45,897.76,0.2,80.0,40.19,4.53,0.1
46,352.33,0.24,76.0,29.84,11.05,0.1
47,430.2,0.17,83.0,93.52,10.61,0.11
48,548.6,0.22,78.0,55.29,8.68,0.1
49,829.95,0.27,73.0,164.7,4.26,0.1
50,544.68,0.14,86.0,72.12,9.5,0.1
51,393.0,0.25,75.0,99.08,10.43,0.1
52,555.98,0.15,85.0,91.38,9.28,0.11
53,364.61,0.3,70.0,106.96,10.36,0.1
54,642.69,0.17,83.0,53.99,8.05,0.11
55,485.84,0.24,76.0,78.38,9.29,0.1
56,381.0,0.21,79.0,131.8,10.91,0.1
57,516.44,0.26,74.0,40.98,8.67,0.11
58,932.72,0.18,82.0,43.33,4.41,0.09
59,228.62,0.24,76.0,90.66,12.68,0.09
60,554.22,0.26,74.0,44.84,8.16,0.11
61,806.01,0.24,76.0,119.21,5.08,0.1
62,466.72,0.17,83.0,51.35,10.17,0.11
63,1014.84,0.23,77.0,94.87,2.52,0.11
64,569.99,0.21,79.0,68.66,8.52,0.1
65,943.6,0.24,76.0,83.25,3.27,0.1
66,915.18,0.19,81.0,54.2,4.47,0.12
67,399.86,0.23,77.0,73.79,10.51,0.1
68,559.35,0.19,81.0,92.59,8.86,0.1
69,462.22,0.24,76.0,106.32,9.6,0.11
70,482.81,0.15,85.0,65.21,10.14,0.1
71,385.0,0.19,81.0,44.99,11.01,0.1
72,909.0,0.16,84.0,68.78,4.99,0.11
73,375.7,0.21,79.0,118.34,10.98,0.1
74,772.17,0.17,83.0,65.01,6.49,0.1
75,546.67,0.15,85.0,60.06,9.39,0.1
76,756.93,0.17,83.0,67.92,6.68,0.1
77,831.17,0.26,74.0,65.77,4.42,0.1
78,1000.62,0.23,77.0,105.36,2.71,0.1
79,602.0,0.22,78.0,54.46,8.0,0.09
80,529.29,0.13,87.0,102.24,9.77,0.1
81,865.12,0.22,78.0,67.45,4.63,0.1
82,540.56,0.12,88.0,94.1,9.72,0.11
83,945.87,0.16,84.0,25.99,4.55,0.1
84,529.18,0.27,73.0,119.86,8.38,0.11
85,747.89,0.19,81.0,63.65,6.53,0.11
86,698.41,0.12,88.0,38.69,7.93,0.1
87,430.0,0.18,82.0,74.47,10.54,0.1
88,803.92,0.28,72.0,57.15,4.45,0.1
89,725.57,0.22,78.0,98.79,6.42,0.1
90,425.82,0.19,81.0,68.59,10.51,0.1
91,493.31,0.14,86.0,62.92,10.1,0.11
92,777.0,0.19,81.0,81.45,6.17,0.1
93,734.28,0.22,78.0,108.09,6.3,0.1
94,1064.76,0.15,85.0,58.56,3.3,0.12
95,609.97,0.13,87.0,72.19,8.84,0.1
96,457.0,0.23,77.0,45.99,9.77,0.1
97,799.0,0.12,88.0,105.3,6.78,0.11
98,817.03,0.15,85.0,40.02,6.21,0.1
99,517.55,0.19,81.0,56.22,9.38,0.1
100,585.17,0.25,75.0,63.84,7.86,0.1
101,948.0,0.13,87.0,92.95,4.95,0.17
102,592.72,0.14,86.0,87.16,8.95,0.17
103,738.0,0.22,78.0,95.83,6.26,0.16
104,463.33,0.21,79.0,61.97,9.87,0.17
105,860.0,0.2,80.0,90.13,5.0,0.16
106,991.53,0.14,86.0,104.22,4.31,0.16
107,718.05,0.18,82.0,74.96,7.02,0.16
108,384.0,0.16,84.0,70.89,11.24,0.18
109,681.16,0.11,89.0,26.05,8.22,0.17
110,745.89,0.17,83.0,90.4,6.81,0.17
111,976.0,0.19,81.0,58.3,3.72,0.17
112,1053.91,0.16,84.0,56.05,3.26,0.16
113,337.93,0.21,79.0,81.37,11.46,0.17
114,290.09,0.2,80.0,94.96,12.12,0.17
115,338.29,0.26,74.0,114.64,11.08,0.16
116,910.91,0.1,90.0,84.27,5.77,0.17
117,758.8,0.17,83.0,83.95,6.65,0.16
118,1088.92,0.19,81.0,72.55,2.32,0.16
119,457.14,0.15,85.0,111.32,10.45,0.17
120,607.24,0.18,82.0,67.01,8.38,0.17
121,727.62,0.15,85.0,44.46,7.26,0.17
122,343.0,0.17,83.0,71.38,11.66,0.16
123,798.34,0.2,80.0,29.3,5.77,0.17
124,896.09,0.23,77.0,56.85,4.06,0.16
125,805.0,0.19,81.0,44.73,5.83,0.17
126,371.45,0.18,82.0,123.53,11.25,0.16
127,401.0,0.19,81.0,77.18,10.81,0.17
128,611.41,0.15,85.0,99.76,8.63,0.16
129,746.0,0.16,84.0,72.83,6.93,0.16
130,985.1,0.22,78.0,91.13,3.09,0.17
131,1003.24,0.17,83.0,76.54,3.71,0.18
132,500.84,0.24,76.0,53.57,9.09,0.16
133,608.75,0.21,79.0,89.97,8.03,0.18
134,737.45,0.22,78.0,51.72,6.26,0.15
135,1033.86,0.16,84.0,72.48,3.5,0.16
136,913.6,0.21,79.0,100.85,4.17,0.17
137,789.53,0.18,82.0,104.67,6.15,0.18
138,1129.58,0.14,86.0,90.7,2.7,0.17
139,685.53,0.16,84.0,119.22,7.65,0.17
140,956.75,0.18,82.0,45.45,4.11,0.17
141,605.34,0.21,79.0,77.11,8.07,0.17
142,988.87,0.16,84.0,72.1,4.04,0.17
143,986.0,0.26,74.0,77.85,2.32,0.16
144,488.12,0.15,85.0,84.97,10.08,0.17
145,673.91,0.2,80.0,87.01,7.33,0.17
146,716.93,0.18,82.0,96.23,7.04,0.16
147,730.44,0.17,83.0,91.88,6.99,0.18
148,774.0,0.18,82.0,128.89,6.34,0.17
149,963.81,0.16,84.0,60.44,4.34,0.17
150,882.89,0.19,81.0,96.68,4.87,0.17
151,548.0,0.16,84.0,48.29,9.29,0.16
152,883.59,0.21,79.0,83.91,4.55,0.17
